DNo,Location,Social Category,Income,prim_Girls_social_cat,prim_Girls_income,prim_Boys_social_cat,prim_Boys_income,prim_Overall_social_cat,prim_Overall_income,upPrim_Girls_social_cat,upPrim_Girls_income,upPrim_Boys_social_cat,upPrim_Boys_income,upPrim_Overall_social_cat,upPrim_Overall_income,snr_Girls_social_cat,snr_Girls_income,snr_Boys_social_cat,snr_Boys_income,snr_Overall_social_cat,snr_Overall_income
10401,CHANDIGARH,Overall,High,0.116373,99.88364,0.116373,99.88364,0.116373,99.88364,0.116373,99.88364,0.116373,99.88364,0.116373,99.88364,0.116373,99.88364,0.116373,99.88364,0.116373,99.88364
10501,BALOD,General,High,13.069452,86.93054,13.069452,86.93054,13.069452,86.93054,13.069452,86.93054,13.069452,86.93054,13.069452,86.93054,13.069452,86.93054,13.069452,86.93054,13.069452,86.93054
10501,BALOD,OBC,High,36.00796,63.992035,36.00796,63.992035,36.00796,63.992035,36.00796,63.992035,36.00796,63.992035,36.00796,63.992035,36.00796,63.992035,36.00796,63.992035,36.00796,63.992035
10501,BALOD,SC,High,0.18833384,99.811676,0.18833384,99.811676,0.18833384,99.811676,0.18833384,99.811676,0.18833384,99.811676,0.18833384,99.811676,0.18833384,99.811676,0.18833384,99.811676,0.18833384,99.811676
10501,BALOD,ST,High,0.21549413,99.78451,0.21549413,99.78451,0.21549413,99.78451,0.21549413,99.78451,0.21549413,99.78451,0.21549413,99.78451,0.21549413,99.78451,0.21549413,99.78451,0.21549413,99.78451
10501,BALOD,Overall,High,1.8283195,98.171684,1.8283195,98.171684,1.8283195,98.171684,1.8283195,98.171684,1.8283195,98.171684,1.8283195,98.171684,1.8283195,98.171684,1.8283195,98.171684,1.8283195,98.171684
10502,BALODABAZAR,General,High,1.3365028,98.66349,1.3365028,98.66349,1.3365028,98.66349,1.3365028,98.66349,1.3365028,98.66349,1.3365028,98.66349,1.3365028,98.66349,1.3365028,98.66349,1.3365028,98.66349
10502,BALODABAZAR,OBC,High,24.524263,75.47573,24.524263,75.47573,24.524263,75.47573,24.524263,75.47573,24.524263,75.47573,24.524263,75.47573,24.524263,75.47573,24.524263,75.47573,24.524263,75.47573
10502,BALODABAZAR,SC,High,1.1958112,98.804184,1.1958112,98.804184,1.1958112,98.804184,1.1958112,98.804184,1.1958112,98.804184,1.1958112,98.804184,1.1958112,98.804184,1.1958112,98.804184,1.1958112,98.804184
10502,BALODABAZAR,ST,High,15.269253,84.73074,15.269253,84.73074,15.269253,84.73074,15.269253,84.73074,15.269253,84.73074,15.269253,84.73074,15.269253,84.73074,15.269253,84.73074,15.269253,84.73074
10502,BALODABAZAR,Overall,High,0.8748658,99.12513,0.8748658,99.12513,0.8748658,99.12513,0.8748658,99.12513,0.8748658,99.12513,0.8748658,99.12513,0.8748658,99.12513,0.8748658,99.12513,0.8748658,99.12513
10503,BALRAMPUR,General,High,3.3653731,96.63462,3.3653731,96.63462,3.3653731,96.63462,3.3653731,96.63462,3.3653731,96.63462,3.3653731,96.63462,3.3653731,96.63462,3.3653731,96.63462,3.3653731,96.63462
10503,BALRAMPUR,OBC,High,0.36022714,99.63977,0.36022714,99.63977,0.36022714,99.63977,0.36022714,99.63977,0.36022714,99.63977,0.36022714,99.63977,0.36022714,99.63977,0.36022714,99.63977,0.36022714,99.63977
10503,BALRAMPUR,Overall,High,1.8507252,98.14927,1.8507252,98.14927,1.8507252,98.14927,1.8507252,98.14927,1.8507252,98.14927,1.8507252,98.14927,1.8507252,98.14927,1.8507252,98.14927,1.8507252,98.14927
10504,BASTER,General,High,0.6453564,99.354645,0.6453564,99.354645,0.6453564,99.354645,0.6453564,99.354645,0.6453564,99.354645,0.6453564,99.354645,0.6453564,99.354645,0.6453564,99.354645,0.6453564,99.354645
10504,BASTER,OBC,High,1.296116,98.70388,1.296116,98.70388,1.296116,98.70388,1.296116,98.70388,1.296116,98.70388,1.296116,98.70388,1.296116,98.70388,1.296116,98.70388,1.296116,98.70388
10504,BASTER,SC,High,1.1341501,98.86585,1.1341501,98.86585,1.1341501,98.86585,1.1341501,98.86585,1.1341501,98.86585,1.1341501,98.86585,1.1341501,98.86585,1.1341501,98.86585,1.1341501,98.86585
10504,BASTER,ST,High,7.6424084,92.35759,7.6424084,92.35759,7.6424084,92.35759,7.6424084,92.35759,7.6424084,92.35759,7.6424084,92.35759,7.6424084,92.35759,7.6424084,92.35759,7.6424084,92.35759
10504,BASTER,Overall,High,0.24425039,99.75575,0.24425039,99.75575,0.24425039,99.75575,0.24425039,99.75575,0.24425039,99.75575,0.24425039,99.75575,0.24425039,99.75575,0.24425039,99.75575,0.24425039,99.75575
10505,BEMETARA,General,High,4.9297214,95.07028,4.9297214,95.07028,4.9297214,95.07028,4.9297214,95.07028,4.9297214,95.07028,4.9297214,95.07028,4.9297214,95.07028,4.9297214,95.07028,4.9297214,95.07028
10505,BEMETARA,OBC,High,0.10791258,99.89209,0.10791258,99.89209,0.10791258,99.89209,0.10791258,99.89209,0.10791258,99.89209,0.10791258,99.89209,0.10791258,99.89209,0.10791258,99.89209,0.10791258,99.89209
10505,BEMETARA,SC,High,7.9518185,92.04817,7.9518185,92.04817,7.9518185,92.04817,7.9518185,92.04817,7.9518185,92.04817,7.9518185,92.04817,7.9518185,92.04817,7.9518185,92.04817,7.9518185,92.04817
10505,BEMETARA,ST,High,26.93254,73.06746,26.93254,73.06746,26.93254,73.06746,26.93254,73.06746,26.93254,73.06746,26.93254,73.06746,26.93254,73.06746,26.93254,73.06746,26.93254,73.06746
10505,BEMETARA,Overall,High,2.7972274,97.202774,2.7972274,97.202774,2.7972274,97.202774,2.7972274,97.202774,2.7972274,97.202774,2.7972274,97.202774,2.7972274,97.202774,2.7972274,97.202774,2.7972274,97.202774
10506,BIJAPUR,General,High,0.02872876,99.97127,0.02872876,99.97127,0.02872876,99.97127,0.02872876,99.97127,0.02872876,99.97127,0.02872876,99.97127,0.02872876,99.97127,0.02872876,99.97127,0.02872876,99.97127
10506,BIJAPUR,OBC,High,0.2642624,99.73573,0.2642624,99.73573,0.2642624,99.73573,0.2642624,99.73573,0.2642624,99.73573,0.2642624,99.73573,0.2642624,99.73573,0.2642624,99.73573,0.2642624,99.73573
10506,BIJAPUR,OBC,Low,0.24029297,99.759705,0.24029297,99.759705,0.24029297,99.759705,0.24029297,99.759705,0.24029297,99.759705,0.24029297,99.759705,0.24029297,99.759705,0.24029297,99.759705,0.24029297,99.759705
10506,BIJAPUR,SC,High,3.6501546,96.349846,3.6501546,96.349846,3.6501546,96.349846,3.6501546,96.349846,3.6501546,96.349846,3.6501546,96.349846,3.6501546,96.349846,3.6501546,96.349846,3.6501546,96.349846
10506,BIJAPUR,SC,Low,1.104506,98.8955,1.104506,98.8955,1.104506,98.8955,1.104506,98.8955,1.104506,98.8955,1.104506,98.8955,1.104506,98.8955,1.104506,98.8955,1.104506,98.8955
10506,BIJAPUR,ST,High,14.351185,85.64882,14.351185,85.64882,14.351185,85.64882,14.351185,85.64882,14.351185,85.64882,14.351185,85.64882,14.351185,85.64882,14.351185,85.64882,14.351185,85.64882
10506,BIJAPUR,ST,Low,5.502071,94.49793,5.502071,94.49793,5.502071,94.49793,5.502071,94.49793,5.502071,94.49793,5.502071,94.49793,5.502071,94.49793,5.502071,94.49793,5.502071,94.49793
10506,BIJAPUR,Overall,High,0.82566965,99.174324,0.82566965,99.174324,0.82566965,99.174324,0.82566965,99.174324,0.82566965,99.174324,0.82566965,99.174324,0.82566965,99.174324,0.82566965,99.174324,0.82566965,99.174324
10507,BILASPUR,General,High,0.122886024,99.87711,0.122886024,99.87711,0.122886024,99.87711,0.122886024,99.87711,0.122886024,99.87711,0.122886024,99.87711,0.122886024,99.87711,0.122886024,99.87711,0.122886024,99.87711
10507,BILASPUR,OBC,High,0.19656901,99.80343,0.19656901,99.80343,0.19656901,99.80343,0.19656901,99.80343,0.19656901,99.80343,0.19656901,99.80343,0.19656901,99.80343,0.19656901,99.80343,0.19656901,99.80343
10507,BILASPUR,OBC,High,11.847858,88.15214,11.847858,88.15214,11.847858,88.15214,11.847858,88.15214,11.847858,88.15214,11.847858,88.15214,11.847858,88.15214,11.847858,88.15214,11.847858,88.15214
10507,BILASPUR,SC,High,0.90908855,99.090904,0.90908855,99.090904,0.90908855,99.090904,0.90908855,99.090904,0.90908855,99.090904,0.90908855,99.090904,0.90908855,99.090904,0.90908855,99.090904,0.90908855,99.090904
10507,BILASPUR,ST,High,19.282267,80.71773,19.282267,80.71773,19.282267,80.71773,19.282267,80.71773,19.282267,80.71773,19.282267,80.71773,19.282267,80.71773,19.282267,80.71773,19.282267,80.71773
10507,BILASPUR,ST,High,1.6337048,98.366295,1.6337048,98.366295,1.6337048,98.366295,1.6337048,98.366295,1.6337048,98.366295,1.6337048,98.366295,1.6337048,98.366295,1.6337048,98.366295,1.6337048,98.366295
10507,BILASPUR,Overall,High,0.15059586,99.8494,0.15059586,99.8494,0.15059586,99.8494,0.15059586,99.8494,0.15059586,99.8494,0.15059586,99.8494,0.15059586,99.8494,0.15059586,99.8494,0.15059586,99.8494
10507,BILASPUR,Overall,High,1.0422504,98.957756,1.0422504,98.957756,1.0422504,98.957756,1.0422504,98.957756,1.0422504,98.957756,1.0422504,98.957756,1.0422504,98.957756,1.0422504,98.957756,1.0422504,98.957756
10508,DANTEWADA,General,High,0.8566366,99.143364,0.8566366,99.143364,0.8566366,99.143364,0.8566366,99.143364,0.8566366,99.143364,0.8566366,99.143364,0.8566366,99.143364,0.8566366,99.143364,0.8566366,99.143364
10508,DANTEWADA,OBC,High,16.541744,83.45826,16.541744,83.45826,16.541744,83.45826,16.541744,83.45826,16.541744,83.45826,16.541744,83.45826,16.541744,83.45826,16.541744,83.45826,16.541744,83.45826
10508,DANTEWADA,ST,High,4.001538,95.99847,4.001538,95.99847,4.001538,95.99847,4.001538,95.99847,4.001538,95.99847,4.001538,95.99847,4.001538,95.99847,4.001538,95.99847,4.001538,95.99847
10508,DANTEWADA,Overall,High,40.88812,59.11189,40.88812,59.11189,40.88812,59.11189,40.88812,59.11189,40.88812,59.11189,40.88812,59.11189,40.88812,59.11189,40.88812,59.11189,40.88812,59.11189
10509,DHAMTARI,General,High,0.18688774,99.81311,0.18688774,99.81311,0.18688774,99.81311,0.18688774,99.81311,0.18688774,99.81311,0.18688774,99.81311,0.18688774,99.81311,0.18688774,99.81311,0.18688774,99.81311
10509,DHAMTARI,OBC,High,2.544777,97.455215,2.544777,97.455215,2.544777,97.455215,2.544777,97.455215,2.544777,97.455215,2.544777,97.455215,2.544777,97.455215,2.544777,97.455215,2.544777,97.455215
10509,DHAMTARI,SC,High,1.5316843,98.46831,1.5316843,98.46831,1.5316843,98.46831,1.5316843,98.46831,1.5316843,98.46831,1.5316843,98.46831,1.5316843,98.46831,1.5316843,98.46831,1.5316843,98.46831
10509,DHAMTARI,ST,High,18.97453,81.025475,18.97453,81.025475,18.97453,81.025475,18.97453,81.025475,18.97453,81.025475,18.97453,81.025475,18.97453,81.025475,18.97453,81.025475,18.97453,81.025475
10509,DHAMTARI,Overall,High,29.53779,70.46221,29.53779,70.46221,29.53779,70.46221,29.53779,70.46221,29.53779,70.46221,29.53779,70.46221,29.53779,70.46221,29.53779,70.46221,29.53779,70.46221
10510,DURG,General,Middle,0.48428214,99.51572,0.48428214,99.51572,0.48428214,99.51572,0.48428214,99.51572,0.48428214,99.51572,0.48428214,99.51572,0.48428214,99.51572,0.48428214,99.51572,0.48428214,99.51572
10510,DURG,OBC,Middle,1.5812126,98.418785,1.5812126,98.418785,1.5812126,98.418785,1.5812126,98.418785,1.5812126,98.418785,1.5812126,98.418785,1.5812126,98.418785,1.5812126,98.418785,1.5812126,98.418785
10510,DURG,SC,Middle,0.3377023,99.66229,0.3377023,99.66229,0.3377023,99.66229,0.3377023,99.66229,0.3377023,99.66229,0.3377023,99.66229,0.3377023,99.66229,0.3377023,99.66229,0.3377023,99.66229
10510,DURG,ST,Middle,1.4779706,98.52203,1.4779706,98.52203,1.4779706,98.52203,1.4779706,98.52203,1.4779706,98.52203,1.4779706,98.52203,1.4779706,98.52203,1.4779706,98.52203,1.4779706,98.52203
10510,DURG,Overall,Middle,1.0266063,98.9734,1.0266063,98.9734,1.0266063,98.9734,1.0266063,98.9734,1.0266063,98.9734,1.0266063,98.9734,1.0266063,98.9734,1.0266063,98.9734,1.0266063,98.9734
10511,GARIABAND,General,Middle,0.34348622,99.65652,0.34348622,99.65652,0.34348622,99.65652,0.34348622,99.65652,0.34348622,99.65652,0.34348622,99.65652,0.34348622,99.65652,0.34348622,99.65652,0.34348622,99.65652
10511,GARIABAND,OBC,Middle,16.51562,83.484375,16.51562,83.484375,16.51562,83.484375,16.51562,83.484375,16.51562,83.484375,16.51562,83.484375,16.51562,83.484375,16.51562,83.484375,16.51562,83.484375
10511,GARIABAND,SC,Middle,0.23064929,99.76935,0.23064929,99.76935,0.23064929,99.76935,0.23064929,99.76935,0.23064929,99.76935,0.23064929,99.76935,0.23064929,99.76935,0.23064929,99.76935,0.23064929,99.76935
10511,GARIABAND,ST,Middle,3.0868692,96.91313,3.0868692,96.91313,3.0868692,96.91313,3.0868692,96.91313,3.0868692,96.91313,3.0868692,96.91313,3.0868692,96.91313,3.0868692,96.91313,3.0868692,96.91313
10511,GARIABAND,Overall,Middle,2.9872925,97.0127,2.9872925,97.0127,2.9872925,97.0127,2.9872925,97.0127,2.9872925,97.0127,2.9872925,97.0127,2.9872925,97.0127,2.9872925,97.0127,2.9872925,97.0127
10512,GOURELAPENDRAMARVAHI,General,Middle,2.983139,97.01685,2.983139,97.01685,2.983139,97.01685,2.983139,97.01685,2.983139,97.01685,2.983139,97.01685,2.983139,97.01685,2.983139,97.01685,2.983139,97.01685
10512,GOURELAPENDRAMARVAHI,OBC,Middle,10.918596,89.081406,10.918596,89.081406,10.918596,89.081406,10.918596,89.081406,10.918596,89.081406,10.918596,89.081406,10.918596,89.081406,10.918596,89.081406,10.918596,89.081406
10512,GOURELAPENDRAMARVAHI,SC,Middle,0.22633141,99.77367,0.22633141,99.77367,0.22633141,99.77367,0.22633141,99.77367,0.22633141,99.77367,0.22633141,99.77367,0.22633141,99.77367,0.22633141,99.77367,0.22633141,99.77367
10512,GOURELAPENDRAMARVAHI,ST,Middle,0.31299683,99.687,0.31299683,99.687,0.31299683,99.687,0.31299683,99.687,0.31299683,99.687,0.31299683,99.687,0.31299683,99.687,0.31299683,99.687,0.31299683,99.687
10512,GOURELAPENDRAMARVAHI,Overall,Middle,5.940702,94.0593,5.940702,94.0593,5.940702,94.0593,5.940702,94.0593,5.940702,94.0593,5.940702,94.0593,5.940702,94.0593,5.940702,94.0593,5.940702,94.0593
10513,JANJGIR-CHAMPA,General,Middle,0.635322,99.364685,0.635322,99.364685,0.635322,99.364685,0.635322,99.364685,0.635322,99.364685,0.635322,99.364685,0.635322,99.364685,0.635322,99.364685,0.635322,99.364685
10513,JANJGIR-CHAMPA,OBC,Middle,1.3773843,98.62261,1.3773843,98.62261,1.3773843,98.62261,1.3773843,98.62261,1.3773843,98.62261,1.3773843,98.62261,1.3773843,98.62261,1.3773843,98.62261,1.3773843,98.62261
10513,JANJGIR-CHAMPA,ST,Middle,48.52105,51.47894,48.52105,51.47894,48.52105,51.47894,48.52105,51.47894,48.52105,51.47894,48.52105,51.47894,48.52105,51.47894,48.52105,51.47894,48.52105,51.47894
10514,JASHPUR,General,High,0.79984415,99.20015,0.79984415,99.20015,0.79984415,99.20015,0.79984415,99.20015,0.79984415,99.20015,0.79984415,99.20015,0.79984415,99.20015,0.79984415,99.20015,0.79984415,99.20015
10514,JASHPUR,SC,High,0.056232918,99.94376,0.056232918,99.94376,0.056232918,99.94376,0.056232918,99.94376,0.056232918,99.94376,0.056232918,99.94376,0.056232918,99.94376,0.056232918,99.94376,0.056232918,99.94376
10514,JASHPUR,ST,High,1.2858989,98.7141,1.2858989,98.7141,1.2858989,98.7141,1.2858989,98.7141,1.2858989,98.7141,1.2858989,98.7141,1.2858989,98.7141,1.2858989,98.7141,1.2858989,98.7141
10514,JASHPUR,Overall,High,1.2230914,98.77691,1.2230914,98.77691,1.2230914,98.77691,1.2230914,98.77691,1.2230914,98.77691,1.2230914,98.77691,1.2230914,98.77691,1.2230914,98.77691,1.2230914,98.77691
10515,KANKER,General,High,0.38123274,99.61876,0.38123274,99.61876,0.38123274,99.61876,0.38123274,99.61876,0.38123274,99.61876,0.38123274,99.61876,0.38123274,99.61876,0.38123274,99.61876,0.38123274,99.61876
10515,KANKER,OBC,High,0.22003278,99.77997,0.22003278,99.77997,0.22003278,99.77997,0.22003278,99.77997,0.22003278,99.77997,0.22003278,99.77997,0.22003278,99.77997,0.22003278,99.77997,0.22003278,99.77997
10515,KANKER,SC,High,0.7660819,99.23392,0.7660819,99.23392,0.7660819,99.23392,0.7660819,99.23392,0.7660819,99.23392,0.7660819,99.23392,0.7660819,99.23392,0.7660819,99.23392,0.7660819,99.23392
10515,KANKER,ST,High,39.736225,60.26378,39.736225,60.26378,39.736225,60.26378,39.736225,60.26378,39.736225,60.26378,39.736225,60.26378,39.736225,60.26378,39.736225,60.26378,39.736225,60.26378
10515,KANKER,Overall,High,20.697298,79.3027,20.697298,79.3027,20.697298,79.3027,20.697298,79.3027,20.697298,79.3027,20.697298,79.3027,20.697298,79.3027,20.697298,79.3027,20.697298,79.3027
10516,KAWARDHA,General,High,0.89012235,99.10988,0.89012235,99.10988,0.89012235,99.10988,0.89012235,99.10988,0.89012235,99.10988,0.89012235,99.10988,0.89012235,99.10988,0.89012235,99.10988,0.89012235,99.10988
10516,KAWARDHA,OBC,High,1.8948054,98.105194,1.8948054,98.105194,1.8948054,98.105194,1.8948054,98.105194,1.8948054,98.105194,1.8948054,98.105194,1.8948054,98.105194,1.8948054,98.105194,1.8948054,98.105194
10516,KAWARDHA,SC,High,2.0632653,97.93673,2.0632653,97.93673,2.0632653,97.93673,2.0632653,97.93673,2.0632653,97.93673,2.0632653,97.93673,2.0632653,97.93673,2.0632653,97.93673,2.0632653,97.93673
10516,KAWARDHA,ST,High,40.342762,59.657234,40.342762,59.657234,40.342762,59.657234,40.342762,59.657234,40.342762,59.657234,40.342762,59.657234,40.342762,59.657234,40.342762,59.657234,40.342762,59.657234
10517,KONDAGAON,General,High,4.6182165,95.381775,4.6182165,95.381775,4.6182165,95.381775,4.6182165,95.381775,4.6182165,95.381775,4.6182165,95.381775,4.6182165,95.381775,4.6182165,95.381775,4.6182165,95.381775
10517,KONDAGAON,OBC,High,3.1902921,96.80971,3.1902921,96.80971,3.1902921,96.80971,3.1902921,96.80971,3.1902921,96.80971,3.1902921,96.80971,3.1902921,96.80971,3.1902921,96.80971,3.1902921,96.80971
10517,KONDAGAON,SC,High,0.019185873,99.98081,0.019185873,99.98081,0.019185873,99.98081,0.019185873,99.98081,0.019185873,99.98081,0.019185873,99.98081,0.019185873,99.98081,0.019185873,99.98081,0.019185873,99.98081
10517,KONDAGAON,ST,High,16.83352,83.16648,16.83352,83.16648,16.83352,83.16648,16.83352,83.16648,16.83352,83.16648,16.83352,83.16648,16.83352,83.16648,16.83352,83.16648,16.83352,83.16648
10517,KONDAGAON,Overall,High,1.5943921,98.40561,1.5943921,98.40561,1.5943921,98.40561,1.5943921,98.40561,1.5943921,98.40561,1.5943921,98.40561,1.5943921,98.40561,1.5943921,98.40561,1.5943921,98.40561
10518,KORBA,General,High,0.14486594,99.85513,0.14486594,99.85513,0.14486594,99.85513,0.14486594,99.85513,0.14486594,99.85513,0.14486594,99.85513,0.14486594,99.85513,0.14486594,99.85513,0.14486594,99.85513
10518,KORBA,OBC,High,0.31196335,99.68804,0.31196335,99.68804,0.31196335,99.68804,0.31196335,99.68804,0.31196335,99.68804,0.31196335,99.68804,0.31196335,99.68804,0.31196335,99.68804,0.31196335,99.68804
10518,KORBA,SC,High,0.04078831,99.95921,0.04078831,99.95921,0.04078831,99.95921,0.04078831,99.95921,0.04078831,99.95921,0.04078831,99.95921,0.04078831,99.95921,0.04078831,99.95921,0.04078831,99.95921
10518,KORBA,ST,High,0.107774094,99.892235,0.107774094,99.892235,0.107774094,99.892235,0.107774094,99.892235,0.107774094,99.892235,0.107774094,99.892235,0.107774094,99.892235,0.107774094,99.892235,0.107774094,99.892235
10518,KORBA,Overall,High,0.8233103,99.17669,0.8233103,99.17669,0.8233103,99.17669,0.8233103,99.17669,0.8233103,99.17669,0.8233103,99.17669,0.8233103,99.17669,0.8233103,99.17669,0.8233103,99.17669
10519,KORIYA,General,High,45.412926,54.58707,45.412926,54.58707,45.412926,54.58707,45.412926,54.58707,45.412926,54.58707,45.412926,54.58707,45.412926,54.58707,45.412926,54.58707,45.412926,54.58707
10519,KORIYA,OBC,High,0.12611648,99.873886,0.12611648,99.873886,0.12611648,99.873886,0.12611648,99.873886,0.12611648,99.873886,0.12611648,99.873886,0.12611648,99.873886,0.12611648,99.873886,0.12611648,99.873886
10519,KORIYA,SC,High,0.6118242,99.38818,0.6118242,99.38818,0.6118242,99.38818,0.6118242,99.38818,0.6118242,99.38818,0.6118242,99.38818,0.6118242,99.38818,0.6118242,99.38818,0.6118242,99.38818
10519,KORIYA,ST,High,0.7335834,99.26642,0.7335834,99.26642,0.7335834,99.26642,0.7335834,99.26642,0.7335834,99.26642,0.7335834,99.26642,0.7335834,99.26642,0.7335834,99.26642,0.7335834,99.26642
10519,KORIYA,Overall,High,0.1568604,99.84314,0.1568604,99.84314,0.1568604,99.84314,0.1568604,99.84314,0.1568604,99.84314,0.1568604,99.84314,0.1568604,99.84314,0.1568604,99.84314,0.1568604,99.84314
10520,MAHASAMUND,General,High,0.8402535,99.159744,0.8402535,99.159744,0.8402535,99.159744,0.8402535,99.159744,0.8402535,99.159744,0.8402535,99.159744,0.8402535,99.159744,0.8402535,99.159744,0.8402535,99.159744
10520,MAHASAMUND,OBC,High,0.26693168,99.73306,0.26693168,99.73306,0.26693168,99.73306,0.26693168,99.73306,0.26693168,99.73306,0.26693168,99.73306,0.26693168,99.73306,0.26693168,99.73306,0.26693168,99.73306
10520,MAHASAMUND,SC,High,0.05251792,99.94748,0.05251792,99.94748,0.05251792,99.94748,0.05251792,99.94748,0.05251792,99.94748,0.05251792,99.94748,0.05251792,99.94748,0.05251792,99.94748,0.05251792,99.94748
10520,MAHASAMUND,ST,High,37.75419,62.24581,37.75419,62.24581,37.75419,62.24581,37.75419,62.24581,37.75419,62.24581,37.75419,62.24581,37.75419,62.24581,37.75419,62.24581,37.75419,62.24581
10520,MAHASAMUND,Overall,High,8.8404875,91.159515,8.8404875,91.159515,8.8404875,91.159515,8.8404875,91.159515,8.8404875,91.159515,8.8404875,91.159515,8.8404875,91.159515,8.8404875,91.159515,8.8404875,91.159515
10521,MUNGELI,General,High,0.36192054,99.638084,0.36192054,99.638084,0.36192054,99.638084,0.36192054,99.638084,0.36192054,99.638084,0.36192054,99.638084,0.36192054,99.638084,0.36192054,99.638084,0.36192054,99.638084
10521,MUNGELI,OBC,High,0.4704756,99.529526,0.4704756,99.529526,0.4704756,99.529526,0.4704756,99.529526,0.4704756,99.529526,0.4704756,99.529526,0.4704756,99.529526,0.4704756,99.529526,0.4704756,99.529526
10521,MUNGELI,SC,High,0.3553095,99.64469,0.3553095,99.64469,0.3553095,99.64469,0.3553095,99.64469,0.3553095,99.64469,0.3553095,99.64469,0.3553095,99.64469,0.3553095,99.64469,0.3553095,99.64469
10521,MUNGELI,ST,High,20.024696,79.9753,20.024696,79.9753,20.024696,79.9753,20.024696,79.9753,20.024696,79.9753,20.024696,79.9753,20.024696,79.9753,20.024696,79.9753,20.024696,79.9753
10521,MUNGELI,Overall,High,4.879371,95.12063,4.879371,95.12063,4.879371,95.12063,4.879371,95.12063,4.879371,95.12063,4.879371,95.12063,4.879371,95.12063,4.879371,95.12063,4.879371,95.12063
10522,NARAYANPUR,OBC,High,0.24071169,99.759285,0.24071169,99.759285,0.24071169,99.759285,0.24071169,99.759285,0.24071169,99.759285,0.24071169,99.759285,0.24071169,99.759285,0.24071169,99.759285,0.24071169,99.759285
10522,NARAYANPUR,SC,High,1.1886829,98.811325,1.1886829,98.811325,1.1886829,98.811325,1.1886829,98.811325,1.1886829,98.811325,1.1886829,98.811325,1.1886829,98.811325,1.1886829,98.811325,1.1886829,98.811325
10522,NARAYANPUR,ST,High,17.050037,82.94995,17.050037,82.94995,17.050037,82.94995,17.050037,82.94995,17.050037,82.94995,17.050037,82.94995,17.050037,82.94995,17.050037,82.94995,17.050037,82.94995
10523,RAIGARH,General,High,0.40605152,99.59395,0.40605152,99.59395,0.40605152,99.59395,0.40605152,99.59395,0.40605152,99.59395,0.40605152,99.59395,0.40605152,99.59395,0.40605152,99.59395,0.40605152,99.59395
10523,RAIGARH,OBC,High,0.15340005,99.8466,0.15340005,99.8466,0.15340005,99.8466,0.15340005,99.8466,0.15340005,99.8466,0.15340005,99.8466,0.15340005,99.8466,0.15340005,99.8466,0.15340005,99.8466
10523,RAIGARH,OBC,High,0.33276883,99.66723,0.33276883,99.66723,0.33276883,99.66723,0.33276883,99.66723,0.33276883,99.66723,0.33276883,99.66723,0.33276883,99.66723,0.33276883,99.66723,0.33276883,99.66723
10523,RAIGARH,SC,High,3.972584,96.02741,3.972584,96.02741,3.972584,96.02741,3.972584,96.02741,3.972584,96.02741,3.972584,96.02741,3.972584,96.02741,3.972584,96.02741,3.972584,96.02741
10523,RAIGARH,SC,High,2.9248512,97.07515,2.9248512,97.07515,2.9248512,97.07515,2.9248512,97.07515,2.9248512,97.07515,2.9248512,97.07515,2.9248512,97.07515,2.9248512,97.07515,2.9248512,97.07515
10523,RAIGARH,ST,High,2.1841807,97.81582,2.1841807,97.81582,2.1841807,97.81582,2.1841807,97.81582,2.1841807,97.81582,2.1841807,97.81582,2.1841807,97.81582,2.1841807,97.81582,2.1841807,97.81582
10523,RAIGARH,Overall,High,1.5444943,98.455505,1.5444943,98.455505,1.5444943,98.455505,1.5444943,98.455505,1.5444943,98.455505,1.5444943,98.455505,1.5444943,98.455505,1.5444943,98.455505,1.5444943,98.455505
10523,RAIGARH,Overall,High,0.1717809,99.82822,0.1717809,99.82822,0.1717809,99.82822,0.1717809,99.82822,0.1717809,99.82822,0.1717809,99.82822,0.1717809,99.82822,0.1717809,99.82822,0.1717809,99.82822
10524,RAIPUR,General,High,20.715982,79.28403,20.715982,79.28403,20.715982,79.28403,20.715982,79.28403,20.715982,79.28403,20.715982,79.28403,20.715982,79.28403,20.715982,79.28403,20.715982,79.28403
10524,RAIPUR,OBC,High,0.3879649,99.61203,0.3879649,99.61203,0.3879649,99.61203,0.3879649,99.61203,0.3879649,99.61203,0.3879649,99.61203,0.3879649,99.61203,0.3879649,99.61203,0.3879649,99.61203
10524,RAIPUR,SC,High,1.032557,98.96744,1.032557,98.96744,1.032557,98.96744,1.032557,98.96744,1.032557,98.96744,1.032557,98.96744,1.032557,98.96744,1.032557,98.96744,1.032557,98.96744
10524,RAIPUR,ST,High,0.38185114,99.61815,0.38185114,99.61815,0.38185114,99.61815,0.38185114,99.61815,0.38185114,99.61815,0.38185114,99.61815,0.38185114,99.61815,0.38185114,99.61815,0.38185114,99.61815
10524,RAIPUR,Overall,High,23.981482,76.01852,23.981482,76.01852,23.981482,76.01852,23.981482,76.01852,23.981482,76.01852,23.981482,76.01852,23.981482,76.01852,23.981482,76.01852,23.981482,76.01852
10525,RAJNANDGAON,OBC,High,0.53894114,99.46105,0.53894114,99.46105,0.53894114,99.46105,0.53894114,99.46105,0.53894114,99.46105,0.53894114,99.46105,0.53894114,99.46105,0.53894114,99.46105,0.53894114,99.46105
