DNo,Location,Social Category,Income,dropout,snr_Girls_social_category,snr_Girls_income
11006,GURUGRAM,General,High,1,2.723108232021332,97.27689623832703
11006,GURUGRAM,OBC,High,1,17.112427949905396,82.8875720500946
11006,GURUGRAM,SC,High,1,33.87259840965271,66.12740755081177
11006,GURUGRAM,ST,High,0,87.72907257080078,12.270933389663696
11006,GURUGRAM,Overall,High,1,2.4693284183740616,97.53066897392273
11007,HISAR,General,High,1,15.367022156715393,84.63297486305237
11007,HISAR,OBC,High,1,8.88943076133728,91.11056327819824
11007,HISAR,SC,High,1,5.457543209195137,94.54246163368225
11007,HISAR,ST,High,0,87.72907257080078,12.270933389663696
11007,HISAR,Overall,High,1,4.027499258518219,95.9725022315979
11008,JHAJJAR,General,High,1,6.448699533939362,93.55130791664124
11008,JHAJJAR,OBC,High,0,67.10682809352875,32.893168926239014
11008,JHAJJAR,SC,High,1,31.62822425365448,68.37177276611328
11008,JHAJJAR,ST,High,0,87.72907257080078,12.270933389663696
11008,JHAJJAR,Overall,High,1,8.218982815742493,91.78102016448975
11009,JIND,General,High,0,72.72118926048279,27.278810739517212
11009,JIND,OBC,High,1,8.488591015338898,91.51140451431274
11009,JIND,SC,High,1,1.0359538719058037,98.96404147148132
11009,JIND,ST,High,0,87.72907257080078,12.270933389663696
11009,JIND,Overall,High,1,7.785093039274216,92.21490025520325
11010,KAITHAL,General,High,1,27.757135033607483,72.24286198616028
11010,KAITHAL,OBC,High,1,7.918033003807068,92.0819640159607
11010,KAITHAL,SC,High,1,5.5458687245845795,94.45412755012512
11010,KAITHAL,ST,High,0,87.72907257080078,12.270933389663696
11010,KAITHAL,Overall,High,1,5.085006728768349,94.91499066352844
11011,KARNAL,General,High,1,1.4749803580343723,98.5250174999237
11011,KARNAL,OBC,High,1,21.848808228969574,78.1511902809143
11011,KARNAL,SC,High,1,5.370546877384186,94.62945461273193
11011,KARNAL,ST,High,0,87.72907257080078,12.270933389663696
11011,KARNAL,Overall,High,1,2.026587910950184,97.97341227531433
11012,KURUKSHETRA,General,High,0,72.38576412200928,27.614235877990723
11012,KURUKSHETRA,OBC,High,0,54.33986186981201,45.660144090652466
11012,KURUKSHETRA,SC,High,1,5.818973854184151,94.18102502822876
11012,KURUKSHETRA,ST,High,0,87.72907257080078,12.270933389663696
11012,KURUKSHETRA,Overall,High,1,18.955865502357483,81.04413747787476
11013,MAHENDRAGARH,General,High,0,74.35958087444305,25.640422105789185
11013,MAHENDRAGARH,OBC,High,1,24.236591160297394,75.76341032981873
11013,MAHENDRAGARH,SC,High,1,37.37700581550598,62.62299418449402
11013,MAHENDRAGARH,ST,High,0,87.72907257080078,12.270933389663696
11013,MAHENDRAGARH,Overall,High,1,21.96679413318634,78.03319692611694
11014,NUH,General,High,1,0.2959849778562784,99.70400929450989
11014,NUH,OBC,High,1,0.015993768465705216,99.98400211334229
11014,NUH,SC,High,1,0.1397226471453905,99.860280752182
11014,NUH,ST,High,0,87.72907257080078,12.270933389663696
11014,NUH,Overall,High,1,0.01877381728263572,99.98123049736023
11015,PALWAL,General,High,1,4.224933683872223,95.7750678062439
11015,PALWAL,OBC,High,1,0.13958180788904428,99.86042380332947
11015,PALWAL,SC,High,1,6.202773749828339,93.79723072052002
11015,PALWAL,ST,High,0,87.72907257080078,12.270933389663696
11015,PALWAL,Overall,High,1,0.3850239561870694,99.61497783660889
11016,PANCHKULA,General,High,1,0.09281345410272479,99.90718364715576
11016,PANCHKULA,OBC,High,1,0.5259023513644934,99.47409629821777
11016,PANCHKULA,SC,High,1,0.20576976239681244,99.79422688484192
11016,PANCHKULA,ST,High,0,87.729062885046,12.270939350128174
11016,PANCHKULA,Overall,High,1,0.07684361189603806,99.92315769195557
11017,PANIPAT,General,High,1,11.999805271625519,88.0001962184906
11017,PANIPAT,OBC,High,1,0.23347861133515835,99.7665286064148
11017,PANIPAT,SC,High,1,0.2560014836490154,99.7439980506897
11017,PANIPAT,ST,High,0,87.72907257080078,12.270933389663696
11017,PANIPAT,Overall,High,1,0.41037341579794884,99.58963394165039
11018,REWARI,General,High,1,7.254065573215485,92.74592995643616
11018,REWARI,OBC,High,1,21.705350279808044,78.2946527004242
11018,REWARI,SC,High,1,47.92968928813934,52.070313692092896
11018,REWARI,ST,High,0,87.72907257080078,12.270933389663696
11018,REWARI,Overall,High,1,9.437338262796402,90.56265950202942
11019,ROHTAK,General,High,1,1.046949066221714,98.95304441452026
11019,ROHTAK,OBC,High,0,72.5934624671936,27.406537532806396
11019,ROHTAK,SC,High,1,3.851943463087082,96.14804983139038
11019,ROHTAK,ST,High,0,87.72907257080078,12.270933389663696
11019,ROHTAK,Overall,High,1,1.5682291239500046,98.43177795410156
11020,SIRSA,General,High,1,31.076988577842712,68.92300844192505
11020,SIRSA,OBC,High,1,4.62556853890419,95.37443518638611
11020,SIRSA,SC,High,1,0.23373453877866268,99.76626634597778
11020,SIRSA,ST,High,0,87.72907257080078,12.270933389663696
11020,SIRSA,Overall,High,1,0.7848614826798439,99.21513795852661
11021,SONIPAT,General,High,1,3.394782915711403,96.60521745681763
11021,SONIPAT,OBC,High,1,1.4254826121032238,98.57451915740967
11021,SONIPAT,SC,High,1,25.898954272270203,74.10104274749756
11021,SONIPAT,ST,High,0,87.72907257080078,12.270933389663696
11021,SONIPAT,Overall,High,1,1.7756454646587372,98.22434782981873
11022,YAMUNANAGAR,General,High,1,13.595813512802124,86.4041805267334
11022,YAMUNANAGAR,OBC,High,1,2.277844585478306,97.72216081619263
11022,YAMUNANAGAR,SC,High,1,4.247735813260078,95.75226306915283
11022,YAMUNANAGAR,ST,High,0,87.72907257080078,12.270933389663696
11022,YAMUNANAGAR,Overall,High,1,1.9770275801420212,98.02297353744507
11101,BILASPUR(H.P.),General,High,0,74.35958087444305,25.640422105789185
11101,BILASPUR(H.P.),OBC,High,0,72.5934624671936,27.406537532806396
11101,BILASPUR(H.P.),SC,High,1,47.08237946033478,52.91761755943298
11101,BILASPUR(H.P.),ST,High,0,87.72907257080078,12.270933389663696
11101,BILASPUR(H.P.),Overall,High,0,52.83604562282562,47.163957357406616
11102,CHAMBA,General,High,1,4.224933683872223,95.7750678062439
11102,CHAMBA,OBC,High,0,72.5934624671936,27.406537532806396
11102,CHAMBA,SC,High,1,1.8310291692614555,98.16896915435791
11102,CHAMBA,ST,High,0,58.42486917972565,41.57513380050659
11102,CHAMBA,Overall,High,1,2.8854575008153915,97.11454510688782
11103,HAMIRPUR(H.P.),General,High,0,74.35958087444305,25.640422105789185
11103,HAMIRPUR(H.P.),OBC,High,0,72.5934624671936,27.406537532806396
11103,HAMIRPUR(H.P.),SC,High,0,57.84415602684021,42.15584397315979
11103,HAMIRPUR(H.P.),ST,High,0,87.72907257080078,12.270933389663696
11103,HAMIRPUR(H.P.),Overall,High,0,52.83604562282562,47.163957357406616
11104,KANGRA,General,High,1,16.61090850830078,83.38909149169922
11104,KANGRA,OBC,High,0,72.5934624671936,27.406537532806396
11104,KANGRA,SC,High,0,75.77421963214874,24.22577738761902
11104,KANGRA,ST,High,0,87.72907257080078,12.270933389663696
11104,KANGRA,Overall,High,0,52.20603048801422,47.793978452682495
11105,KINNAUR,General,High,1,0.046271938481368124,99.95373487472534
11105,KINNAUR,OBC,High,1,0.0008365682333533186,99.99916553497314
11105,KINNAUR,SC,High,1,13.994736969470978,86.00526452064514
11105,KINNAUR,ST,High,0,72.32747972011566,27.6725172996521
11105,KINNAUR,Overall,High,1,1.9446482881903648,98.05535078048706
11106,KULLU,General,High,0,74.35958087444305,25.640422105789185
11106,KULLU,OBC,High,1,2.204052172601223,97.79595136642456
11106,KULLU,SC,High,1,2.5110872462391853,97.48890995979309
11106,KULLU,ST,High,0,84.64559763669968,15.354400873184204
11106,KULLU,Overall,High,1,21.822775900363922,78.17721962928772
11107,LAHUL&SPITI,General,High,1,0.20049125887453556,99.7995138168335
11107,LAHUL&SPITI,OBC,High,0,72.5934624671936,27.406537532806396
11107,LAHUL&SPITI,SC,High,1,3.3954552236536983e-05,99.99996423721313
11107,LAHUL&SPITI,ST,High,1,0.019994692411273718,99.98000264167786
11107,LAHUL&SPITI,Overall,High,1,0.012028779019601643,99.98797178268433
11108,MANDI,General,High,0,74.35958087444305,25.640422105789185
11108,MANDI,OBC,High,0,72.5934624671936,27.406537532806396
11108,MANDI,SC,High,1,22.476603090763092,77.52339243888855
11108,MANDI,ST,High,0,87.72907257080078,12.270933389663696
11108,MANDI,Overall,High,1,40.73581397533417,59.264183044433594
11109,SHIMLA,General,High,1,13.204893469810486,86.79510354995728
11109,SHIMLA,OBC,High,0,72.5934624671936,27.406537532806396
11109,SHIMLA,SC,High,0,75.77421963214874,24.22577738761902
11109,SHIMLA,ST,High,0,87.72907257080078,12.270933389663696
11109,SHIMLA,Overall,High,1,30.193650722503662,69.80634927749634
11110,SIRMAUR,General,High,0,64.79303240776062,35.20696759223938
11110,SIRMAUR,OBC,High,0,72.5934624671936,27.406537532806396
11110,SIRMAUR,SC,High,1,9.39839482307434,90.60160517692566
11110,SIRMAUR,ST,High,1,0.1704671303741634,99.82953667640686
11110,SIRMAUR,Overall,High,1,25.147786736488342,74.85221028327942
11111,SOLAN,General,High,1,32.909029722213745,67.09097027778625
11111,SOLAN,OBC,High,0,72.5934624671936,27.406537532806396
11111,SOLAN,SC,High,1,18.34811270236969,81.65189027786255
11111,SOLAN,ST,High,0,87.72907257080078,12.270933389663696
11111,SOLAN,Overall,High,1,21.53678983449936,78.463214635849
11112,UNA,General,High,1,11.735549569129944,88.26444745063782
11112,UNA,OBC,High,0,72.5934624671936,27.406537532806396
11112,UNA,SC,High,0,75.77421963214874,24.22577738761902
11112,UNA,ST,High,0,87.72907257080078,12.270933389663696
11112,UNA,Overall,High,0,52.83604562282562,47.163957357406616
11201,ANANTNAG,General,High,1,25.776734948158264,74.2232620716095
11201,ANANTNAG,OBC,High,1,0.0011780283784901258,99.99881982803345
11201,ANANTNAG,SC,High,0,75.77421963214874,24.22577738761902
11201,ANANTNAG,ST,High,1,0.06850505014881492,99.93149042129517
11201,ANANTNAG,Overall,High,1,0.49323439598083496,99.50675964355469
11202,BADGAM,General,High,1,1.6767919063568115,98.32321405410767
11202,BADGAM,OBC,High,0,72.5934624671936,27.406537532806396
11202,BADGAM,SC,High,1,0.000683078678775928,99.99932050704956
11202,BADGAM,ST,High,0,87.72907257080078,12.270933389663696
11202,BADGAM,Overall,High,1,3.287994861602783,96.71200513839722
11203,BANDIPORA,General,High,1,0.05153172533027828,99.9484658241272
11203,BANDIPORA,OBC,High,1,0.059890508418902755,99.94010925292969
11203,BANDIPORA,SC,High,0,75.77421963214874,24.22577738761902
11203,BANDIPORA,ST,High,1,0.0015222393813019153,99.99847412109375
11203,BANDIPORA,Overall,High,1,0.013493190635927022,99.98650550842285
11204,BARAMULA,General,High,1,2.613753452897072,97.38624691963196
11204,BARAMULA,OBC,High,0,72.5934624671936,27.406537532806396
11204,BARAMULA,SC,High,1,2.56322740810333e-09,100.0
11204,BARAMULA,ST,High,1,3.789012623656163e-05,99.99996423721313
11204,BARAMULA,Overall,High,1,1.2050491757690907,98.79494905471802
11205,DODA,General,Middle,1,19.34375762939453,80.65624237060547
11205,DODA,OBC,Middle,1,0.0023673430405324325,99.99762773513794
11205,DODA,SC,Middle,1,3.8628265261650085,96.13717794418335
11205,DODA,ST,Middle,1,0.04847966192755848,99.9515175819397
11205,DODA,Overall,Middle,1,3.815808892250061,96.1841881275177
11206,GANDERBAL,General,High,0,56.99128210544586,43.00872087478638
11206,GANDERBAL,OBC,High,1,0.001485905704612378,99.99850988388062
11206,GANDERBAL,SC,High,0,75.77421963214874,24.22577738761902
11206,GANDERBAL,ST,High,1,0.020675911218859255,99.97932314872742
11206,GANDERBAL,Overall,High,1,0.3949707839637995,99.60502982139587
11207,JAMMU,General,High,1,21.244239807128906,78.75575423240662
11207,JAMMU,OBC,High,0,72.5934624671936,27.406537532806396
11207,JAMMU,SC,High,1,32.553765177726746,67.4462378025055
11207,JAMMU,ST,High,1,0.07307877531275153,99.9269187450409
11207,JAMMU,Overall,High,1,9.223607182502747,90.77638983726501
11208,KATHUA,General,High,1,14.303348958492279,85.69665551185608
11208,KATHUA,OBC,High,0,72.5934624671936,27.406537532806396
11208,KATHUA,SC,High,1,0.4196236375719309,99.58037734031677
11208,KATHUA,ST,High,1,0.03083322080783546,99.96917247772217
11208,KATHUA,Overall,High,1,1.8505988642573357,98.14940690994263
11209,KISHTWAR,General,Middle,1,0.1636737841181457,99.83633160591125
11209,KISHTWAR,OBC,Middle,0,68.15141439437866,31.848585605621338
11209,KISHTWAR,SC,Middle,1,1.0955225676298141,98.90447854995728
11209,KISHTWAR,ST,Middle,1,0.0009924526239046827,99.99901056289673
11209,KISHTWAR,Overall,Middle,1,0.06855051033198833,99.9314546585083
11210,KULGAM,General,High,1,0.6263150367885828,99.37368631362915
11210,KULGAM,OBC,High,0,72.5934624671936,27.406537532806396
11210,KULGAM,SC,High,0,75.77421963214874,24.22577738761902
11210,KULGAM,ST,High,1,0.08022919064387679,99.91976618766785
11210,KULGAM,Overall,High,1,0.45348163694143295,99.54652190208435
11211,KUPWARA,General,High,1,15.476876497268677,84.52312350273132
11211,KUPWARA,OBC,High,1,0.0001878557782220014,99.99980926513672
11211,KUPWARA,SC,High,0,75.77421963214874,24.22577738761902
11211,KUPWARA,ST,High,1,0.008549459744244814,99.99145269393921
11211,KUPWARA,Overall,High,1,0.1921079820021987,99.80789422988892
11212,PULWAMA,General,High,0,74.35958087444305,25.640422105789185
11212,PULWAMA,OBC,High,1,0.00029461812118825037,99.99970197677612
11212,PULWAMA,SC,High,0,75.77421963214874,24.22577738761902
11212,PULWAMA,ST,High,1,34.259748458862305,65.74024558067322
11212,PULWAMA,Overall,High,1,23.293599486351013,76.70639753341675
11213,PUNCH,General,High,1,0.30832746997475624,99.69167709350586
11213,PUNCH,OBC,High,0,72.5934624671936,27.406537532806396
11213,PUNCH,SC,High,1,1.2516763092662586e-05,99.99998807907104
11213,PUNCH,ST,High,1,0.009385906014358625,99.99061822891235
11213,PUNCH,Overall,High,1,0.05303687648847699,99.94696974754333
11214,RAJAURI,General,High,0,66.87631011009216,33.12368988990784
11214,RAJAURI,OBC,High,1,0.15268552815541625,99.84731078147888
11214,RAJAURI,SC,High,1,0.006109920650487766,99.99388456344604
11214,RAJAURI,ST,High,1,0.019243582210037857,99.98075366020203
11214,RAJAURI,Overall,High,1,0.28435923159122467,99.71563816070557
11215,RAMBAN,General,High,0,74.35958087444305,25.640422105789185
11215,RAMBAN,OBC,High,1,0.0009184243936033454,99.99908208847046
11215,RAMBAN,SC,High,0,75.77421963214874,24.22577738761902
11215,RAMBAN,ST,High,1,0.02564476162660867,99.97435212135315
11215,RAMBAN,Overall,High,1,25.30665397644043,74.69334602355957
11216,REASI,General,High,1,0.3105580108240247,99.6894359588623
11216,REASI,OBC,High,1,0.025648626615293324,99.97435212135315
11216,REASI,SC,High,1,0.14358583139255643,99.85641837120056
11216,REASI,ST,High,1,0.03879512660205364,99.9612033367157
11216,REASI,Overall,High,1,0.08901385008357465,99.91098046302795
11217,SAMBA,General,High,0,70.67099809646606,29.329001903533936
11217,SAMBA,OBC,High,1,0.2963085426017642,99.70369338989258
11217,SAMBA,SC,High,1,0.859245378524065,99.1407573223114
11217,SAMBA,ST,High,1,0.009163928916677833,99.99083280563354
11217,SAMBA,Overall,High,1,2.094566263258457,97.905433177948
11218,SHOPIAN,General,High,1,6.760340183973312,93.23965907096863
11218,SHOPIAN,OBC,High,1,9.713237991704204e-08,100.0
11218,SHOPIAN,SC,High,0,75.77421963214874,24.22577738761902
11218,SHOPIAN,ST,High,0,87.72907257080078,12.270933389663696
11218,SHOPIAN,Overall,High,1,2.077365666627884,97.92263507843018
11219,SRINAGAR,General,High,0,74.35958087444305,25.640422105789185
11219,SRINAGAR,OBC,High,0,72.5934624671936,27.406537532806396
11219,SRINAGAR,SC,High,1,3.145050868624821e-05,99.99996423721313
11219,SRINAGAR,ST,High,1,7.630080729722977,92.3699140548706
11219,SRINAGAR,Overall,High,0,52.83604562282562,47.163957357406616
11220,UDHAMPUR,General,High,1,0.39110174402594566,99.6088981628418
11220,UDHAMPUR,OBC,High,1,7.099928706884384,92.9000735282898
11220,UDHAMPUR,SC,High,1,0.0659202050883323,99.9340832233429
11220,UDHAMPUR,ST,High,1,0.011614018876571208,99.98838901519775
11220,UDHAMPUR,Overall,High,1,0.1033748616464436,99.89662170410156
11301,BOKARO,General,High,0,74.35958087444305,25.640422105789185
11301,BOKARO,OBC,High,1,0.43853227980434895,99.56146478652954
11301,BOKARO,SC,High,1,1.9572626799345016,98.04273247718811
11301,BOKARO,ST,High,1,6.524502485990524,93.47549676895142
11301,BOKARO,Overall,High,1,1.8052617087960243,98.19474220275879
11302,CHATRA,General,High,1,13.497179746627808,86.50282621383667
11302,CHATRA,OBC,High,1,0.36375438794493675,99.63625073432922
11302,CHATRA,SC,High,1,0.1165871974080801,99.88341927528381
11302,CHATRA,ST,High,1,0.07684602751396596,99.92315769195557
11302,CHATRA,Overall,High,1,0.1941458322107792,99.80584979057312
11303,DEOGHAR,General,High,0,74.35958087444305,25.640422105789185
11303,DEOGHAR,OBC,High,1,0.017068974557332695,99.98292922973633
11303,DEOGHAR,SC,High,1,0.01669271005084738,99.98329877853394
11303,DEOGHAR,ST,High,1,0.016669646720401943,99.98332262039185
11303,DEOGHAR,Overall,High,1,0.049010541988536716,99.95099306106567
11304,DHANBAD,General,High,0,74.35958087444305,25.640422105789185
11304,DHANBAD,OBC,High,1,0.1338562462478876,99.86613988876343
11304,DHANBAD,SC,High,1,0.08700394537299871,99.91299510002136
11304,DHANBAD,ST,High,1,22.73285984992981,77.26714611053467
11304,DHANBAD,Overall,High,1,3.2085951417684555,96.79140448570251
11305,DUMKA,General,High,0,74.35958087444305,25.640422105789185
11305,DUMKA,OBC,High,1,0.035938440123572946,99.96405839920044
11305,DUMKA,SC,High,1,0.071718794060871,99.92827773094177
11305,DUMKA,ST,High,0,80.69559037685394,19.30440664291382
11305,DUMKA,Overall,High,1,0.15687413979321718,99.84312653541565
11306,GARHWA,General,High,1,0.0010620437933539506,99.998939037323
11306,GARHWA,OBC,High,1,0.034247752046212554,99.96575117111206
11306,GARHWA,SC,High,1,0.027556560235098004,99.97244477272034
11306,GARHWA,ST,High,1,0.016005073848646134,99.98399019241333
11306,GARHWA,Overall,High,1,0.016497779870405793,99.98350143432617
11307,GIRIDIH,General,High,1,16.26387983560562,83.73612761497498
11307,GIRIDIH,OBC,High,1,0.03726099675986916,99.96273517608643
11307,GIRIDIH,SC,High,1,0.07765209302306175,99.92234706878662
11307,GIRIDIH,ST,High,1,0.10095163015648723,99.89904761314392
11307,GIRIDIH,Overall,High,1,0.044537524809129536,99.95545744895935
11308,GODDA,General,High,0,74.35958087444305,25.640422105789185
11308,GODDA,OBC,High,1,0.05531419883482158,99.94468092918396
11308,GODDA,SC,High,1,1.3896437361836433,98.61035346984863
11308,GODDA,ST,High,1,7.749640196561813,92.2503650188446
11308,GODDA,Overall,High,1,0.16619048546999693,99.83381032943726
11309,GUMLA,General,Low,0,77.82413214445114,22.17586636543274
11309,GUMLA,OBC,Low,1,0.017260875029023737,99.98273849487305
11309,GUMLA,SC,Low,1,0.0008417347999056801,99.99915361404419
11309,GUMLA,ST,Low,1,0.004282842928660102,99.99572038650513
11309,GUMLA,Overall,Low,1,0.0051450897444738075,99.9948501586914
11310,HAZARIBAG,General,Low,1,0.4778418689966202,99.52215552330017
11310,HAZARIBAG,OBC,Low,1,20.710556209087372,79.28944230079651
11310,HAZARIBAG,SC,Low,1,0.22245466243475676,99.77754950523376
11310,HAZARIBAG,ST,Low,1,1.7159467563033104,98.28405380249023
11310,HAZARIBAG,Overall,Low,1,1.4886210672557354,98.51137399673462
11311,JAMTARA,General,Middle,0,75.64674317836761,24.353259801864624
11311,JAMTARA,OBC,Middle,1,0.024491603835485876,99.97550845146179
11311,JAMTARA,SC,Middle,0,50.58479905128479,49.41520690917969
11311,JAMTARA,ST,Middle,1,1.6300994902849197,98.36989641189575
11311,JAMTARA,Overall,Middle,1,0.11787832481786609,99.88211989402771
11312,KHUNTI,General,High,0,74.35958087444305,25.640422105789185
11312,KHUNTI,OBC,High,0,72.5934624671936,27.406537532806396
11312,KHUNTI,SC,High,1,0.07507727714255452,99.92491602897644
11312,KHUNTI,ST,High,1,0.026901965611614287,99.97310042381287
11312,KHUNTI,Overall,High,1,0.07084162789396942,99.92915391921997
11313,KODARMA,General,High,0,74.35958087444305,25.640422105789185
11313,KODARMA,OBC,High,1,48.456114530563354,51.543885469436646
11313,KODARMA,SC,High,1,0.8528566919267178,99.14714694023132
11313,KODARMA,ST,High,1,0.0006555098934768466,99.99934434890747
11313,KODARMA,Overall,High,1,32.54997730255127,67.45002865791321
11314,LATEHAR,General,High,1,0.03556425217539072,99.964439868927
11314,LATEHAR,OBC,High,1,3.936772421002388,96.06322646141052
11314,LATEHAR,SC,High,1,0.1246608910150826,99.87534284591675
11314,LATEHAR,ST,High,1,2.625720202922821,97.37427830696106
11314,LATEHAR,Overall,High,1,0.33354766201227903,99.66644644737244
11315,LOHARDAGA,General,High,1,1.1922911740839481,98.80770444869995
11315,LOHARDAGA,OBC,High,1,0.06194456364028156,99.93804693222046
11315,LOHARDAGA,SC,High,1,0.021088810171931982,99.97891783714294
11315,LOHARDAGA,ST,High,1,0.19686240702867508,99.80313181877136
11315,LOHARDAGA,Overall,High,1,0.07984138210304081,99.92015957832336
11316,PAKAUR,General,High,0,74.35958087444305,25.640422105789185
11316,PAKAUR,OBC,High,1,0.026464753318578005,99.97352957725525
11316,PAKAUR,SC,High,1,0.018694753816816956,99.98130202293396
11316,PAKAUR,ST,High,1,0.6722352467477322,99.32776093482971
11316,PAKAUR,Overall,High,1,0.05445113638415933,99.94555115699768
11317,PALAMU,General,Low,0,77.82413214445114,22.17586636543274
11317,PALAMU,OBC,Low,1,0.06372109637595713,99.93627667427063
11317,PALAMU,SC,Low,1,0.1725002657622099,99.82750415802002
11317,PALAMU,ST,Low,1,1.4593511819839478,98.54065179824829
11317,PALAMU,Overall,Low,1,0.7607982493937016,99.23920035362244
11318,PASHCHIMISINGHBHUM,General,Low,0,77.82413214445114,22.17586636543274
11318,PASHCHIMISINGHBHUM,OBC,Low,1,0.043207654380239546,99.95679259300232
11318,PASHCHIMISINGHBHUM,SC,Low,1,0.0018908676793216728,99.99810457229614
11318,PASHCHIMISINGHBHUM,ST,Low,1,0.012452802911866456,99.98754262924194
11318,PASHCHIMISINGHBHUM,Overall,Low,1,0.01929539575939998,99.9807059764862
11319,PURBISINGHBHUM,General,Low,1,0.22908735554665327,99.77091550827026
11319,PURBISINGHBHUM,OBC,Low,1,0.8518235757946968,99.14817810058594
11319,PURBISINGHBHUM,SC,Low,1,0.06360190454870462,99.93639588356018
11319,PURBISINGHBHUM,ST,Low,1,0.07136327913030982,99.92863535881042
11319,PURBISINGHBHUM,Overall,Low,1,0.0700593984220177,99.929940700531
11320,RAMGARH,General,High,0,74.35958087444305,25.640422105789185
11320,RAMGARH,OBC,High,1,26.795852184295654,73.20414781570435
11320,RAMGARH,SC,High,0,75.77421963214874,24.22577738761902
11320,RAMGARH,ST,High,1,0.18438041443005204,99.81561303138733
11320,RAMGARH,Overall,High,1,21.112914383411407,78.88708710670471
11321,RANCHI,General,Low,0,77.82413214445114,22.17586636543274
11321,RANCHI,OBC,Low,1,1.2330629862844944,98.76694083213806
11321,RANCHI,SC,Low,1,20.04934698343277,79.95065450668335
11321,RANCHI,ST,Low,1,10.647613555192947,89.35238122940063
11321,RANCHI,Overall,Low,1,4.235857725143433,95.76414823532104
11322,SAHIBGANJ,General,High,1,0.02739924530033022,99.97259974479675
11322,SAHIBGANJ,OBC,High,1,0.019867254013661295,99.98013377189636
11322,SAHIBGANJ,SC,High,1,0.05555675597861409,99.94444251060486
11322,SAHIBGANJ,ST,High,0,67.57605373859406,32.423949241638184
11322,SAHIBGANJ,Overall,High,1,0.03239777870476246,99.9675989151001
11323,SARAIKELA-KHARSAWAN,General,High,0,74.35958087444305,25.640422105789185
11323,SARAIKELA-KHARSAWAN,OBC,High,1,0.03491430834401399,99.96508359909058
11323,SARAIKELA-KHARSAWAN,SC,High,1,16.869957745075226,83.1300437450409
11323,SARAIKELA-KHARSAWAN,ST,High,1,0.04228483303450048,99.95771050453186
11323,SARAIKELA-KHARSAWAN,Overall,High,1,0.18368285382166505,99.81631636619568
11324,SIMDEGA,General,High,0,74.35958087444305,25.640422105789185
11324,SIMDEGA,OBC,High,1,0.12245033867657185,99.87755417823792
11324,SIMDEGA,SC,High,1,0.07346729980781674,99.92653727531433
11324,SIMDEGA,ST,High,1,0.04030905838590115,99.9596893787384
11324,SIMDEGA,Overall,High,1,0.051289843395352364,99.9487042427063
11401,BAGALKOT,General,Low,0,77.82413214445114,22.17586636543274
11401,BAGALKOT,OBC,Low,1,0.011899510718649253,99.98810291290283
11401,BAGALKOT,SC,Low,1,0.0020370702259242535,99.99796152114868
11401,BAGALKOT,ST,Low,1,0.009355264774058014,99.99064207077026
11401,BAGALKOT,Overall,Low,1,0.011624854960246012,99.9883770942688
11402,BALLARI,General,Low,1,1.1629269636159734e-05,99.99998807907104
11402,BALLARI,OBC,Low,1,2.6074167269740656e-07,100.0
11402,BALLARI,SC,Low,1,3.5622763072673536e-08,100.0
11402,BALLARI,ST,Low,1,1.036871921655802e-07,100.0
11402,BALLARI,Overall,Low,1,1.418696271571207e-07,100.0
11403,BELAGAVI,General,Low,1,0.00029174946121202083,99.99971389770508
11403,BELAGAVI,OBC,Low,1,0.09247568668797612,99.9075174331665
11403,BELAGAVI,SC,Low,1,0.0024661798306624405,99.9975323677063
11403,BELAGAVI,ST,Low,1,0.001519877969258232,99.9984860420227
11403,BELAGAVI,Overall,Low,1,0.006727695290464908,99.99327659606934
11404,BELAGAVICHIKKODI,General,Low,1,2.258694280499185e-05,99.99997615814209
11404,BELAGAVICHIKKODI,OBC,Low,1,0.0021486650439328514,99.99785423278809
11404,BELAGAVICHIKKODI,SC,Low,1,0.0018582912161946297,99.99814033508301
11404,BELAGAVICHIKKODI,ST,Low,1,0.00039543856473756023,99.99960660934448
11404,BELAGAVICHIKKODI,Overall,Low,1,0.0012579083886521403,99.99873638153076
11405,BENGALURURURAL,General,Low,1,0.012409324699547142,99.98759031295776
11405,BENGALURURURAL,OBC,Low,1,0.04403820203151554,99.95595812797546
11405,BENGALURURURAL,SC,Low,1,0.05560775171034038,99.94439482688904
11405,BENGALURURURAL,ST,Low,1,0.005524816151591949,99.9944806098938
11405,BENGALURURURAL,Overall,Low,1,0.02851645404007286,99.97147917747498
11406,BENGALURUUNORTH,General,Low,1,0.016146170673891902,99.98384714126587
11406,BENGALURUUNORTH,OBC,Low,0,55.06802797317505,44.93197798728943
11406,BENGALURUUNORTH,SC,Low,1,0.5643363576382399,99.43565726280212
11406,BENGALURUUNORTH,ST,Low,0,60.135629773139954,39.864373207092285
11406,BENGALURUUNORTH,Overall,Low,1,0.23809829726815224,99.76189732551575
11407,BENGALURUUSOUTH,General,Low,1,0.006805734301451594,99.99319314956665
11407,BENGALURUUSOUTH,OBC,Low,1,3.6296553909778595,96.3703453540802
11407,BENGALURUUSOUTH,SC,Low,1,5.324241891503334,94.67575550079346
11407,BENGALURUUSOUTH,ST,Low,0,77.02305763959885,22.97694683074951
11407,BENGALURUUSOUTH,Overall,Low,1,0.04598235245794058,99.95402097702026
11408,BIDAR,General,High,1,3.208660075415537e-05,99.99996423721313
11408,BIDAR,OBC,High,1,0.1263427548110485,99.8736560344696
11408,BIDAR,SC,High,1,0.06834561354480684,99.93165731430054
