DNo,Location,Social Category,Income,dropout,prim_Boys_social_category,prim_Boys_income
13006,JANGAON,OBC,High,0,75.98847150802612,24.0115225315094
13006,JANGAON,SC,High,0,75.51307380199432,24.486929178237915
13006,JANGAON,ST,High,0,77.49419510364532,22.505801916122437
13006,JANGAON,Overall,High,0,72.18186855316162,27.818137407302856
13007,JAYASHANKAR,General,High,0,76.72200202941895,23.277997970581055
13007,JAYASHANKAR,OBC,High,0,75.98847150802612,24.0115225315094
13007,JAYASHANKAR,SC,High,1,15.678457915782928,84.32154059410095
13007,JAYASHANKAR,ST,High,0,77.49419510364532,22.505801916122437
13007,JAYASHANKAR,Overall,High,0,72.18186259269714,27.818137407302856
13008,JOGULAMBAGADWAL,General,High,0,76.72200351953506,23.277997970581055
13008,JOGULAMBAGADWAL,OBC,High,0,75.98847150802612,24.0115225315094
13008,JOGULAMBAGADWAL,SC,High,0,75.51307380199432,24.486929178237915
13008,JOGULAMBAGADWAL,ST,High,1,0.23702271282672882,99.76297616958618
13008,JOGULAMBAGADWAL,Overall,High,0,72.18186259269714,27.818137407302856
13009,KAMAREDDY,General,High,0,68.49476397037506,31.5052330493927
13009,KAMAREDDY,OBC,High,0,75.98847150802612,24.0115225315094
13009,KAMAREDDY,SC,High,0,75.51307380199432,24.486929178237915
13009,KAMAREDDY,ST,High,0,77.49419510364532,22.505801916122437
13009,KAMAREDDY,Overall,High,0,72.18186259269714,27.818137407302856
13010,KARIMNAGAR,General,High,1,31.033724546432495,68.9662754535675
13010,KARIMNAGAR,OBC,High,0,75.98847150802612,24.0115225315094
13010,KARIMNAGAR,SC,High,0,57.66102373600006,42.3389732837677
13010,KARIMNAGAR,ST,High,1,0.08706324151717126,99.91293549537659
13010,KARIMNAGAR,Overall,High,0,72.18186259269714,27.818137407302856
13011,KHAMMAM,General,High,0,74.81295168399811,25.18705725669861
13011,KHAMMAM,OBC,High,0,75.98847150802612,24.0115225315094
13011,KHAMMAM,SC,High,0,75.51307380199432,24.486929178237915
13011,KHAMMAM,ST,High,0,77.49419510364532,22.505801916122437
13011,KHAMMAM,Overall,High,0,72.18186259269714,27.818137407302856
13012,KUMURAMBHEEMASIFABAD,General,High,0,76.72200351953506,23.277997970581055
13012,KUMURAMBHEEMASIFABAD,OBC,High,0,75.98847150802612,24.0115225315094
13012,KUMURAMBHEEMASIFABAD,SC,High,1,27.506479620933533,72.49351739883423
13012,KUMURAMBHEEMASIFABAD,ST,High,1,3.0189601704478264,96.9810426235199
13012,KUMURAMBHEEMASIFABAD,Overall,High,0,50.80463886260986,49.19535517692566
13013,MAHABUBABAD,General,High,0,76.72200351953506,23.277997970581055
13013,MAHABUBABAD,OBC,High,0,75.98847001791,24.011528491973877
13013,MAHABUBABAD,SC,High,0,75.51307678222656,24.486923217773438
13013,MAHABUBABAD,ST,High,0,77.49419510364532,22.505801916122437
13013,MAHABUBABAD,Overall,High,0,72.18186259269714,27.818137407302856
13014,MAHABUBNAGAR,General,High,0,76.72200351953506,23.277997970581055
13014,MAHABUBNAGAR,OBC,High,0,75.98847150802612,24.0115225315094
13014,MAHABUBNAGAR,SC,High,0,75.51307380199432,24.486929178237915
13014,MAHABUBNAGAR,ST,High,1,4.136794805526733,95.86321115493774
13014,MAHABUBNAGAR,Overall,High,0,72.18186259269714,27.818137407302856
13015,MANCHERIAL,General,High,0,57.107239961624146,42.892760038375854
13015,MANCHERIAL,OBC,High,0,75.98847150802612,24.0115225315094
13015,MANCHERIAL,SC,High,0,75.51307380199432,24.486929178237915
13015,MANCHERIAL,ST,High,1,44.19436454772949,55.80563545227051
13015,MANCHERIAL,Overall,High,0,72.18186259269714,27.818137407302856
13016,MEDAK,General,Low,0,77.01365351676941,22.98634648323059
13016,MEDAK,OBC,Low,0,83.59087258577347,16.40912890434265
13016,MEDAK,SC,Low,0,78.55978459119797,21.44021987915039
13016,MEDAK,ST,Low,0,76.07334405183792,23.92665147781372
13016,MEDAK,Overall,Low,0,77.95294374227524,22.04706072807312
13017,MEDCHAL,General,Low,0,77.01365351676941,22.98634648323059
13017,MEDCHAL,OBC,Low,0,83.59087258577347,16.40912890434265
13017,MEDCHAL,SC,Low,0,78.55978459119797,21.44021987915039
13017,MEDCHAL,ST,Low,0,76.07334405183792,23.92665147781372
13017,MEDCHAL,Overall,Low,0,77.95294374227524,22.04706072807312
13018,MULUGU,General,Low,1,41.9620007276535,58.03799629211426
13018,MULUGU,OBC,Low,0,83.59087258577347,16.40912890434265
13018,MULUGU,SC,Low,0,75.98064988851547,24.019348621368408
13018,MULUGU,ST,Low,1,1.8181223422288895,98.18187952041626
13018,MULUGU,Overall,Low,0,50.24348795413971,49.75650906562805
13019,NAGARKURNOOL,General,Low,0,77.01365351676941,22.98634648323059
13019,NAGARKURNOOL,OBC,Low,0,83.59087258577347,16.40912890434265
13019,NAGARKURNOOL,SC,Low,0,78.55978459119797,21.44021987915039
13019,NAGARKURNOOL,ST,Low,0,76.07334405183792,23.92665147781372
13019,NAGARKURNOOL,Overall,Low,0,77.95294225215912,22.04706072807312
13020,NALGONDA,General,High,1,2.210727706551552,97.78926968574524
13020,NALGONDA,OBC,High,1,49.8244434595108,50.175559520721436
13020,NALGONDA,SC,High,1,3.499474748969078,96.50052189826965
13020,NALGONDA,ST,High,1,0.14087019953876734,99.85912442207336
13020,NALGONDA,Overall,High,1,8.625441044569016,91.37455224990845
13021,NARAYANAPET,General,High,1,0.24216542951762676,99.75783228874207
13021,NARAYANAPET,OBC,High,0,75.98847150802612,24.0115225315094
13021,NARAYANAPET,SC,High,0,75.51307380199432,24.486929178237915
13021,NARAYANAPET,ST,High,1,7.657647132873535,92.34234690666199
13021,NARAYANAPET,Overall,High,0,72.18186259269714,27.818137407302856
13022,NIRMAL,General,High,1,0.09137827437371016,99.90862607955933
13022,NIRMAL,OBC,High,1,28.62892746925354,71.37107253074646
13022,NIRMAL,SC,High,1,48.4349250793457,51.5650749206543
13022,NIRMAL,ST,High,1,0.32013740856200457,99.67986345291138
13022,NIRMAL,Overall,High,1,6.644728034734726,93.35527420043945
13023,NIZAMABAD,General,High,1,7.638083398342133,92.36192107200623
13023,NIZAMABAD,OBC,High,0,75.98847150802612,24.0115225315094
13023,NIZAMABAD,SC,High,1,25.4815012216568,74.51849579811096
13023,NIZAMABAD,ST,High,1,43.82854998111725,56.17144703865051
13023,NIZAMABAD,Overall,High,0,56.70797526836395,43.29202175140381
13024,PEDDAPALLI,General,High,0,76.72200351953506,23.277997970581055
13024,PEDDAPALLI,OBC,High,0,75.98847150802612,24.0115225315094
13024,PEDDAPALLI,SC,High,0,75.51307380199432,24.486929178237915
13024,PEDDAPALLI,ST,High,1,1.3974943198263645,98.60250353813171
13024,PEDDAPALLI,Overall,High,0,72.18186259269714,27.818137407302856
13025,RAJANNASIRICILLA,General,High,0,76.72200351953506,23.277997970581055
13025,RAJANNASIRICILLA,OBC,High,0,75.98847150802612,24.0115225315094
13025,RAJANNASIRICILLA,SC,High,0,75.51307380199432,24.486929178237915
13025,RAJANNASIRICILLA,ST,High,0,77.49419510364532,22.505801916122437
13025,RAJANNASIRICILLA,Overall,High,0,72.18186259269714,27.818137407302856
13026,RANGAREDDY,General,Low,0,77.01365351676941,22.98634648323059
13026,RANGAREDDY,OBC,Low,0,83.59086811542511,16.40912890434265
13026,RANGAREDDY,SC,Low,0,78.55978459119797,21.44021987915039
13026,RANGAREDDY,ST,Low,0,76.07334405183792,23.92665147781372
13026,RANGAREDDY,Overall,Low,0,77.95294374227524,22.04706072807312
13027,SANGAREDDY,General,Low,0,77.01365351676941,22.98634648323059
13027,SANGAREDDY,OBC,Low,0,83.59087258577347,16.40912890434265
13027,SANGAREDDY,SC,Low,0,78.55978459119797,21.44021987915039
13027,SANGAREDDY,ST,Low,1,38.41235637664795,61.58763766288757
13027,SANGAREDDY,Overall,Low,0,77.95294374227524,22.04706072807312
13028,SIDDIPET,General,Low,0,77.01365351676941,22.98634648323059
13028,SIDDIPET,OBC,Low,0,83.59087258577347,16.40912890434265
13028,SIDDIPET,SC,Low,0,78.55978459119797,21.44021987915039
13028,SIDDIPET,ST,Low,0,76.07334405183792,23.92665147781372
13028,SIDDIPET,Overall,Low,0,77.95294374227524,22.04706072807312
13029,SURYAPET,General,Low,0,77.01365351676941,22.98634648323059
13029,SURYAPET,OBC,Low,0,83.59087258577347,16.40912890434265
13029,SURYAPET,SC,Low,0,78.55978459119797,21.44021987915039
13029,SURYAPET,ST,Low,0,76.07334405183792,23.92665147781372
13029,SURYAPET,Overall,Low,0,77.95294374227524,22.04706072807312
13030,VIKARABAD,General,Low,0,68.91694664955139,31.08305335044861
13030,VIKARABAD,OBC,Low,0,83.59087258577347,16.40912890434265
13030,VIKARABAD,SC,Low,0,78.55978459119797,21.44021987915039
13030,VIKARABAD,ST,Low,1,8.116471767425537,91.88352823257446
13030,VIKARABAD,Overall,Low,0,77.95294374227524,22.04706072807312
13031,WANAPARTHY,General,Low,0,77.01365351676941,22.98634648323059
13031,WANAPARTHY,OBC,Low,0,83.59087258577347,16.40912890434265
13031,WANAPARTHY,SC,Low,0,78.55978459119797,21.44021987915039
13031,WANAPARTHY,ST,Low,1,1.020193099975586,98.97980690002441
13031,WANAPARTHY,Overall,Low,0,77.95294374227524,22.04706072807312
13032,WARANGAL,General,High,1,0.01815459836507216,99.9818503856659
13032,WARANGAL,OBC,High,1,0.9818864054977894,99.01812076568604
13032,WARANGAL,SC,High,1,3.0748749151825905,96.9251275062561
13032,WARANGAL,ST,High,1,2.5023575872182846,97.49763607978821
13032,WARANGAL,Overall,High,1,0.6560096517205238,99.34399724006653
13033,YADADRIBHUVANAGIRI,General,High,0,76.72200351953506,23.277997970581055
13033,YADADRIBHUVANAGIRI,OBC,High,0,75.98847150802612,24.0115225315094
13033,YADADRIBHUVANAGIRI,SC,High,0,75.51307380199432,24.486929178237915
13033,YADADRIBHUVANAGIRI,ST,High,0,77.49419510364532,22.505801916122437
13033,YADADRIBHUVANAGIRI,Overall,High,0,72.18186259269714,27.818137407302856
13101,DHALAI,General,Middle,1,0.6325720343738794,99.36742782592773
13101,DHALAI,OBC,Middle,1,14.157012104988098,85.84299087524414
13101,DHALAI,SC,Middle,1,1.0442178696393967,98.95578026771545
13101,DHALAI,ST,Middle,1,28.884196281433105,71.1158037185669
13101,DHALAI,Overall,Middle,1,12.661249935626984,87.33874559402466
13102,GOMATI,General,Middle,0,81.13826513290405,18.861734867095947
13102,GOMATI,OBC,Middle,1,29.509112238883972,70.49088478088379
13102,GOMATI,SC,Middle,0,57.56964981555939,42.43035316467285
13102,GOMATI,ST,Middle,1,17.12452471256256,82.8754723072052
13102,GOMATI,Overall,Middle,1,42.19491183757782,57.80509114265442
13103,KHOWAI,General,Middle,0,81.13826513290405,18.861734867095947
13103,KHOWAI,OBC,Middle,1,5.945537239313126,94.0544605255127
13103,KHOWAI,SC,Middle,0,73.80271553993225,26.197290420532227
13103,KHOWAI,ST,Middle,1,0.6290378980338573,99.37095642089844
13103,KHOWAI,Overall,Middle,1,12.067609280347824,87.9323959350586
13104,NORTHTRIPURA,General,Middle,1,38.29390108585358,61.706095933914185
13104,NORTHTRIPURA,OBC,Middle,1,9.458110481500626,90.5418872833252
13104,NORTHTRIPURA,SC,Middle,0,73.80271553993225,26.197290420532227
13104,NORTHTRIPURA,ST,Middle,1,5.753586441278458,94.24641132354736
13104,NORTHTRIPURA,Overall,Middle,1,37.385958433151245,62.61404752731323
13105,SEPAHIJALA,General,Middle,1,14.169053733348846,85.83093881607056
13105,SEPAHIJALA,OBC,Middle,1,30.082201957702637,69.91780400276184
13105,SEPAHIJALA,SC,Middle,1,19.595065712928772,80.40493130683899
13105,SEPAHIJALA,ST,Middle,1,0.7507923524826765,99.2492139339447
13105,SEPAHIJALA,Overall,Middle,1,5.08493073284626,94.91506814956665
13106,SOUTHTRIPURA,General,Middle,0,81.13827854394913,18.861716985702515
13106,SOUTHTRIPURA,OBC,Middle,1,38.919797539711,61.08020544052124
13106,SOUTHTRIPURA,SC,Middle,0,73.80271553993225,26.197290420532227
13106,SOUTHTRIPURA,ST,Middle,0,52.13135480880737,47.86863923072815
13106,SOUTHTRIPURA,Overall,Middle,0,57.81960189342499,42.18039512634277
13107,UNAKOTI,General,Middle,1,1.208209153264761,98.7917959690094
13107,UNAKOTI,OBC,Middle,1,25.681880116462708,74.31811094284058
13107,UNAKOTI,SC,Middle,0,53.058165311813354,46.94182872772217
13107,UNAKOTI,ST,Middle,1,8.83912518620491,91.16087555885315
13107,UNAKOTI,Overall,Middle,1,7.864229381084442,92.13576912879944
13108,WESTTRIPURA,General,Middle,0,81.13826513290405,18.861734867095947
13108,WESTTRIPURA,OBC,Middle,1,38.919797539711,61.08020544052124
13108,WESTTRIPURA,SC,Middle,0,51.69144868850708,48.30854535102844
13108,WESTTRIPURA,ST,Middle,0,56.21008574962616,43.7899112701416
13108,WESTTRIPURA,Overall,Middle,0,57.81960189342499,42.18039512634277
13201,AGRA,General,High,1,0.22729835473001003,99.77269768714905
13201,AGRA,OBC,High,0,58.65240693092346,41.34759306907654
13201,AGRA,SC,High,0,75.51307380199432,24.486929178237915
13201,AGRA,ST,High,0,77.49419510364532,22.505801916122437
13201,AGRA,Overall,High,1,41.237205266952515,58.76280069351196
13202,ALIGARH,General,Low,0,77.01365351676941,22.98634648323059
13202,ALIGARH,OBC,Low,0,83.59087258577347,16.40912890434265
13202,ALIGARH,SC,Low,0,61.6695761680603,38.330429792404175
13202,ALIGARH,ST,Low,0,76.07334405183792,23.92665147781372
13202,ALIGARH,Overall,Low,0,77.95294374227524,22.04706072807312
13203,AMBEDKARNAGAR,General,Low,1,0.0006058438884792849,99.99939203262329
13203,AMBEDKARNAGAR,OBC,Low,1,0.05315982853062451,99.94683861732483
13203,AMBEDKARNAGAR,SC,Low,1,0.15806187875568867,99.84194040298462
13203,AMBEDKARNAGAR,ST,Low,0,76.07334405183792,23.92665147781372
13203,AMBEDKARNAGAR,Overall,Low,1,0.03476136480458081,99.96523857116699
13204,AMETHI-CSMNAGAR,General,Low,1,0.00810058627394028,99.99189376831055
13204,AMETHI-CSMNAGAR,OBC,Low,1,3.586916998028755,96.41308188438416
13204,AMETHI-CSMNAGAR,SC,Low,1,0.18514938419684768,99.81485605239868
13204,AMETHI-CSMNAGAR,ST,Low,0,76.07334405183792,23.92665147781372
13204,AMETHI-CSMNAGAR,Overall,Low,1,0.3681552829220891,99.63184595108032
13205,AURAIYA,General,High,1,2.308104932308197,97.69189953804016
13205,AURAIYA,OBC,High,0,75.98847150802612,24.0115225315094
13205,AURAIYA,SC,High,0,74.9593734741211,25.04062056541443
13205,AURAIYA,ST,High,1,1.4183388030760948e-15,100.0
13205,AURAIYA,Overall,High,0,72.18186259269714,27.818137407302856
13206,AZAMGARH,General,High,1,0.008975351374829188,99.99102354049683
13206,AZAMGARH,OBC,High,1,40.29041230678558,59.70959663391113
13206,AZAMGARH,SC,High,1,0.09665222023613751,99.90334510803223
13206,AZAMGARH,ST,High,1,5.373382641615798e-09,100.0
13206,AZAMGARH,Overall,High,1,0.8810418657958508,99.11895990371704
13207,BAGHPAT,General,Low,1,0.02229430974693969,99.97770190238953
13207,BAGHPAT,OBC,Low,0,83.59087258577347,16.40912890434265
13207,BAGHPAT,SC,Low,1,0.9720063768327236,99.02799725532532
13207,BAGHPAT,ST,Low,1,5.792009927230168e-09,100.0
13207,BAGHPAT,Overall,Low,0,77.95294374227524,22.04706072807312
13208,BAHRAICH,General,Middle,0,53.81898283958435,46.18101716041565
13208,BAHRAICH,OBC,Middle,1,9.302850812673569,90.69714546203613
13208,BAHRAICH,SC,Middle,0,60.22197902202606,39.7780179977417
13208,BAHRAICH,ST,Middle,0,56.21008574962616,43.7899112701416
13208,BAHRAICH,Overall,Middle,1,25.835850834846497,74.16415214538574
13209,BALLIA,General,High,0,76.72200351953506,23.277997970581055
13209,BALLIA,OBC,High,1,17.260031402111053,82.73996710777283
13209,BALLIA,SC,High,1,0.06930222734808922,99.93069171905518
13209,BALLIA,ST,High,1,0.0004878922936768504,99.99951124191284
13209,BALLIA,Overall,High,1,10.412465035915375,89.58753943443298
13210,BALRAMPUR,General,High,1,0.07358241709880531,99.92641806602478
13210,BALRAMPUR,OBC,High,1,3.0196353793144226,96.98036909103394
13210,BALRAMPUR,SC,High,1,24.36937689781189,75.63062906265259
13210,BALRAMPUR,ST,High,1,0.0014322636161523405,99.99856948852539
13210,BALRAMPUR,Overall,High,1,1.1823490262031555,98.81765246391296
13211,BANDA,General,High,1,18.96360069513321,81.03640079498291
13211,BANDA,OBC,High,0,51.68129205703735,48.318713903427124
13211,BANDA,SC,High,1,0.43540787883102894,99.56459403038025
13211,BANDA,ST,High,0,77.49419510364532,22.505801916122437
13211,BANDA,Overall,High,1,20.348727703094482,79.65126633644104
13212,BARABANKI,General,High,1,0.02467926824465394,99.97531771659851
13212,BARABANKI,OBC,High,1,10.052327066659927,89.9476706981659
13212,BARABANKI,SC,High,1,1.0765503160655499,98.92345666885376
13212,BARABANKI,ST,High,0,77.49419510364532,22.505801916122437
13212,BARABANKI,Overall,High,1,2.2165607661008835,97.78344631195068
13213,BAREILLY,General,High,1,0.06602882058359683,99.93396401405334
13213,BAREILLY,OBC,High,1,0.07036464521661401,99.92963075637817
13213,BAREILLY,SC,High,1,1.0765503160655499,98.92345666885376
13213,BAREILLY,ST,High,0,77.49419510364532,22.505801916122437
13213,BAREILLY,Overall,High,1,0.07960071670822799,99.92039799690247
13214,BASTI,General,Low,1,36.349114775657654,63.650888204574585
13214,BASTI,OBC,Low,0,71.21135890483856,28.788644075393677
13214,BASTI,SC,Low,0,78.55978459119797,21.44021987915039
13214,BASTI,ST,Low,0,76.07334405183792,23.92665147781372
13214,BASTI,Overall,Low,0,77.95294374227524,22.04706072807312
13215,BHADOI,General,Low,0,77.01365351676941,22.98634648323059
13215,BHADOI,OBC,Low,1,17.6361083984375,82.36388564109802
13215,BHADOI,SC,Low,1,31.205713748931885,68.79428625106812
13215,BHADOI,ST,Low,1,2.7483411102480204e-06,100.0
13215,BHADOI,Overall,Low,1,40.41191041469574,59.58808660507202
13216,BIJNOR,General,Low,0,77.01365351676941,22.98634648323059
13216,BIJNOR,OBC,Low,0,83.59087258577347,16.40912890434265
13216,BIJNOR,SC,Low,0,78.55978459119797,21.44021987915039
13216,BIJNOR,ST,Low,0,76.07334405183792,23.92665147781372
13216,BIJNOR,Overall,Low,0,77.95294374227524,22.04706072807312
13217,BUDAUN,General,High,1,0.2549462951719761,99.74505305290222
13217,BUDAUN,OBC,High,1,0.3013140056282282,99.69869256019592
13217,BUDAUN,SC,High,1,0.06265607662498951,99.93734955787659
13217,BUDAUN,ST,High,0,77.49419510364532,22.505801916122437
13217,BUDAUN,Overall,High,1,0.17066231230273843,99.82933402061462
13218,BULANDSHAHR,General,Low,0,75.6826713681221,24.31733012199402
13218,BULANDSHAHR,OBC,Low,1,3.6905143409967422,96.30948305130005
13218,BULANDSHAHR,SC,Low,1,6.888439506292343,93.11156272888184
13218,BULANDSHAHR,ST,Low,0,76.07334405183792,23.92665147781372
13218,BULANDSHAHR,Overall,Low,1,10.362916439771652,89.63707685470581
13219,CHANDAULI,General,Low,0,77.01365351676941,22.98634648323059
13219,CHANDAULI,OBC,Low,1,16.39178693294525,83.60821604728699
13219,CHANDAULI,SC,Low,1,0.5256516858935356,99.47434663772583
13219,CHANDAULI,ST,Low,0,76.07334405183792,23.92665147781372
13219,CHANDAULI,Overall,Low,1,8.144184947013855,91.8558120727539
13220,CHITRAKOOT,General,High,1,25.33394694328308,74.66605305671692
13220,CHITRAKOOT,OBC,High,1,24.298694729804993,75.70130825042725
13220,CHITRAKOOT,SC,High,1,14.351850748062134,85.64814329147339
13220,CHITRAKOOT,ST,High,0,77.49419510364532,22.505801916122437
13220,CHITRAKOOT,Overall,High,1,17.827211320400238,82.17278718948364
13221,DEORIA,General,High,0,76.72200351953506,23.277997970581055
13221,DEORIA,OBC,High,0,75.98847150802612,24.0115225315094
13221,DEORIA,SC,High,1,0.07288501947186887,99.92712140083313
13221,DEORIA,ST,High,0,77.49419510364532,22.505801916122437
13221,DEORIA,Overall,High,0,72.18186259269714,27.818137407302856
13222,ETAH,General,Low,1,0.0006279192348301876,99.99936819076538
13222,ETAH,OBC,Low,1,0.005148098352947272,99.9948501586914
13222,ETAH,SC,Low,1,0.0010377535545558203,99.99896287918091
13222,ETAH,ST,Low,0,76.07334405183792,23.92665147781372
13222,ETAH,Overall,Low,1,0.003011957960552536,99.99698400497437
13223,ETAWAH,General,High,0,76.72200351953506,23.277997970581055
13223,ETAWAH,OBC,High,1,0.02712081477511674,99.97287392616272
13223,ETAWAH,SC,High,1,0.010198398376815021,99.98979568481445
13223,ETAWAH,ST,High,0,77.49419510364532,22.505801916122437
13223,ETAWAH,Overall,High,1,0.11898307129740715,99.88101720809937
13224,FAIZABAD,General,Low,1,1.912781037390232,98.08721542358398
13224,FAIZABAD,OBC,Low,1,47.947803139686584,52.05219388008118
13224,FAIZABAD,SC,Low,1,2.7198562398552895,97.28014469146729
13224,FAIZABAD,ST,Low,0,76.07334405183792,23.92665147781372
13224,FAIZABAD,Overall,Low,1,13.099898397922516,86.9001030921936
13225,FARRUKHABAD,General,High,0,76.72200351953506,23.277997970581055
13225,FARRUKHABAD,OBC,High,1,1.6407279297709465,98.35927486419678
13225,FARRUKHABAD,SC,High,1,0.015063834143802524,99.98493194580078
13225,FARRUKHABAD,ST,High,0,77.49419510364532,22.505801916122437
13225,FARRUKHABAD,Overall,High,1,20.590640604496002,79.40936088562012
13226,FATEHPUR,General,High,0,76.72200351953506,23.277997970581055
13226,FATEHPUR,OBC,High,0,75.98847150802612,24.0115225315094
13226,FATEHPUR,SC,High,1,4.524087533354759,95.47591209411621
13226,FATEHPUR,ST,High,0,77.49419510364532,22.505801916122437
13226,FATEHPUR,Overall,High,0,72.18186259269714,27.818137407302856
13227,FIROZABAD,General,Low,1,0.006408126500900835,99.99358654022217
13227,FIROZABAD,OBC,Low,1,0.011731055565178394,99.9882698059082
13227,FIROZABAD,SC,Low,1,0.7255870383232832,99.27440881729126
13227,FIROZABAD,ST,Low,0,76.07334405183792,23.92665147781372
13227,FIROZABAD,Overall,Low,1,0.013095610484015197,99.98689889907837
13228,GAUTAMBUDDHANAGAR,General,Low,1,2.5543617084622383,97.44564294815063
13228,GAUTAMBUDDHANAGAR,OBC,Low,0,83.59087258577347,16.40912890434265
13228,GAUTAMBUDDHANAGAR,SC,Low,0,78.55978459119797,21.44021987915039
13228,GAUTAMBUDDHANAGAR,ST,Low,0,76.07334405183792,23.92665147781372
13228,GAUTAMBUDDHANAGAR,Overall,Low,0,55.7467520236969,44.2532479763031
13229,GHAZIABAD,General,High,1,6.935834884643555,93.06415915489197
13229,GHAZIABAD,OBC,High,0,75.98847150802612,24.0115225315094
13229,GHAZIABAD,SC,High,0,75.51307380199432,24.486929178237915
13229,GHAZIABAD,ST,High,0,77.49419510364532,22.505801916122437
13229,GHAZIABAD,Overall,High,0,72.18186855316162,27.818137407302856
13230,GHAZIPUR,General,High,1,0.031210124143399298,99.9687910079956
13230,GHAZIPUR,OBC,High,1,1.7394604161381721,98.26053380966187
13230,GHAZIPUR,SC,High,1,0.0033718439226504415,99.99662637710571
13230,GHAZIPUR,ST,High,0,77.49419510364532,22.505801916122437
13230,GHAZIPUR,Overall,High,1,0.13464277144521475,99.86535310745239
13231,GONDA,General,Low,0,77.01365351676941,22.98634648323059
13231,GONDA,OBC,Low,0,83.59087258577347,16.40912890434265
13231,GONDA,SC,Low,1,0.9168526157736778,99.08314347267151
13231,GONDA,ST,Low,0,76.07334405183792,23.92665147781372
13231,GONDA,Overall,Low,0,77.95294374227524,22.04706072807312
13232,GORAKHPUR,General,High,0,76.72200351953506,23.277997970581055
13232,GORAKHPUR,OBC,High,0,75.98847150802612,24.0115225315094
13232,GORAKHPUR,SC,High,0,75.51307380199432,24.486929178237915
13232,GORAKHPUR,ST,High,0,77.49419510364532,22.505801916122437
13232,GORAKHPUR,Overall,High,0,72.18186259269714,27.818137407302856
13233,HAMIRPUR(U.P.),General,High,1,0.1421795692294836,99.85781908035278
13233,HAMIRPUR(U.P.),OBC,High,1,1.5250318683683872,98.47496747970581
13233,HAMIRPUR(U.P.),SC,High,1,0.08827068377286196,99.91173148155212
13233,HAMIRPUR(U.P.),ST,High,0,77.49419510364532,22.505801916122437
13233,HAMIRPUR(U.P.),Overall,High,1,0.6369226612150669,99.36308264732361
13234,HAPUR(PANCHSHEELNAGAR),General,High,0,76.72200351953506,23.277997970581055
13234,HAPUR(PANCHSHEELNAGAR),OBC,High,1,0.0003339876684549381,99.99966621398926
13234,HAPUR(PANCHSHEELNAGAR),SC,High,1,2.8609925881028175,97.13900685310364
13234,HAPUR(PANCHSHEELNAGAR),ST,High,0,77.49419510364532,22.505801916122437
13234,HAPUR(PANCHSHEELNAGAR),Overall,High,1,0.30164262279868126,99.69835877418518
13235,HARDOI,General,High,0,76.72200351953506,23.277997970581055
13235,HARDOI,OBC,High,1,5.649026110768318,94.35096979141235
13235,HARDOI,SC,High,1,27.211156487464905,72.78884053230286
13235,HARDOI,ST,High,0,77.49419510364532,22.505801916122437
13235,HARDOI,Overall,High,1,24.20007586479187,75.79992413520813
13236,HATHRAS,General,High,1,0.05925024161115289,99.94075298309326
13236,HATHRAS,OBC,High,0,75.98847001791,24.011528491973877
13236,HATHRAS,SC,High,1,0.7022968959063292,99.297696352005
13236,HATHRAS,ST,High,0,77.49419510364532,22.505801916122437
13236,HATHRAS,Overall,High,1,8.394067734479904,91.60593152046204
13237,JALAUN,General,High,1,1.4973239973187447,98.50267767906189
13237,JALAUN,OBC,High,0,75.98847150802612,24.0115225315094
13237,JALAUN,SC,High,1,29.319509863853455,70.68049311637878
13237,JALAUN,ST,High,0,77.49419510364532,22.505801916122437
13237,JALAUN,Overall,High,1,48.9473819732666,51.05261206626892
13238,JAUNPUR,General,High,1,8.520112186670303,91.47989153862
13238,JAUNPUR,OBC,High,1,8.786210417747498,91.21378660202026
13238,JAUNPUR,SC,High,1,0.4471732769161463,99.55282807350159
13238,JAUNPUR,ST,High,0,77.49419510364532,22.505801916122437
13238,JAUNPUR,Overall,High,1,3.5694099962711334,96.43059372901917
13239,JHANSI,General,High,1,0.045192710240371525,99.95480179786682
13239,JHANSI,OBC,High,1,2.502463012933731,97.49753475189209
13239,JHANSI,SC,High,1,38.96033465862274,61.0396683216095
13239,JHANSI,ST,High,0,77.49419510364532,22.505801916122437
13239,JHANSI,Overall,High,1,3.67312915623188,96.32686972618103
13240,JyotibaPhuleNagar(AMROHA),General,High,0,76.72200351953506,23.277997970581055
13240,JyotibaPhuleNagar(AMROHA),OBC,High,1,0.0012521515600383282,99.99874830245972
13240,JyotibaPhuleNagar(AMROHA),SC,High,0,57.29784369468689,42.70215630531311
13240,JyotibaPhuleNagar(AMROHA),ST,High,0,77.49419510364532,22.505801916122437
13240,JyotibaPhuleNagar(AMROHA),Overall,High,1,0.043528457172214985,99.95647072792053
13241,KANNAUJ,General,High,0,67.84993410110474,32.150065898895264
13241,KANNAUJ,OBC,High,0,75.98847150802612,24.0115225315094
13241,KANNAUJ,SC,High,1,2.3944869553815806e-05,99.99997615814209
13241,KANNAUJ,ST,High,0,77.49419510364532,22.505801916122437
13241,KANNAUJ,Overall,High,1,30.057862401008606,69.94213461875916
13242,KANPURDEHAT,General,High,0,76.72200351953506,23.277997970581055
13242,KANPURDEHAT,OBC,High,0,75.98847150802612,24.0115225315094
13242,KANPURDEHAT,SC,High,0,75.51307380199432,24.486929178237915
13242,KANPURDEHAT,ST,High,0,77.49419510364532,22.505801916122437
