DNo,Location,Social Category,Income,dropout,upPrim_Overall_social_category,upPrim_Overall_income
12908,ERODE,Overall,High,0,56.3805490732193,43.61945390701294
12909,KALLAKURICHI,General,High,0,64.43808972835541,35.56191325187683
12909,KALLAKURICHI,OBC,High,0,65.27031362056732,34.72968339920044
12909,KALLAKURICHI,SC,High,0,62.32876777648926,37.671226263046265
12909,KALLAKURICHI,ST,High,0,68.71176064014435,31.288236379623413
12909,KALLAKURICHI,Overall,High,0,56.3805490732193,43.61945390701294
12910,KANCHEEPURAM,General,High,1,42.132368683815,57.86762833595276
12910,KANCHEEPURAM,OBC,High,0,65.27031362056732,34.72968339920044
12910,KANCHEEPURAM,SC,High,0,62.32876777648926,37.671226263046265
12910,KANCHEEPURAM,ST,High,1,11.685408651828766,88.31458687782288
12910,KANCHEEPURAM,Overall,High,0,56.3805490732193,43.61945390701294
12911,KANNIYAKUMARI,General,High,0,64.43808972835541,35.56191325187683
12911,KANNIYAKUMARI,OBC,High,0,65.27031362056732,34.72968339920044
12911,KANNIYAKUMARI,SC,High,0,62.32876777648926,37.671226263046265
12911,KANNIYAKUMARI,ST,High,0,60.86600422859192,39.1339898109436
12911,KANNIYAKUMARI,Overall,High,0,56.38055205345154,43.61945390701294
12912,KARUR,General,High,1,49.15125072002411,50.84874629974365
12912,KARUR,OBC,High,0,65.27031362056732,34.72968339920044
12912,KARUR,SC,High,0,62.32876777648926,37.671226263046265
12912,KARUR,ST,High,0,68.71176064014435,31.288236379623413
12912,KARUR,Overall,High,0,56.3805490732193,43.61945390701294
12913,KRISHNAGIRI,General,High,0,64.43808972835541,35.56191325187683
12913,KRISHNAGIRI,OBC,High,0,65.27031362056732,34.72968339920044
12913,KRISHNAGIRI,SC,High,0,62.32876777648926,37.671226263046265
12913,KRISHNAGIRI,ST,High,0,68.71176064014435,31.288236379623413
12913,KRISHNAGIRI,Overall,High,0,56.3805490732193,43.61945390701294
12914,MADURAI,General,High,0,64.43808972835541,35.56191325187683
12914,MADURAI,OBC,High,0,65.27031362056732,34.72968339920044
12914,MADURAI,SC,High,0,62.32876777648926,37.671226263046265
12914,MADURAI,ST,High,1,0.2421331824734807,99.75786805152893
12914,MADURAI,Overall,High,0,56.3805490732193,43.61945390701294
12915,NAGAPATTINAM,General,High,0,64.43808972835541,35.56191325187683
12915,NAGAPATTINAM,OBC,High,0,65.27031362056732,34.72968339920044
12915,NAGAPATTINAM,SC,High,0,62.32876777648926,37.671226263046265
12915,NAGAPATTINAM,ST,High,0,68.71176064014435,31.288236379623413
12915,NAGAPATTINAM,Overall,High,0,56.3805490732193,43.61945390701294
12916,NAMAKKAL,General,High,0,64.43808972835541,35.56191325187683
12916,NAMAKKAL,OBC,High,0,65.27031362056732,34.72968339920044
12916,NAMAKKAL,SC,High,0,62.32876777648926,37.671226263046265
12916,NAMAKKAL,ST,High,0,68.71176064014435,31.288236379623413
12916,NAMAKKAL,Overall,High,0,56.3805490732193,43.61945390701294
12917,PERAMBALUR,General,High,0,64.43808972835541,35.56191325187683
12917,PERAMBALUR,OBC,High,0,65.27031362056732,34.72968339920044
12917,PERAMBALUR,SC,High,0,62.32876777648926,37.671226263046265
12917,PERAMBALUR,ST,High,0,68.71176064014435,31.288236379623413
12917,PERAMBALUR,Overall,High,0,56.3805490732193,43.61945390701294
12918,PUDUKKOTTAI,General,High,0,64.43808972835541,35.56191325187683
12918,PUDUKKOTTAI,OBC,High,1,38.85701894760132,61.14298105239868
12918,PUDUKKOTTAI,SC,High,1,45.35188972949982,54.64811325073242
12918,PUDUKKOTTAI,ST,High,1,0.0001158812438006862,99.99988079071045
12918,PUDUKKOTTAI,Overall,High,0,56.3805490732193,43.61945390701294
12919,RAMANATHAPURAM,General,High,0,64.43808972835541,35.56191325187683
12919,RAMANATHAPURAM,OBC,High,0,65.27031362056732,34.72968339920044
12919,RAMANATHAPURAM,SC,High,0,62.32876777648926,37.671226263046265
12919,RAMANATHAPURAM,ST,High,1,0.19304612651467323,99.80695843696594
12919,RAMANATHAPURAM,Overall,High,0,56.3805490732193,43.61945390701294
12920,RANIPET,General,High,1,13.214337825775146,86.78565621376038
12920,RANIPET,OBC,High,0,65.27031362056732,34.72968339920044
12920,RANIPET,SC,High,0,62.32876777648926,37.671226263046265
12920,RANIPET,ST,High,1,25.938135385513306,74.0618646144867
12920,RANIPET,Overall,High,0,56.3805490732193,43.61945390701294
12921,SALEM,General,High,0,64.43808972835541,35.56191325187683
12921,SALEM,OBC,High,0,65.27031362056732,34.72968339920044
12921,SALEM,SC,High,0,62.32876777648926,37.671226263046265
12921,SALEM,ST,High,0,66.55459105968475,33.44540596008301
12921,SALEM,Overall,High,0,56.3805490732193,43.61945390701294
12922,SIVAGANGAI,General,High,0,64.43808972835541,35.56191325187683
12922,SIVAGANGAI,OBC,High,0,65.27031362056732,34.72968339920044
12922,SIVAGANGAI,SC,High,0,61.748433113098145,38.25157284736633
12922,SIVAGANGAI,ST,High,1,0.005391172089730389,99.9946117401123
12922,SIVAGANGAI,Overall,High,0,56.3805490732193,43.61945390701294
12923,TENKASI,General,High,1,32.92406499385834,67.07593202590942
12923,TENKASI,OBC,High,1,39.73875045776367,60.26124954223633
12923,TENKASI,SC,High,1,15.909041464328766,84.09096002578735
12923,TENKASI,ST,High,1,0.02884425048250705,99.97115731239319
12923,TENKASI,Overall,High,1,24.767771363258362,75.23223161697388
12924,THANJAVUR,General,High,0,64.43808972835541,35.56191325187683
12924,THANJAVUR,OBC,High,0,65.27031362056732,34.72968339920044
12924,THANJAVUR,SC,High,0,62.32876777648926,37.671226263046265
12924,THANJAVUR,ST,High,1,32.81612694263458,67.18387603759766
12924,THANJAVUR,Overall,High,0,56.38055205345154,43.61945390701294
12926,THENI,General,High,0,64.43808972835541,35.56191325187683
12926,THENI,OBC,High,0,65.27031362056732,34.72968339920044
12926,THENI,SC,High,0,60.577788949012756,39.422208070755005
12926,THENI,ST,High,1,0.10806894861161709,99.89193677902222
12926,THENI,Overall,High,0,56.3805490732193,43.61945390701294
12925,THENILGIRIS,General,High,1,49.15125072002411,50.84875226020813
12925,THENILGIRIS,OBC,High,0,65.27031362056732,34.72968339920044
12925,THENILGIRIS,SC,High,0,62.32876777648926,37.671226263046265
12925,THENILGIRIS,ST,High,0,68.71176064014435,31.288236379623413
12925,THENILGIRIS,Overall,High,0,56.3805490732193,43.61945390701294
12927,THOOTHUKKUDI,General,High,0,64.43808972835541,35.56191325187683
12927,THOOTHUKKUDI,OBC,High,0,65.27031362056732,34.72968339920044
12927,THOOTHUKKUDI,SC,High,0,62.32876777648926,37.671226263046265
12927,THOOTHUKKUDI,ST,High,1,0.07719877758063376,99.92280006408691
12927,THOOTHUKKUDI,Overall,High,0,56.3805490732193,43.61945390701294
12928,TIRUCHIRAPPALLI,General,High,0,64.43808972835541,35.56191325187683
12928,TIRUCHIRAPPALLI,OBC,High,0,65.27031362056732,34.72968339920044
12928,TIRUCHIRAPPALLI,SC,High,0,62.32876777648926,37.671226263046265
12928,TIRUCHIRAPPALLI,ST,High,0,68.71176064014435,31.288236379623413
12928,TIRUCHIRAPPALLI,Overall,High,0,56.3805490732193,43.61945390701294
12929,TIRUNELVELI,General,High,0,64.43808972835541,35.56191325187683
12929,TIRUNELVELI,OBC,High,0,65.27031362056732,34.72968339920044
12929,TIRUNELVELI,SC,High,0,62.32876777648926,37.671226263046265
12929,TIRUNELVELI,ST,High,1,0.8591908030211926,99.14080500602722
12929,TIRUNELVELI,Overall,High,0,56.3805490732193,43.61945390701294
12930,TIRUPATTUR,General,High,1,1.3230755925178528,98.67691993713379
12930,TIRUPATTUR,OBC,High,0,65.27031362056732,34.72968339920044
12930,TIRUPATTUR,SC,High,0,62.32876777648926,37.671226263046265
12930,TIRUPATTUR,ST,High,1,48.10568988323212,51.894307136535645
12930,TIRUPATTUR,Overall,High,0,56.3805490732193,43.61945390701294
12931,TIRUPPUR,General,High,0,64.43808972835541,35.56191325187683
12931,TIRUPPUR,OBC,High,0,65.27031660079956,34.72968339920044
12931,TIRUPPUR,SC,High,0,62.32876777648926,37.671226263046265
12931,TIRUPPUR,ST,High,1,2.2757088765501976,97.72428870201111
12931,TIRUPPUR,Overall,High,0,56.3805490732193,43.61945390701294
12932,TIRUVALLUR,General,High,1,18.610233068466187,81.38976693153381
12932,TIRUVALLUR,OBC,High,1,42.42204129695892,57.57795572280884
12932,TIRUVALLUR,SC,High,0,57.90093541145325,42.09906458854675
12932,TIRUVALLUR,ST,High,1,14.631277322769165,85.36872267723083
12932,TIRUVALLUR,Overall,High,1,35.30028760433197,64.69971537590027
12933,TIRUVANNAMALAI,General,High,1,26.99236571788788,73.00763726234436
12933,TIRUVANNAMALAI,OBC,High,0,65.27031362056732,34.72968339920044
12933,TIRUVANNAMALAI,SC,High,0,62.32876777648926,37.671226263046265
12933,TIRUVANNAMALAI,ST,High,1,40.817418694496155,59.182584285736084
12933,TIRUVANNAMALAI,Overall,High,0,56.3805490732193,43.61945390701294
12934,TIRUVARUR,General,High,0,64.43808972835541,35.56191325187683
12934,TIRUVARUR,OBC,High,0,59.79279577732086,40.20720720291138
12934,TIRUVARUR,SC,High,0,59.39488708972931,40.60510993003845
12934,TIRUVARUR,ST,High,1,44.736018776893616,55.263978242874146
12934,TIRUVARUR,Overall,High,0,56.3805490732193,43.61945390701294
12935,VELLORE,General,High,0,64.43808972835541,35.56191325187683
12935,VELLORE,OBC,High,0,65.27031362056732,34.72968339920044
12935,VELLORE,SC,High,0,62.32876777648926,37.671226263046265
12935,VELLORE,ST,High,1,4.436734691262245,95.56326270103455
12935,VELLORE,Overall,High,0,56.3805490732193,43.61945390701294
12936,VILLUPURAM,General,High,0,64.43808972835541,35.56191325187683
12936,VILLUPURAM,OBC,High,0,65.27031362056732,34.72968339920044
12936,VILLUPURAM,SC,High,0,62.32876777648926,37.671226263046265
12936,VILLUPURAM,ST,High,0,67.10086166858673,32.89913535118103
12936,VILLUPURAM,Overall,High,0,56.3805490732193,43.61945390701294
12937,VIRUDHUNAGAR,General,High,0,64.43808972835541,35.56191325187683
12937,VIRUDHUNAGAR,OBC,High,0,65.27031362056732,34.72968339920044
12937,VIRUDHUNAGAR,SC,High,0,62.32876777648926,37.671226263046265
12937,VIRUDHUNAGAR,ST,High,0,68.71175467967987,31.28824234008789
12937,VIRUDHUNAGAR,Overall,High,0,56.3805490732193,43.61945390701294
13001,ADILABAD,General,High,1,1.6572507098317146,98.34274649620056
13001,ADILABAD,OBC,High,1,1.9776754081249237,98.02231788635254
13001,ADILABAD,SC,High,1,0.23737519513815641,99.762624502182
13001,ADILABAD,ST,High,1,0.09111110703088343,99.90888833999634
13001,ADILABAD,Overall,High,1,0.43619871139526367,99.56380724906921
13002,BHADRADRIKOTHAGUDEM,General,High,1,24.179477989673615,75.82051753997803
13002,BHADRADRIKOTHAGUDEM,OBC,High,1,15.965358912944794,84.03464555740356
13002,BHADRADRIKOTHAGUDEM,SC,High,1,12.881958484649658,87.11803555488586
13002,BHADRADRIKOTHAGUDEM,ST,High,1,2.7250882238149643,97.274911403656
13002,BHADRADRIKOTHAGUDEM,Overall,High,1,5.350586771965027,94.64941024780273
13003,HANUMAKONDA,General,High,1,4.9543727189302444,95.04562616348267
13003,HANUMAKONDA,OBC,High,1,9.94865745306015,90.05134701728821
13003,HANUMAKONDA,SC,High,1,0.8830461651086807,99.11695718765259
13003,HANUMAKONDA,ST,High,1,0.07758747669868171,99.9224066734314
13003,HANUMAKONDA,Overall,High,1,2.3074420168995857,97.69256114959717
13004,HYDERABAD,General,High,1,0.09128094534389675,99.90872144699097
13004,HYDERABAD,OBC,High,1,0.3648374695330858,99.63515996932983
13004,HYDERABAD,SC,High,1,0.1474969438277185,99.8525083065033
13004,HYDERABAD,ST,High,1,0.1288240193389356,99.87118244171143
13004,HYDERABAD,Overall,High,1,0.13649545144289732,99.86349940299988
13005,JAGTIAL,General,High,1,19.75606381893158,80.24393320083618
13005,JAGTIAL,OBC,High,1,42.42204129695892,57.57795572280884
13005,JAGTIAL,SC,High,1,30.424436926841736,69.57556009292603
13005,JAGTIAL,ST,High,1,0.4406559281051159,99.55933690071106
13005,JAGTIAL,Overall,High,1,25.697490572929382,74.30251240730286
13006,JANGAON,General,High,1,0.8841176517307758,99.11587834358215
13006,JANGAON,OBC,High,1,42.42204129695892,57.57795572280884
13006,JANGAON,SC,High,1,25.472059845924377,74.52794313430786
13006,JANGAON,ST,High,1,41.11539423465729,58.88460874557495
13006,JANGAON,Overall,High,1,24.538901448249817,75.46109557151794
13007,JAYASHANKAR,General,High,1,1.9547956064343452,98.04520010948181
13007,JAYASHANKAR,OBC,High,0,65.27031362056732,34.72968339920044
13007,JAYASHANKAR,SC,High,1,7.228279858827591,92.77172088623047
13007,JAYASHANKAR,ST,High,1,14.47804868221283,85.52195429801941
13007,JAYASHANKAR,Overall,High,1,49.63884949684143,50.36115050315857
13008,JOGULAMBAGADWAL,General,High,1,19.561463594436646,80.43853044509888
13008,JOGULAMBAGADWAL,OBC,High,1,7.339882105588913,92.6601231098175
13008,JOGULAMBAGADWAL,SC,High,1,0.9386315010488033,99.06136989593506
13008,JOGULAMBAGADWAL,ST,High,1,0.0787650526035577,99.92122650146484
13008,JOGULAMBAGADWAL,Overall,High,1,3.0720479786396027,96.92794680595398
13009,KAMAREDDY,General,High,1,0.7728247437626123,99.22717809677124
13009,KAMAREDDY,OBC,High,1,6.395579129457474,93.60441565513611
13009,KAMAREDDY,SC,High,1,2.4173786863684654,97.58262038230896
13009,KAMAREDDY,ST,High,1,0.9608253836631775,99.0391731262207
13009,KAMAREDDY,Overall,High,1,2.3917710408568382,97.60822653770447
13010,KARIMNAGAR,General,High,1,27.726954221725464,72.27304577827454
13010,KARIMNAGAR,OBC,High,1,25.551941990852356,74.44806098937988
13010,KARIMNAGAR,SC,High,1,25.942686200141907,74.05731081962585
13010,KARIMNAGAR,ST,High,1,6.369048357009888,93.63095760345459
13010,KARIMNAGAR,Overall,High,1,19.09715384244919,80.90284466743469
13011,KHAMMAM,General,High,0,64.43808972835541,35.56191325187683
13011,KHAMMAM,OBC,High,1,40.92473387718201,59.07527208328247
13011,KHAMMAM,SC,High,1,11.687853932380676,88.31214308738708
13011,KHAMMAM,ST,High,1,16.74731820821762,83.25267434120178
13011,KHAMMAM,Overall,High,1,26.170817017555237,73.829185962677
13012,KUMURAMBHEEMASIFABAD,General,High,1,12.79616504907608,87.20383644104004
13012,KUMURAMBHEEMASIFABAD,OBC,High,1,3.7763170897960663,96.2236762046814
13012,KUMURAMBHEEMASIFABAD,SC,High,1,3.5443242639303207,96.45566940307617
13012,KUMURAMBHEEMASIFABAD,ST,High,1,0.7063317112624645,99.29366707801819
13012,KUMURAMBHEEMASIFABAD,Overall,High,1,1.6885781660676003,98.3114242553711
13013,MAHABUBABAD,General,High,1,0.8219413459300995,99.17805790901184
13013,MAHABUBABAD,OBC,High,1,4.1025228798389435,95.89747786521912
13013,MAHABUBABAD,SC,High,1,1.662677712738514,98.33731651306152
13013,MAHABUBABAD,ST,High,1,3.715880587697029,96.2841272354126
13013,MAHABUBABAD,Overall,High,1,2.1218109875917435,97.87818789482117
13014,MAHABUBNAGAR,General,High,1,40.638065338134766,59.361934661865234
13014,MAHABUBNAGAR,OBC,High,0,56.7982941865921,43.20169687271118
13014,MAHABUBNAGAR,SC,High,1,40.82314074039459,59.17685627937317
13014,MAHABUBNAGAR,ST,High,1,0.5623320583254099,99.43766593933105
13014,MAHABUBNAGAR,Overall,High,1,25.93345046043396,74.06654953956604
13015,MANCHERIAL,General,High,1,0.8444425649940968,99.15556311607361
13015,MANCHERIAL,OBC,High,0,51.29581689834595,48.70418310165405
13015,MANCHERIAL,SC,High,1,9.479619562625885,90.52038192749023
13015,MANCHERIAL,ST,High,1,3.5435132682323456,96.45648002624512
13015,MANCHERIAL,Overall,High,1,14.938665926456451,85.06132960319519
13016,MEDAK,General,Low,1,16.97801798582077,83.02198052406311
13016,MEDAK,OBC,Low,1,38.97935152053833,61.02064251899719
13016,MEDAK,SC,Low,1,20.476461946964264,79.52353954315186
13016,MEDAK,ST,Low,1,1.804322749376297,98.19567203521729
13016,MEDAK,Overall,Low,1,15.160955488681793,84.83904600143433
13017,MEDCHAL,General,Low,1,46.500834822654724,53.49916219711304
13017,MEDCHAL,OBC,Low,1,4.5843470841646194,95.41565179824829
13017,MEDCHAL,SC,Low,1,4.120420292019844,95.87957859039307
13017,MEDCHAL,ST,Low,1,11.41924187541008,88.58075141906738
13017,MEDCHAL,Overall,Low,1,8.629870414733887,91.37013554573059
13018,MULUGU,General,Low,1,2.2805780172348022,97.71941900253296
13018,MULUGU,OBC,Low,1,33.05506706237793,66.94492697715759
13018,MULUGU,SC,Low,1,1.4928211458027363,98.50717782974243
13018,MULUGU,ST,Low,1,0.288567622192204,99.71143007278442
13018,MULUGU,Overall,Low,1,1.68867539614439,98.3113169670105
13019,NAGARKURNOOL,General,Low,0,50.480443239212036,49.519556760787964
13019,NAGARKURNOOL,OBC,Low,1,11.991118639707565,88.00888061523438
13019,NAGARKURNOOL,SC,Low,1,2.091589942574501,97.90841341018677
13019,NAGARKURNOOL,ST,Low,1,0.30240805353969336,99.69758987426758
13019,NAGARKURNOOL,Overall,Low,1,3.3006489276885986,96.6993510723114
13020,NALGONDA,General,High,1,5.632977932691574,94.36702132225037
13020,NALGONDA,OBC,High,1,10.514362156391144,89.4856333732605
13020,NALGONDA,SC,High,1,2.5364061817526817,97.46359586715698
13020,NALGONDA,ST,High,1,0.1288240193389356,99.87118244171143
13020,NALGONDA,Overall,High,1,2.173304557800293,97.8266954421997
13021,NARAYANAPET,General,High,1,0.30527724884450436,99.69472289085388
13021,NARAYANAPET,OBC,High,1,1.5524376183748245,98.44756722450256
13021,NARAYANAPET,SC,High,1,3.502442315220833,96.49755954742432
13021,NARAYANAPET,ST,High,1,0.3705770242959261,99.62942004203796
13021,NARAYANAPET,Overall,High,1,0.9705021977424622,99.02950525283813
13022,NIRMAL,General,High,1,0.2792928833514452,99.72071051597595
13022,NIRMAL,OBC,High,1,3.2354816794395447,96.76451683044434
13022,NIRMAL,SC,High,1,0.8008205331861973,99.19918179512024
13022,NIRMAL,ST,High,1,0.012582115596160293,99.98741149902344
13022,NIRMAL,Overall,High,1,0.4862107802182436,99.5137870311737
13023,NIZAMABAD,General,High,1,0.4343988373875618,99.56560134887695
13023,NIZAMABAD,OBC,High,1,13.0685493350029,86.93145513534546
13023,NIZAMABAD,SC,High,1,2.725716307759285,97.27427959442139
13023,NIZAMABAD,ST,High,1,2.5055456906557083,97.4944531917572
13023,NIZAMABAD,Overall,High,1,2.695133164525032,97.30486869812012
13024,PEDDAPALLI,General,High,0,64.43808972835541,35.56191325187683
13024,PEDDAPALLI,OBC,High,0,65.27031362056732,34.72968339920044
13024,PEDDAPALLI,SC,High,1,30.68588078022003,69.31411623954773
13024,PEDDAPALLI,ST,High,0,60.57212948799133,39.42786455154419
13024,PEDDAPALLI,Overall,High,0,56.3805490732193,43.61945390701294
13025,RAJANNASIRICILLA,General,High,1,22.633662819862366,77.36634016036987
13025,RAJANNASIRICILLA,OBC,High,0,50.98794400691986,49.01204705238342
13025,RAJANNASIRICILLA,SC,High,0,58.799225091934204,41.200774908065796
13025,RAJANNASIRICILLA,ST,High,1,9.691125899553299,90.30887484550476
13025,RAJANNASIRICILLA,Overall,High,1,37.006497383117676,62.993502616882324
13026,RANGAREDDY,General,Low,1,26.44229829311371,73.55770468711853
13026,RANGAREDDY,OBC,Low,1,27.869412302970886,72.13058471679688
13026,RANGAREDDY,SC,Low,1,10.170792788267136,89.8292064666748
13026,RANGAREDDY,ST,Low,1,26.280903816223145,73.71909618377686
13026,RANGAREDDY,Overall,Low,1,16.298361122608185,83.70164632797241
13027,SANGAREDDY,General,Low,1,2.2265560925006866,97.77345061302185
13027,SANGAREDDY,OBC,Low,1,3.798651695251465,96.20135426521301
13027,SANGAREDDY,SC,Low,1,0.31059004832059145,99.6894121170044
13027,SANGAREDDY,ST,Low,1,0.0184443240868859,99.98155236244202
13027,SANGAREDDY,Overall,Low,1,0.8064271882176399,99.19357299804688
13028,SIDDIPET,General,Low,1,14.540240168571472,85.45976281166077
13028,SIDDIPET,OBC,Low,1,37.24417686462402,62.755829095840454
13028,SIDDIPET,SC,Low,1,29.660320281982422,70.33968567848206
13028,SIDDIPET,ST,Low,1,2.6793381199240685,97.3206639289856
13028,SIDDIPET,Overall,Low,1,21.745188534259796,78.2548189163208
13029,SURYAPET,General,Low,1,36.13780736923218,63.86219263076782
13029,SURYAPET,OBC,Low,1,10.993819683790207,89.00617957115173
13029,SURYAPET,SC,Low,1,0.6228501908481121,99.3771493434906
13029,SURYAPET,ST,Low,1,3.8693897426128387,96.1306095123291
13029,SURYAPET,Overall,Low,1,3.894764557480812,96.10523581504822
13030,VIKARABAD,General,Low,1,0.17537629464641213,99.82463121414185
13030,VIKARABAD,OBC,Low,1,0.47105359844863415,99.52894449234009
13030,VIKARABAD,SC,Low,1,0.2585415495559573,99.74145889282227
13030,VIKARABAD,ST,Low,1,0.338385091163218,99.66161847114563
13030,VIKARABAD,Overall,Low,1,0.2005422255024314,99.79945421218872
13031,WANAPARTHY,General,Low,1,0.06183128571137786,99.93816614151001
13031,WANAPARTHY,OBC,Low,1,0.4272253252565861,99.57277774810791
13031,WANAPARTHY,SC,Low,1,0.04285583854652941,99.95713829994202
13031,WANAPARTHY,ST,Low,1,0.2157982438802719,99.78419542312622
13031,WANAPARTHY,Overall,Low,1,0.12471528025344014,99.87528324127197
13032,WARANGAL,General,High,1,0.7908922620117664,99.20910596847534
13032,WARANGAL,OBC,High,1,28.96898090839386,71.03102207183838
13032,WARANGAL,SC,High,1,2.999606542289257,97.00039625167847
13032,WARANGAL,ST,High,1,7.564164698123932,92.43583083152771
13032,WARANGAL,Overall,High,1,8.860087394714355,91.13991260528564
13033,YADADRIBHUVANAGIRI,General,High,0,64.43808972835541,35.56191325187683
13033,YADADRIBHUVANAGIRI,OBC,High,1,27.717918157577515,72.28208780288696
13033,YADADRIBHUVANAGIRI,SC,High,1,14.944781363010406,85.05522608757019
13033,YADADRIBHUVANAGIRI,ST,High,1,18.350915610790253,81.64908289909363
13033,YADADRIBHUVANAGIRI,Overall,High,1,21.07355445623398,78.9264440536499
13101,DHALAI,General,Middle,1,0.0004372201601654524,99.99955892562866
13101,DHALAI,OBC,Middle,1,0.04820665635634214,99.95179176330566
13101,DHALAI,SC,Middle,1,0.003067299257963896,99.99693632125854
13101,DHALAI,ST,Middle,1,0.0031470684916712344,99.99685287475586
13101,DHALAI,Overall,Middle,1,0.0025208082661265507,99.99748468399048
13102,GOMATI,General,Middle,1,3.341439738869667,96.6585636138916
13102,GOMATI,OBC,Middle,1,0.5878041964024305,99.41219687461853
13102,GOMATI,SC,Middle,1,0.3603666555136442,99.63963627815247
13102,GOMATI,ST,Middle,1,0.004951228038407862,99.99505281448364
13102,GOMATI,Overall,Middle,1,0.03008664061781019,99.96991157531738
13103,KHOWAI,General,Middle,1,0.5038933362811804,99.49610233306885
13103,KHOWAI,OBC,Middle,1,0.08945930167101324,99.91053938865662
13103,KHOWAI,SC,Middle,1,2.173095755279064,97.82690405845642
13103,KHOWAI,ST,Middle,1,0.039128048229031265,99.96086955070496
13103,KHOWAI,Overall,Middle,1,0.06667508860118687,99.93332028388977
13104,NORTHTRIPURA,General,Middle,1,0.0944996252655983,99.90549683570862
13104,NORTHTRIPURA,OBC,Middle,1,0.37877708673477173,99.62122440338135
13104,NORTHTRIPURA,SC,Middle,1,17.20285564661026,82.79714584350586
13104,NORTHTRIPURA,ST,Middle,1,0.001948566932696849,99.99805688858032
13104,NORTHTRIPURA,Overall,Middle,1,0.062397890724241734,99.93759989738464
13105,SEPAHIJALA,General,Middle,1,2.29518860578537,97.70481586456299
13105,SEPAHIJALA,OBC,Middle,1,5.784286186099052,94.21570897102356
13105,SEPAHIJALA,SC,Middle,1,0.04464789526537061,99.95535016059875
13105,SEPAHIJALA,ST,Middle,1,0.002529390621930361,99.99747276306152
13105,SEPAHIJALA,Overall,Middle,1,0.09200264466926455,99.9079942703247
13106,SOUTHTRIPURA,General,Middle,1,0.4822333808988333,99.51776266098022
13106,SOUTHTRIPURA,OBC,Middle,1,4.643057286739349,95.35693526268005
13106,SOUTHTRIPURA,SC,Middle,1,1.2204763479530811,98.77952337265015
13106,SOUTHTRIPURA,ST,Middle,1,0.007242472202051431,99.99275207519531
13106,SOUTHTRIPURA,Overall,Middle,1,0.04740996519103646,99.95259046554565
13107,UNAKOTI,General,Middle,1,0.022096253815107048,99.97790455818176
13107,UNAKOTI,OBC,Middle,1,0.6008466705679893,99.39915537834167
13107,UNAKOTI,SC,Middle,1,0.7702299393713474,99.22977089881897
13107,UNAKOTI,ST,Middle,1,0.008045872527873144,99.99195337295532
13107,UNAKOTI,Overall,Middle,1,0.04652017669286579,99.95348453521729
13108,WESTTRIPURA,General,Middle,1,2.038099244236946,97.9619026184082
13108,WESTTRIPURA,OBC,Middle,1,2.7865394949913025,97.21346497535706
13108,WESTTRIPURA,SC,Middle,1,0.7702299393713474,99.22977089881897
13108,WESTTRIPURA,ST,Middle,1,4.21728678047657,95.78271508216858
13108,WESTTRIPURA,Overall,Middle,1,1.1951803229749203,98.80481958389282
13201,AGRA,General,High,0,64.43808972835541,35.56191325187683
13201,AGRA,OBC,High,0,65.27031362056732,34.72968339920044
13201,AGRA,SC,High,1,0.310102803632617,99.68990087509155
13201,AGRA,ST,High,0,68.71176064014435,31.288236379623413
13201,AGRA,Overall,High,1,47.48474955558777,52.515244483947754
13202,ALIGARH,General,Low,0,56.573501229286194,43.42649579048157
13202,ALIGARH,OBC,Low,0,56.839728355407715,43.160271644592285
13202,ALIGARH,SC,Low,1,0.5932132247835398,99.4067907333374
13202,ALIGARH,ST,Low,1,0.025853782426565886,99.97414946556091
13202,ALIGARH,Overall,Low,1,44.980308413505554,55.01968860626221
13203,AMBEDKARNAGAR,General,Low,1,0.06887170602567494,99.93113279342651
13203,AMBEDKARNAGAR,OBC,Low,1,0.16739880666136742,99.83260035514832
13203,AMBEDKARNAGAR,SC,Low,1,0.630487222224474,99.3695080280304
13203,AMBEDKARNAGAR,ST,Low,0,70.13490498065948,29.865097999572754
13203,AMBEDKARNAGAR,Overall,Low,1,0.17628184286877513,99.8237133026123
13204,AMETHI-CSMNAGAR,General,Low,1,26.92207396030426,73.07792901992798
13204,AMETHI-CSMNAGAR,OBC,Low,1,34.14936363697052,65.85063934326172
13204,AMETHI-CSMNAGAR,SC,Low,1,0.004592873665387742,99.9954104423523
13204,AMETHI-CSMNAGAR,ST,Low,1,0.0012175839401606936,99.99878406524658
13204,AMETHI-CSMNAGAR,Overall,Low,1,0.5264936480671167,99.47351217269897
13205,AURAIYA,General,High,1,1.1855400167405605,98.81446361541748
13205,AURAIYA,OBC,High,0,65.27031362056732,34.72968339920044
13205,AURAIYA,SC,High,1,6.153509765863419,93.8464879989624
13205,AURAIYA,ST,High,1,1.4115723597862926e-12,100.0
13205,AURAIYA,Overall,High,0,56.3805490732193,43.61945390701294
13206,AZAMGARH,General,High,0,64.43808972835541,35.56191325187683
13206,AZAMGARH,OBC,High,0,65.27031362056732,34.72968339920044
13206,AZAMGARH,SC,High,1,1.5648921951651573,98.43510389328003
13206,AZAMGARH,ST,High,1,6.152139604091644,93.84785890579224
13206,AZAMGARH,Overall,High,0,56.3805490732193,43.61945390701294
13207,BAGHPAT,General,Low,0,56.573501229286194,43.42649579048157
13207,BAGHPAT,OBC,Low,0,56.839728355407715,43.160271644592285
13207,BAGHPAT,SC,Low,1,47.21990525722504,52.780091762542725
