DNo,Location,Social Category,Income,dropout,upPrim_Boys_social_category,upPrim_Boys_income
11420,KODAGU,OBC,High,1,45.20747363567352,54.79252338409424
11420,KODAGU,SC,High,0,81.68747425079346,18.31253170967102
11420,KODAGU,ST,High,1,0.7672000210732222,99.23279881477356
11420,KODAGU,Overall,High,1,30.665645003318787,69.33435797691345
11421,KOLAR,General,High,1,0.10728789493441582,99.89270567893982
11421,KOLAR,OBC,High,1,20.043206214904785,79.95679378509521
11421,KOLAR,SC,High,0,81.43514394760132,18.56485605239868
11421,KOLAR,ST,High,1,39.65209424495697,60.34790277481079
11421,KOLAR,Overall,High,1,16.504131257534027,83.49587321281433
11422,KOPPAL,General,High,1,0.8927991613745689,99.10719990730286
11422,KOPPAL,OBC,High,1,16.083084046840668,83.91690850257874
11422,KOPPAL,SC,High,1,25.82501769065857,74.17498826980591
11422,KOPPAL,ST,High,1,49.98726844787598,50.0127375125885
11422,KOPPAL,Overall,High,1,12.938261032104492,87.06173300743103
11423,MANDYA,General,High,0,78.63240242004395,21.367603540420532
11423,MANDYA,OBC,High,0,80.24546951055527,19.754528999328613
11423,MANDYA,SC,High,1,48.79156053066254,51.208436489105225
11423,MANDYA,ST,High,1,0.6264179944992065,99.37357902526855
11423,MANDYA,Overall,High,0,71.34977579116821,28.650224208831787
11424,MYSURU,General,High,1,0.2109203953295946,99.78907704353333
11424,MYSURU,OBC,High,0,80.24546951055527,19.754528999328613
11424,MYSURU,SC,High,0,80.39899170398712,19.601011276245117
11424,MYSURU,ST,High,1,37.66298592090607,62.33701705932617
11424,MYSURU,Overall,High,0,71.34977579116821,28.650224208831787
11425,RAICHUR,General,High,1,0.14739703619852662,99.85260367393494
11425,RAICHUR,OBC,High,1,42.317718267440796,57.68227577209473
11425,RAICHUR,SC,High,1,13.661505281925201,86.33849024772644
11425,RAICHUR,ST,High,1,26.099497079849243,73.90049695968628
11425,RAICHUR,Overall,High,1,13.128441572189331,86.87155842781067
11426,RAMANAGARA,General,High,1,0.09342253324575722,99.90658164024353
11426,RAMANAGARA,OBC,High,0,80.24546951055527,19.754528999328613
11426,RAMANAGARA,SC,High,0,81.68747425079346,18.31253170967102
11426,RAMANAGARA,ST,High,1,39.25128877162933,60.748714208602905
11426,RAMANAGARA,Overall,High,0,71.34977579116821,28.650224208831787
11427,SHIVAMOGGA,General,High,1,2.37997118383646,97.62002825737
11427,SHIVAMOGGA,OBC,High,1,30.72277307510376,69.27723288536072
11427,SHIVAMOGGA,SC,High,1,1.9694928079843521,98.03050756454468
11427,SHIVAMOGGA,ST,High,1,0.6886238697916269,99.31136965751648
11427,SHIVAMOGGA,Overall,High,1,8.764925599098206,91.23507142066956
11428,TUMAKURU,General,High,1,0.06746253347955644,99.93253946304321
11428,TUMAKURU,OBC,High,0,80.24547547101974,19.754523038864136
11428,TUMAKURU,SC,High,0,61.977168917655945,38.022834062576294
11428,TUMAKURU,ST,High,1,4.503323882818222,95.49667835235596
11428,TUMAKURU,Overall,High,0,59.2788964509964,40.72110652923584
11429,TUMAKURUMADHUGIRI,General,High,1,0.5485144443809986,99.45148229598999
11429,TUMAKURUMADHUGIRI,OBC,High,1,12.229666858911514,87.7703309059143
11429,TUMAKURUMADHUGIRI,SC,High,1,35.00474393367767,64.99525308609009
11429,TUMAKURUMADHUGIRI,ST,High,1,48.72911870479584,51.2708842754364
11429,TUMAKURUMADHUGIRI,Overall,High,1,11.845921725034714,88.15407752990723
11430,UDUPI,General,High,1,41.954317688941956,58.04568529129028
11430,UDUPI,OBC,High,0,80.24546951055527,19.754528999328613
11430,UDUPI,SC,High,0,81.68747425079346,18.31253170967102
11430,UDUPI,ST,High,0,82.39225745201111,17.60774254798889
11430,UDUPI,Overall,High,0,71.34977579116821,28.650224208831787
11431,UTTARAKANNADA,General,High,0,78.63240242004395,21.367603540420532
11431,UTTARAKANNADA,OBC,High,0,80.24546951055527,19.754528999328613
11431,UTTARAKANNADA,SC,High,0,63.54558765888214,36.4544153213501
11431,UTTARAKANNADA,ST,High,0,82.39225745201111,17.60774254798889
11431,UTTARAKANNADA,Overall,High,0,71.34977579116821,28.650224208831787
11432,UTTARAKANNADASIRSI,General,High,1,0.40469300001859665,99.59530830383301
11432,UTTARAKANNADASIRSI,OBC,High,0,80.24546951055527,19.754528999328613
11432,UTTARAKANNADASIRSI,SC,High,1,0.6224919576197863,99.37750101089478
11432,UTTARAKANNADASIRSI,ST,High,0,82.39225745201111,17.60774254798889
11432,UTTARAKANNADASIRSI,Overall,High,0,59.683287143707275,40.316712856292725
11433,VIJAYANAGARA,General,High,0,78.63240242004395,21.367603540420532
11433,VIJAYANAGARA,OBC,High,0,80.24546951055527,19.754528999328613
11433,VIJAYANAGARA,SC,High,0,81.68747425079346,18.31253170967102
11433,VIJAYANAGARA,ST,High,0,82.39225745201111,17.60774254798889
11433,VIJAYANAGARA,Overall,High,0,71.34977579116821,28.650224208831787
11434,VIJAYAPURA,General,High,1,0.16599470982328057,99.83400106430054
11434,VIJAYAPURA,OBC,High,1,16.541166603565216,83.45882892608643
11434,VIJAYAPURA,SC,High,1,1.643834449350834,98.35616946220398
11434,VIJAYAPURA,ST,High,1,16.40954613685608,83.59045386314392
11434,VIJAYAPURA,Overall,High,1,4.5329999178647995,95.46700119972229
11435,YADAGIRI,General,High,0,78.63240242004395,21.367603540420532
11435,YADAGIRI,OBC,High,1,1.228487677872181,98.77150654792786
11435,YADAGIRI,SC,High,1,2.733362093567848,97.26664423942566
11435,YADAGIRI,ST,High,1,0.45167747884988785,99.54832792282104
11435,YADAGIRI,Overall,High,1,1.0223259218037128,98.97767305374146
11501,ALAPPUZHA,General,High,0,78.63240242004395,21.367603540420532
11501,ALAPPUZHA,OBC,High,0,80.24546951055527,19.754528999328613
11501,ALAPPUZHA,SC,High,0,59.98126268386841,40.01873731613159
11501,ALAPPUZHA,ST,High,1,0.0005107237029733369,99.99948740005493
11501,ALAPPUZHA,Overall,High,0,71.34977579116821,28.650224208831787
11502,ERNAKULAM,General,High,0,78.63240242004395,21.367603540420532
11502,ERNAKULAM,OBC,High,1,10.860306769609451,89.13968801498413
11502,ERNAKULAM,SC,High,0,81.68747425079346,18.31253170967102
11502,ERNAKULAM,ST,High,1,0.06623807712458074,99.93376135826111
11502,ERNAKULAM,Overall,High,0,67.80103743076324,32.19895958900452
11503,IDUKKI,General,Low,1,26.38387382030487,73.61612915992737
11503,IDUKKI,OBC,Low,0,67.59748756885529,32.402509450912476
11503,IDUKKI,SC,Low,0,62.85334229469299,37.14665770530701
11503,IDUKKI,ST,Low,0,83.92415195703506,16.075843572616577
11503,IDUKKI,Overall,Low,0,57.38065540790558,42.61934757232666
11504,KANNUR,General,High,1,20.89303582906723,79.10696864128113
11504,KANNUR,OBC,High,0,80.24546951055527,19.754528999328613
11504,KANNUR,SC,High,0,81.68747425079346,18.31253170967102
11504,KANNUR,ST,High,0,82.39225745201111,17.60774254798889
11504,KANNUR,Overall,High,0,71.34977579116821,28.650224208831787
11505,KASARAGOD,General,High,0,70.40493488311768,29.595065116882324
11505,KASARAGOD,OBC,High,0,80.24546951055527,19.754528999328613
11505,KASARAGOD,SC,High,0,81.68747425079346,18.31253170967102
11505,KASARAGOD,ST,High,1,42.08441376686096,57.91558623313904
11505,KASARAGOD,Overall,High,0,71.34978473186493,28.650212287902832
11506,KOLLAM,General,High,0,78.63239794969559,21.367603540420532
11506,KOLLAM,OBC,High,0,80.24546951055527,19.754528999328613
11506,KOLLAM,SC,High,0,68.79601776599884,31.2039852142334
11506,KOLLAM,ST,High,1,2.8171584010124207,97.18284010887146
11506,KOLLAM,Overall,High,0,71.34977579116821,28.650224208831787
11507,KOTTAYAM,General,High,0,78.63240242004395,21.367603540420532
11507,KOTTAYAM,OBC,High,1,13.745063543319702,86.2549364566803
11507,KOTTAYAM,SC,High,0,81.68747425079346,18.31253170967102
11507,KOTTAYAM,ST,High,1,0.07592374458909035,99.92407560348511
11507,KOTTAYAM,Overall,High,0,71.34977579116821,28.650224208831787
11508,KOZHIKODE,General,High,1,0.3594484180212021,99.64056015014648
11508,KOZHIKODE,OBC,High,0,80.24546951055527,19.754528999328613
11508,KOZHIKODE,SC,High,1,32.01543688774109,67.98455715179443
11508,KOZHIKODE,ST,High,1,0.0025639397790655494,99.99743700027466
11508,KOZHIKODE,Overall,High,0,71.34977579116821,28.650224208831787
11509,MALAPPURAM,General,Low,0,74.54698383808136,25.45301914215088
11509,MALAPPURAM,OBC,Low,0,67.59748756885529,32.402509450912476
11509,MALAPPURAM,SC,Low,1,21.037086844444275,78.96291613578796
11509,MALAPPURAM,ST,Low,0,83.92415195703506,16.075843572616577
11509,MALAPPURAM,Overall,Low,0,57.38065540790558,42.61934757232666
11510,PALAKKAD,General,Low,1,22.657038271427155,77.34295725822449
11510,PALAKKAD,OBC,Low,0,67.59748756885529,32.402509450912476
11510,PALAKKAD,SC,Low,0,62.85334229469299,37.14665770530701
11510,PALAKKAD,ST,Low,0,83.92415195703506,16.075843572616577
11510,PALAKKAD,Overall,Low,0,57.38065540790558,42.61934757232666
11511,PATHANAMTHITTA,General,High,1,2.7572302147746086,97.24277257919312
11511,PATHANAMTHITTA,OBC,High,0,80.24546951055527,19.754528999328613
11511,PATHANAMTHITTA,SC,High,0,81.68747425079346,18.31253170967102
11511,PATHANAMTHITTA,ST,High,0,82.39225745201111,17.60774254798889
11511,PATHANAMTHITTA,Overall,High,0,71.34977579116821,28.650224208831787
11512,THIRUVANANTHAPURAM,General,High,0,78.63240242004395,21.367603540420532
11512,THIRUVANANTHAPURAM,OBC,High,1,48.12990128993988,51.87009572982788
11512,THIRUVANANTHAPURAM,SC,High,1,36.54665946960449,63.45334053039551
11512,THIRUVANANTHAPURAM,ST,High,1,0.1978542422875762,99.80214834213257
11512,THIRUVANANTHAPURAM,Overall,High,0,57.649245858192444,42.35075116157532
11513,THRISSUR,General,High,0,78.63240242004395,21.367603540420532
11513,THRISSUR,OBC,High,0,80.24546951055527,19.754528999328613
11513,THRISSUR,SC,High,0,81.68747425079346,18.31253170967102
11513,THRISSUR,ST,High,1,0.07533399621024728,99.92467164993286
11513,THRISSUR,Overall,High,0,71.34977579116821,28.650224208831787
11514,WAYANAD,General,Low,1,40.43201208114624,59.56798791885376
11514,WAYANAD,OBC,Low,0,67.59748756885529,32.402509450912476
11514,WAYANAD,SC,Low,1,39.36508595943451,60.63491106033325
11514,WAYANAD,ST,Low,0,75.30770897865295,24.692291021347046
11514,WAYANAD,Overall,Low,0,55.72913587093353,44.270867109298706
11601,KARGIL,General,High,0,78.63240242004395,21.367603540420532
11601,KARGIL,OBC,High,0,80.24546951055527,19.754528999328613
11601,KARGIL,SC,High,0,81.68747425079346,18.31253170967102
11601,KARGIL,ST,High,1,9.838234633207321,90.16176462173462
11601,KARGIL,Overall,High,1,6.736282259225845,93.26372146606445
11602,LEH(LADAKH),General,High,1,0.054545782040804625,99.94545578956604
11602,LEH(LADAKH),OBC,High,1,0.002557236439315602,99.99743700027466
11602,LEH(LADAKH),SC,High,0,81.68747425079346,18.31253170967102
11602,LEH(LADAKH),ST,High,0,66.9119656085968,33.0880343914032
11602,LEH(LADAKH),Overall,High,1,4.755887761712074,95.24410963058472
11701,LAKSHADWEEP,General,Low,0,74.54698383808136,25.45301914215088
11701,LAKSHADWEEP,OBC,Low,1,0.0009707181561680045,99.99903440475464
11701,LAKSHADWEEP,SC,Low,1,1.100123938613251e-05,99.99998807907104
11701,LAKSHADWEEP,ST,Low,1,3.6677148193120956,96.33228778839111
11701,LAKSHADWEEP,Overall,Low,1,0.6941884756088257,99.30580854415894
11801,AGARMALWA,General,Low,1,0.1341609051451087,99.86584186553955
11801,AGARMALWA,OBC,Low,1,0.01602321572136134,99.98397827148438
11801,AGARMALWA,SC,Low,1,0.025714858202263713,99.97428059577942
11801,AGARMALWA,ST,Low,1,0.001154192977992352,99.99884366989136
11801,AGARMALWA,Overall,Low,1,0.022203009575605392,99.97779726982117
11802,ALIRAJPUR,General,High,1,0.18766401335597038,99.81233477592468
11802,ALIRAJPUR,OBC,High,0,80.24546951055527,19.754528999328613
11802,ALIRAJPUR,SC,High,0,81.68747425079346,18.31253170967102
11802,ALIRAJPUR,ST,High,1,0.03340737603139132,99.96659755706787
11802,ALIRAJPUR,Overall,High,1,0.07944956887513399,99.92055296897888
11803,ANUPPUR,General,High,1,0.2469418104737997,99.75306391716003
11803,ANUPPUR,OBC,High,1,0.5507664754986763,99.44922924041748
11803,ANUPPUR,SC,High,1,0.1418422209098935,99.85816478729248
11803,ANUPPUR,ST,High,1,0.10699669364839792,99.8930037021637
11803,ANUPPUR,Overall,High,1,0.20520496182143688,99.79479908943176
11804,ASHOKNAGAR,General,High,1,0.19626000430434942,99.80373978614807
11804,ASHOKNAGAR,OBC,High,1,0.10243771830573678,99.89756345748901
11804,ASHOKNAGAR,SC,High,1,0.15244395472109318,99.84756112098694
11804,ASHOKNAGAR,ST,High,1,0.002206304816354532,99.99779462814331
11804,ASHOKNAGAR,Overall,High,1,0.08895992650650442,99.91104006767273
11805,BALAGHAT,General,High,1,3.693494200706482,96.30650877952576
11805,BALAGHAT,OBC,High,1,0.33503791783005,99.664968252182
11805,BALAGHAT,SC,High,0,81.68747425079346,18.31253170967102
11805,BALAGHAT,ST,High,1,0.09574636351317167,99.90425705909729
11805,BALAGHAT,Overall,High,1,0.30640389304608107,99.69359636306763
11806,BARWANI,General,High,1,0.02945221494883299,99.97054934501648
11806,BARWANI,OBC,High,1,0.12892233207821846,99.87107515335083
11806,BARWANI,SC,High,1,0.025908907991833985,99.97408986091614
11806,BARWANI,ST,High,1,0.047921750228852034,99.95207786560059
11806,BARWANI,Overall,High,1,0.07249334594234824,99.92750287055969
11807,BETUL,General,High,1,0.3930669743567705,99.60693120956421
11807,BETUL,OBC,High,1,5.502539873123169,94.49746608734131
11807,BETUL,SC,High,1,11.455447971820831,88.54454755783081
11807,BETUL,ST,High,1,0.12456178665161133,99.87543821334839
11807,BETUL,Overall,High,1,0.30700035858899355,99.69300627708435
11808,BHIND,General,High,1,0.20168349146842957,99.79830980300903
11808,BHIND,OBC,High,1,0.12327195145189762,99.87672567367554
11808,BHIND,SC,High,1,0.4073208197951317,99.59267973899841
11808,BHIND,ST,High,0,82.39225745201111,17.60774254798889
11808,BHIND,Overall,High,1,0.1981375738978386,99.80186223983765
11809,BHOPAL,General,High,1,0.22978330962359905,99.77021813392639
11809,BHOPAL,OBC,High,1,0.13802081812173128,99.8619794845581
11809,BHOPAL,SC,High,1,0.21771322935819626,99.78228807449341
11809,BHOPAL,ST,High,1,0.10804444318637252,99.89196062088013
11809,BHOPAL,Overall,High,1,0.18222227226942778,99.81777667999268
11810,BURHANPUR,General,High,1,0.17874627374112606,99.82125759124756
11810,BURHANPUR,OBC,High,1,0.177450361661613,99.82255101203918
11810,BURHANPUR,SC,High,1,0.13722118455916643,99.8627781867981
11810,BURHANPUR,ST,High,1,0.025523873046040535,99.9744713306427
11810,BURHANPUR,Overall,High,1,0.11778302723541856,99.88221526145935
11811,CHHATARPUR,General,High,0,78.63240242004395,21.367603540420532
11811,CHHATARPUR,OBC,High,1,0.24471881333738565,99.75528120994568
11811,CHHATARPUR,SC,High,1,0.19522391958162189,99.80477094650269
11811,CHHATARPUR,ST,High,1,0.008042872650548816,99.99195337295532
11811,CHHATARPUR,Overall,High,1,0.2834663959220052,99.71653819084167
11812,CHHINDWARA,General,High,1,0.2748372033238411,99.7251570224762
11812,CHHINDWARA,OBC,High,1,8.391289412975311,91.60871505737305
11812,CHHINDWARA,SC,High,0,81.68747425079346,18.31253170967102
11812,CHHINDWARA,ST,High,1,0.14137971447780728,99.85861778259277
11812,CHHINDWARA,Overall,High,1,0.36764019168913364,99.63235855102539
11813,DAMOH,General,High,1,0.253269006498158,99.74672794342041
11813,DAMOH,OBC,High,1,1.0938385501503944,98.90615940093994
11813,DAMOH,SC,High,1,0.22946225944906473,99.77053999900818
11813,DAMOH,ST,High,1,0.0424641853896901,99.95753169059753
11813,DAMOH,Overall,High,1,0.2607150003314018,99.73927736282349
11814,DATIA,General,Low,1,0.04353312833700329,99.95647072792053
11814,DATIA,OBC,Low,1,0.031884832424111664,99.96811151504517
11814,DATIA,SC,Low,1,0.10287575423717499,99.89712238311768
11814,DATIA,ST,Low,1,0.0008218160473916214,99.9991774559021
11814,DATIA,Overall,Low,1,0.03970614925492555,99.96029734611511
11815,DEWAS,General,High,1,0.8927991613745689,99.10719990730286
11815,DEWAS,OBC,High,1,0.15037404373288155,99.84962940216064
11815,DEWAS,SC,High,1,30.572587251663208,69.42741274833679
11815,DEWAS,ST,High,1,0.08804833050817251,99.91194605827332
11815,DEWAS,Overall,High,1,0.25469723623245955,99.74530339241028
11816,DHAR,General,High,1,2.668667770922184,97.33133316040039
11816,DHAR,OBC,High,1,0.18271062290295959,99.81728792190552
11816,DHAR,SC,High,1,0.29265149496495724,99.70735311508179
11816,DHAR,ST,High,1,0.03419845597818494,99.96579885482788
11816,DHAR,Overall,High,1,0.09941369062289596,99.90058541297913
11817,DINDORI,General,High,0,78.63240242004395,21.367603540420532
11817,DINDORI,OBC,High,0,80.24546951055527,19.754528999328613
11817,DINDORI,SC,High,0,81.68747425079346,18.31253170967102
11817,DINDORI,ST,High,1,0.027974334079772234,99.97202754020691
11817,DINDORI,Overall,High,1,0.17975501250475645,99.82024431228638
11818,GUNA,General,High,1,0.4110329784452915,99.58897233009338
11818,GUNA,OBC,High,1,0.11226412607356906,99.88773465156555
11818,GUNA,SC,High,1,0.18667314434424043,99.81332421302795
11818,GUNA,ST,High,1,0.015765287389513105,99.98422861099243
11818,GUNA,Overall,High,1,0.11801280779764056,99.8819887638092
11819,GWALIOR,General,Low,1,2.137170545756817,97.86282777786255
11819,GWALIOR,OBC,Low,1,0.03132250567432493,99.96868371963501
11819,GWALIOR,SC,Low,1,0.04157501389272511,99.95842576026917
11819,GWALIOR,ST,Low,1,0.002149080864910502,99.99785423278809
11819,GWALIOR,Overall,Low,1,0.0485767814097926,99.95142221450806
11820,HARDA,General,High,1,0.2201504772529006,99.7798502445221
11820,HARDA,OBC,High,1,0.16511250287294388,99.83488321304321
11820,HARDA,SC,High,1,7.030808925628662,92.96919107437134
11820,HARDA,ST,High,1,0.08685502107255161,99.91315007209778
11820,HARDA,Overall,High,1,0.20282170735299587,99.79718327522278
11821,HOSHANGABAD,General,High,1,40.32925069332123,59.67074632644653
11821,HOSHANGABAD,OBC,High,1,0.19944373052567244,99.80055689811707
11821,HOSHANGABAD,SC,High,1,0.7386874873191118,99.26130771636963
11821,HOSHANGABAD,ST,High,1,0.26394003070890903,99.73606467247009
11821,HOSHANGABAD,Overall,High,1,0.3390102181583643,99.66098666191101
11822,INDORE,General,High,1,0.09904814651235938,99.90094900131226
11822,INDORE,OBC,High,1,0.07086867117322981,99.92913007736206
11822,INDORE,SC,High,1,0.09438926354050636,99.90561604499817
11822,INDORE,ST,High,1,0.006747735460521653,99.99325275421143
11822,INDORE,Overall,High,1,0.06985704530961812,99.93014335632324
11823,JABALPUR,General,Middle,1,0.27939940337091684,99.72060322761536
11823,JABALPUR,OBC,Middle,1,0.09863550076261163,99.90136623382568
11823,JABALPUR,SC,Middle,1,0.07278745761141181,99.92721676826477
11823,JABALPUR,ST,Middle,1,0.02912978525273502,99.97087121009827
11823,JABALPUR,Overall,Middle,1,0.062422448536381125,99.93757605552673
11824,JHABUA,General,High,0,56.93974196910858,43.06025505065918
11824,JHABUA,OBC,High,1,14.982762932777405,85.01723408699036
11824,JHABUA,SC,High,0,81.68747425079346,18.31253170967102
11824,JHABUA,ST,High,1,0.03157025785185397,99.96843338012695
11824,JHABUA,Overall,High,1,0.06423922022804618,99.93576407432556
11825,KATNI,General,High,1,0.021556678984779865,99.97844099998474
11825,KATNI,OBC,High,1,41.50075912475586,58.49923491477966
11825,KATNI,SC,High,1,0.3263276070356369,99.67367053031921
11825,KATNI,ST,High,1,0.017688272055238485,99.98231530189514
11825,KATNI,Overall,High,1,0.14340038178488612,99.85659718513489
11826,KHANDWA,General,High,1,0.06812340579926968,99.93187189102173
11826,KHANDWA,OBC,High,1,0.22241806145757437,99.77758526802063
11826,KHANDWA,SC,High,1,0.09852475486695766,99.90147352218628
11826,KHANDWA,ST,High,1,0.043724727584049106,99.9562680721283
11826,KHANDWA,Overall,High,1,0.11240110034123063,99.88760352134705
11827,KHARGONE,General,High,1,0.18584560602903366,99.81415271759033
11827,KHARGONE,OBC,High,1,0.12569759273901582,99.87429976463318
11827,KHARGONE,SC,High,1,0.1446325797587633,99.85536932945251
11827,KHARGONE,ST,High,1,0.03030329244211316,99.96969699859619
11827,KHARGONE,Overall,High,1,0.08878670632839203,99.9112069606781
11828,MANDLA,General,High,0,78.63240242004395,21.367603540420532
11828,MANDLA,OBC,High,0,58.93825590610504,41.06174111366272
