DNo,Location,Social Category,Income,dropout,upPrim_Girls_social_category,upPrim_Girls_income
13015,MANCHERIAL,Overall,High,1,38.195353746414185,61.80464029312134
13016,MEDAK,General,Low,1,31.348124146461487,68.65187287330627
13016,MEDAK,OBC,Low,1,35.95770299434662,64.04229998588562
13016,MEDAK,SC,Low,1,45.47649919986725,54.52350378036499
13016,MEDAK,ST,Low,1,0.12810492189601064,99.87189769744873
13016,MEDAK,Overall,Low,1,10.024277120828629,89.97572660446167
13017,MEDCHAL,General,Low,0,61.02520227432251,38.97480368614197
13017,MEDCHAL,OBC,Low,1,9.25583764910698,90.74416160583496
13017,MEDCHAL,SC,Low,1,2.691817656159401,97.3081886768341
13017,MEDCHAL,ST,Low,1,0.7385927252471447,99.26140308380127
13017,MEDCHAL,Overall,Low,1,11.801576614379883,88.19841742515564
13018,MULUGU,General,Low,1,1.1053213849663734,98.89468550682068
13018,MULUGU,OBC,Low,1,37.88127303123474,62.118732929229736
13018,MULUGU,SC,Low,1,0.41941958479583263,99.58057403564453
13018,MULUGU,ST,Low,1,0.1803447026759386,99.8196542263031
13018,MULUGU,Overall,Low,1,1.2139602564275265,98.7860381603241
13019,NAGARKURNOOL,General,Low,0,66.77787005901337,33.222126960754395
13019,NAGARKURNOOL,OBC,Low,1,8.878438919782639,91.1215603351593
13019,NAGARKURNOOL,SC,Low,1,1.717975176870823,98.28202724456787
13019,NAGARKURNOOL,ST,Low,1,0.04873086872976273,99.95126724243164
13019,NAGARKURNOOL,Overall,Low,1,1.5393133275210857,98.46068620681763
13020,NALGONDA,General,High,1,2.428091876208782,97.57190346717834
13020,NALGONDA,OBC,High,1,5.640287324786186,94.3597137928009
13020,NALGONDA,SC,High,1,1.1634659953415394,98.83652925491333
13020,NALGONDA,ST,High,1,0.11440449161455035,99.88559484481812
13020,NALGONDA,Overall,High,1,0.9899768978357315,99.01002049446106
13021,NARAYANAPET,General,High,1,0.2154685091227293,99.78452920913696
13021,NARAYANAPET,OBC,High,1,0.91358358040452,99.0864098072052
13021,NARAYANAPET,SC,High,1,3.059995174407959,96.93999886512756
13021,NARAYANAPET,ST,High,1,0.09430575300939381,99.90569949150085
13021,NARAYANAPET,Overall,High,1,0.5922481417655945,99.40775632858276
13022,NIRMAL,General,High,1,0.1882205600850284,99.81178045272827
13022,NIRMAL,OBC,High,1,2.6092655956745148,97.39073514938354
13022,NIRMAL,SC,High,1,0.6116861943155527,99.38831329345703
13022,NIRMAL,ST,High,1,0.03647769335657358,99.96352195739746
13022,NIRMAL,Overall,High,1,0.3961453679949045,99.6038556098938
13023,NIZAMABAD,General,High,1,0.2823799382895231,99.71761703491211
13023,NIZAMABAD,OBC,High,1,27.659061551094055,72.34094142913818
13023,NIZAMABAD,SC,High,1,2.9146676883101463,97.08533883094788
13023,NIZAMABAD,ST,High,1,5.344302207231522,94.65570449829102
13023,NIZAMABAD,Overall,High,1,4.287051782011986,95.71294784545898
13024,PEDDAPALLI,General,High,0,78.3909946680069,21.609002351760864
13024,PEDDAPALLI,OBC,High,0,79.61528301239014,20.38472294807434
13024,PEDDAPALLI,SC,High,0,51.78816318511963,48.211830854415894
13024,PEDDAPALLI,ST,High,0,64.20494019985199,35.79505681991577
13024,PEDDAPALLI,Overall,High,0,72.57311046123505,27.426892518997192
13025,RAJANNASIRICILLA,General,High,1,33.53307545185089,66.46692156791687
13025,RAJANNASIRICILLA,OBC,High,0,71.32095992565155,28.679031133651733
13025,RAJANNASIRICILLA,SC,High,0,78.72750461101532,21.27249240875244
13025,RAJANNASIRICILLA,ST,High,1,28.50762903690338,71.49236798286438
13025,RAJANNASIRICILLA,Overall,High,0,59.57995355129242,40.42004346847534
13026,RANGAREDDY,General,Low,1,29.932737350463867,70.06726264953613
13026,RANGAREDDY,OBC,Low,1,48.78775179386139,51.21224522590637
13026,RANGAREDDY,SC,Low,1,29.99521791934967,70.00478506088257
13026,RANGAREDDY,ST,Low,0,85.13707965612411,14.862924814224243
13026,RANGAREDDY,Overall,Low,1,31.811729073524475,68.18826794624329
13027,SANGAREDDY,General,Low,1,27.21540927886963,72.78459668159485
13027,SANGAREDDY,OBC,Low,1,10.912860929965973,89.08714056015015
13027,SANGAREDDY,SC,Low,1,0.3763525513932109,99.6236503124237
13027,SANGAREDDY,ST,Low,1,0.029609791818074882,99.97038245201111
13027,SANGAREDDY,Overall,Low,1,1.9290713593363762,98.07093143463135
13028,SIDDIPET,General,Low,1,47.05829322338104,52.94170379638672
13028,SIDDIPET,OBC,Low,0,76.97969824075699,23.02030920982361
13028,SIDDIPET,SC,Low,1,48.79477918148041,51.20521783828735
13028,SIDDIPET,ST,Low,1,1.0358981788158417,98.9641010761261
13028,SIDDIPET,Overall,Low,0,52.584677934646606,47.41532802581787
13029,SURYAPET,General,Low,1,21.41459435224533,78.58539819717407
13029,SURYAPET,OBC,Low,1,3.753761202096939,96.24624252319336
13029,SURYAPET,SC,Low,1,0.6249471567571163,99.3750512599945
13029,SURYAPET,ST,Low,1,0.5306375212967396,99.46935772895813
13029,SURYAPET,Overall,Low,1,1.3547912240028381,98.64521026611328
13030,VIKARABAD,General,Low,1,0.20449792500585318,99.79549646377563
13030,VIKARABAD,OBC,Low,1,0.748895900323987,99.25110340118408
13030,VIKARABAD,SC,Low,1,0.09041056036949158,99.90959167480469
13030,VIKARABAD,ST,Low,1,0.019464084471110255,99.98053908348083
13030,VIKARABAD,Overall,Low,1,0.2274931175634265,99.77250695228577
13031,WANAPARTHY,General,Low,1,0.2540690591558814,99.7459352016449
13031,WANAPARTHY,OBC,Low,1,0.8880381472408772,99.11195635795593
13031,WANAPARTHY,SC,Low,1,0.10626427829265594,99.89373087882996
13031,WANAPARTHY,ST,Low,1,0.0861024484038353,99.91389513015747
13031,WANAPARTHY,Overall,Low,1,0.3752781543880701,99.62472319602966
13032,WARANGAL,General,High,1,0.513639859855175,99.48635697364807
13032,WARANGAL,OBC,High,0,65.5550867319107,34.444910287857056
13032,WARANGAL,SC,High,1,1.6179537400603294,98.38204383850098
13032,WARANGAL,ST,High,1,0.5383454728871584,99.46165680885315
13032,WARANGAL,Overall,High,1,11.720357835292816,88.27964067459106
13033,YADADRIBHUVANAGIRI,General,High,0,52.53763496875763,47.46236205101013
13033,YADADRIBHUVANAGIRI,OBC,High,1,46.03450298309326,53.965502977371216
13033,YADADRIBHUVANAGIRI,SC,High,1,11.057602614164352,88.94240260124207
13033,YADADRIBHUVANAGIRI,ST,High,1,0.9669954888522625,99.03299808502197
13033,YADADRIBHUVANAGIRI,Overall,High,1,20.306630432605743,79.6933650970459
13101,DHALAI,General,Middle,1,0.04752756794914603,99.9524712562561
13101,DHALAI,OBC,Middle,1,0.1357174594886601,99.86428618431091
13101,DHALAI,SC,Middle,1,0.13410341925919056,99.86588954925537
13101,DHALAI,ST,Middle,1,0.09065864724107087,99.90934133529663
13101,DHALAI,Overall,Middle,1,0.07981498492881656,99.92018342018127
13102,GOMATI,General,Middle,0,67.03629791736603,32.96369910240173
13102,GOMATI,OBC,Middle,1,0.6520485039800406,99.34794902801514
13102,GOMATI,SC,Middle,1,0.7355742156505585,99.2644190788269
13102,GOMATI,ST,Middle,1,0.09778697276487947,99.9022126197815
13102,GOMATI,Overall,Middle,1,0.22122841328382492,99.77877140045166
13103,KHOWAI,General,Middle,0,61.49810552597046,38.50188851356506
13103,KHOWAI,OBC,Middle,1,0.9683427400887012,99.03165698051453
13103,KHOWAI,SC,Middle,1,4.115622118115425,95.88438272476196
13103,KHOWAI,ST,Middle,1,0.18723184475675225,99.81276392936707
13103,KHOWAI,Overall,Middle,1,0.3628026694059372,99.63719844818115
13104,NORTHTRIPURA,General,Middle,1,2.762131206691265,97.23787307739258
13104,NORTHTRIPURA,OBC,Middle,1,0.7007222156971693,99.29927587509155
13104,NORTHTRIPURA,SC,Middle,0,70.97104787826538,29.02894616127014
13104,NORTHTRIPURA,ST,Middle,1,0.08325026137754321,99.91675615310669
13104,NORTHTRIPURA,Overall,Middle,1,0.7064651697874069,99.29353594779968
13105,SEPAHIJALA,General,Middle,1,14.233525097370148,85.76647639274597
13105,SEPAHIJALA,OBC,Middle,1,0.8799231611192226,99.12007451057434
13105,SEPAHIJALA,SC,Middle,1,0.07409189129248261,99.92590546607971
13105,SEPAHIJALA,ST,Middle,1,0.07948505226522684,99.92051720619202
13105,SEPAHIJALA,Overall,Middle,1,0.21589018870145082,99.78411197662354
13106,SOUTHTRIPURA,General,Middle,1,2.4350130930542946,97.56498336791992
13106,SOUTHTRIPURA,OBC,Middle,1,25.611135363578796,74.38886761665344
13106,SOUTHTRIPURA,SC,Middle,1,16.632819175720215,83.36717486381531
13106,SOUTHTRIPURA,ST,Middle,1,0.10340854059904814,99.8965859413147
13106,SOUTHTRIPURA,Overall,Middle,1,0.2625604625791311,99.7374415397644
13107,UNAKOTI,General,Middle,1,1.0962792672216892,98.90372157096863
13107,UNAKOTI,OBC,Middle,1,12.143845856189728,87.85614967346191
13107,UNAKOTI,SC,Middle,1,1.0526632890105247,98.94734025001526
13107,UNAKOTI,ST,Middle,1,0.2146578161045909,99.78533387184143
13107,UNAKOTI,Overall,Middle,1,0.7369124330580235,99.26308393478394
13108,WESTTRIPURA,General,Middle,0,67.03629791736603,32.96369910240173
13108,WESTTRIPURA,OBC,Middle,1,2.083031088113785,97.91696667671204
13108,WESTTRIPURA,SC,Middle,1,0.8357509039342403,99.16424751281738
13108,WESTTRIPURA,ST,Middle,1,27.72316038608551,72.27683663368225
13108,WESTTRIPURA,Overall,Middle,1,7.841944694519043,92.15806126594543
13201,AGRA,General,High,1,0.6126673892140388,99.38733577728271
13201,AGRA,OBC,High,1,1.0245279408991337,98.97547364234924
13201,AGRA,SC,High,1,0.08182330057024956,99.91818070411682
13201,AGRA,ST,High,0,83.93717408180237,16.062825918197632
13201,AGRA,Overall,High,1,0.4541828762739897,99.54582452774048
13202,ALIGARH,General,Low,0,77.10721492767334,22.89278507232666
13202,ALIGARH,OBC,Low,0,67.0734316110611,32.926565408706665
13202,ALIGARH,SC,Low,1,0.05478831008076668,99.94521737098694
13202,ALIGARH,ST,Low,1,0.37636077031493187,99.62363839149475
13202,ALIGARH,Overall,Low,1,38.24058771133423,61.75941228866577
13203,AMBEDKARNAGAR,General,Low,1,0.03125449002254754,99.96874332427979
13203,AMBEDKARNAGAR,OBC,Low,1,0.2191772684454918,99.78082776069641
13203,AMBEDKARNAGAR,SC,Low,1,0.09958589216694236,99.90041851997375
13203,AMBEDKARNAGAR,ST,Low,0,85.13707965612411,14.862924814224243
13203,AMBEDKARNAGAR,Overall,Low,1,0.1217010896652937,99.87830519676208
13204,AMETHI-CSMNAGAR,General,Low,1,14.392964541912079,85.60703992843628
13204,AMETHI-CSMNAGAR,OBC,Low,1,3.9227038621902466,96.07729911804199
13204,AMETHI-CSMNAGAR,SC,Low,1,0.017846656555775553,99.98216032981873
13204,AMETHI-CSMNAGAR,ST,Low,0,85.13707965612411,14.862924814224243
13204,AMETHI-CSMNAGAR,Overall,Low,1,0.19348431378602982,99.8065173625946
13205,AURAIYA,General,High,1,0.15949574299156666,99.84050393104553
13205,AURAIYA,OBC,High,0,79.61528301239014,20.38472294807434
13205,AURAIYA,SC,High,1,0.1668185694143176,99.83318448066711
13205,AURAIYA,ST,High,1,7.570652438282366e-08,100.0
13205,AURAIYA,Overall,High,1,3.2611504197120667,96.73885107040405
13206,AZAMGARH,General,High,0,78.3909946680069,21.609002351760864
13206,AZAMGARH,OBC,High,0,79.61528301239014,20.38472294807434
13206,AZAMGARH,SC,High,1,0.267475307919085,99.73251819610596
13206,AZAMGARH,ST,High,0,83.93717408180237,16.062825918197632
13206,AZAMGARH,Overall,High,0,72.57311046123505,27.426892518997192
13207,BAGHPAT,General,Low,1,10.915308445692062,89.08469080924988
13207,BAGHPAT,OBC,Low,0,78.68927717208862,21.3107168674469
13207,BAGHPAT,SC,Low,1,7.850808650255203,92.14919209480286
13207,BAGHPAT,ST,Low,1,1.751890366108455e-06,100.0
13207,BAGHPAT,Overall,Low,0,69.05887722969055,30.94112277030945
13208,BAHRAICH,General,Middle,1,0.18648284021764994,99.81350898742676
13208,BAHRAICH,OBC,Middle,1,0.03378903493285179,99.96621608734131
13208,BAHRAICH,SC,Middle,1,0.024017093528527766,99.97598528862
13208,BAHRAICH,ST,Middle,1,0.012284840340726078,99.98770952224731
13208,BAHRAICH,Overall,Middle,1,0.03836008836515248,99.96163845062256
13209,BALLIA,General,High,0,78.3909946680069,21.609002351760864
13209,BALLIA,OBC,High,0,79.61528301239014,20.38472294807434
13209,BALLIA,SC,High,0,78.72750461101532,21.27249240875244
13209,BALLIA,ST,High,1,0.011465205898275599,99.98853206634521
13209,BALLIA,Overall,High,0,72.57311046123505,27.426892518997192
13210,BALRAMPUR,General,High,0,78.3909946680069,21.609002351760864
13210,BALRAMPUR,OBC,High,1,0.5853805691003799,99.41462278366089
13210,BALRAMPUR,SC,High,1,0.025004390045069158,99.97499585151672
13210,BALRAMPUR,ST,High,1,0.17604563618078828,99.8239517211914
13210,BALRAMPUR,Overall,High,1,2.0365627482533455,97.96343445777893
13211,BANDA,General,High,1,0.0964922655839473,99.9035120010376
13211,BANDA,OBC,High,1,0.1310476684011519,99.8689591884613
13211,BANDA,SC,High,1,0.01750476803863421,99.98249411582947
13211,BANDA,ST,High,0,83.93717408180237,16.062825918197632
13211,BANDA,Overall,High,1,0.07802266627550125,99.92197751998901
13212,BARABANKI,General,High,1,0.8385281078517437,99.16146993637085
13212,BARABANKI,OBC,High,1,0.37483558990061283,99.625164270401
13212,BARABANKI,SC,High,1,0.017216822016052902,99.98277425765991
13212,BARABANKI,ST,High,0,83.93717408180237,16.062825918197632
13212,BARABANKI,Overall,High,1,0.14161862200126052,99.85837936401367
13213,BAREILLY,General,High,1,1.2799066491425037,98.72009754180908
13213,BAREILLY,OBC,High,1,0.16343530733138323,99.83657002449036
13213,BAREILLY,SC,High,1,0.017995403322856873,99.98200535774231
13213,BAREILLY,ST,High,0,83.93717408180237,16.062825918197632
13213,BAREILLY,Overall,High,1,0.1226897700689733,99.87730383872986
13214,BASTI,General,Low,1,14.392964541912079,85.60703992843628
13214,BASTI,OBC,Low,1,0.016985507681965828,99.98301267623901
13214,BASTI,SC,Low,1,0.19246727460995317,99.80753660202026
13214,BASTI,ST,Low,0,85.13707965612411,14.862924814224243
13214,BASTI,Overall,Low,1,0.056314474204555154,99.94367957115173
13215,BHADOI,General,Low,0,77.10721492767334,22.89278507232666
13215,BHADOI,OBC,Low,0,78.68927717208862,21.3107168674469
13215,BHADOI,SC,Low,1,0.09464650065638125,99.90535378456116
13215,BHADOI,ST,Low,0,85.13707965612411,14.862924814224243
13215,BHADOI,Overall,Low,0,61.13941967487335,38.86058330535889
13216,BIJNOR,General,Low,1,0.17005897825583816,99.82994198799133
13216,BIJNOR,OBC,Low,1,0.053925166139379144,99.9460756778717
13216,BIJNOR,SC,Low,1,0.035413153818808496,99.96458292007446
13216,BIJNOR,ST,Low,0,85.13707965612411,14.862924814224243
13216,BIJNOR,Overall,Low,1,0.054963945876806974,99.94503855705261
13217,BUDAUN,General,High,1,0.011714219726854935,99.98828172683716
13217,BUDAUN,OBC,High,1,0.02490344049874693,99.97509121894836
13217,BUDAUN,SC,High,1,0.004747588900499977,99.99525547027588
13217,BUDAUN,ST,High,0,83.93717408180237,16.062825918197632
13217,BUDAUN,Overall,High,1,0.014513198402710259,99.98548030853271
13218,BULANDSHAHR,General,Low,1,5.829571932554245,94.17043328285217
13218,BULANDSHAHR,OBC,Low,0,78.68927717208862,21.3107168674469
13218,BULANDSHAHR,SC,Low,1,0.08870181627571583,99.91130232810974
13218,BULANDSHAHR,ST,Low,1,4.641854900455655e-06,100.0
13218,BULANDSHAHR,Overall,Low,1,7.169900089502335,92.83010363578796
13219,CHANDAULI,General,Low,0,77.10721492767334,22.89278507232666
13219,CHANDAULI,OBC,Low,1,11.062102019786835,88.93789649009705
13219,CHANDAULI,SC,Low,1,0.023563856666442007,99.97643828392029
13219,CHANDAULI,ST,Low,0,85.13707965612411,14.862924814224243
13219,CHANDAULI,Overall,Low,1,0.5431629251688719,99.45683479309082
13220,CHITRAKOOT,General,High,1,0.18978528678417206,99.81021285057068
13220,CHITRAKOOT,OBC,High,1,0.07861846243031323,99.92138147354126
13220,CHITRAKOOT,SC,High,1,0.0026346910090069287,99.99736547470093
13220,CHITRAKOOT,ST,High,0,83.93717408180237,16.062825918197632
13220,CHITRAKOOT,Overall,High,1,0.031714484794065356,99.96829032897949
13221,DEORIA,General,High,0,78.3909946680069,21.609002351760864
13221,DEORIA,OBC,High,0,79.61528301239014,20.38472294807434
13221,DEORIA,SC,High,1,0.18287906423211098,99.81712102890015
13221,DEORIA,ST,High,0,83.93717408180237,16.062825918197632
13221,DEORIA,Overall,High,0,72.57311046123505,27.426892518997192
13222,ETAH,General,Low,1,0.10926870163530111,99.89073276519775
13222,ETAH,OBC,Low,1,0.14749104157090187,99.8525083065033
13222,ETAH,SC,Low,1,0.003925324563169852,99.99607801437378
13222,ETAH,ST,Low,0,85.13707965612411,14.862924814224243
13222,ETAH,Overall,Low,1,0.06620579515583813,99.93379712104797
13223,ETAWAH,General,High,1,0.3284996608272195,99.67150688171387
13223,ETAWAH,OBC,High,1,0.03508360532578081,99.9649167060852
13223,ETAWAH,SC,High,1,0.023399479687213898,99.97660517692566
13223,ETAWAH,ST,High,0,83.93716812133789,16.062837839126587
13223,ETAWAH,Overall,High,1,0.05016020149923861,99.94983673095703
13224,FAIZABAD,General,Low,1,2.4569248780608177,97.54307866096497
13224,FAIZABAD,OBC,Low,0,78.68927717208862,21.3107168674469
13224,FAIZABAD,SC,Low,1,0.08870181627571583,99.91130232810974
13224,FAIZABAD,ST,Low,0,85.13707965612411,14.862924814224243
13224,FAIZABAD,Overall,Low,1,6.844428181648254,93.1555688381195
13225,FARRUKHABAD,General,High,1,22.808416187763214,77.1915853023529
13225,FARRUKHABAD,OBC,High,1,0.17559463158249855,99.8244047164917
13225,FARRUKHABAD,SC,High,1,0.002708549436647445,99.9972939491272
13225,FARRUKHABAD,ST,High,0,83.93717408180237,16.062825918197632
13225,FARRUKHABAD,Overall,High,1,0.13036844320595264,99.86963868141174
13226,FATEHPUR,General,High,0,78.3909946680069,21.609002351760864
13226,FATEHPUR,OBC,High,1,1.4214131981134415,98.57859015464783
13226,FATEHPUR,SC,High,1,0.05527014727704227,99.94472861289978
13226,FATEHPUR,ST,High,0,83.93717408180237,16.062825918197632
13226,FATEHPUR,Overall,High,1,0.7524505723267794,99.24754500389099
13227,FIROZABAD,General,Low,0,77.10721492767334,22.89278507232666
13227,FIROZABAD,OBC,Low,1,1.7768552526831627,98.22314381599426
13227,FIROZABAD,SC,Low,1,1.070674043148756,98.92932176589966
13227,FIROZABAD,ST,Low,1,3.6057430234963037e-13,100.0
13227,FIROZABAD,Overall,Low,1,1.4192200265824795,98.58077764511108
13228,GAUTAMBUDDHANAGAR,General,Low,1,1.0112820193171501,98.98871779441833
13228,GAUTAMBUDDHANAGAR,OBC,Low,0,69.57544386386871,30.424559116363525
13228,GAUTAMBUDDHANAGAR,SC,Low,1,3.5159852355718613,96.48401737213135
13228,GAUTAMBUDDHANAGAR,ST,Low,1,40.46579897403717,59.53419804573059
13228,GAUTAMBUDDHANAGAR,Overall,Low,1,4.846727475523949,95.15327215194702
13229,GHAZIABAD,General,High,1,11.694911122322083,88.30508589744568
13229,GHAZIABAD,OBC,High,0,79.61528301239014,20.38472294807434
13229,GHAZIABAD,SC,High,0,78.72750461101532,21.27249240875244
13229,GHAZIABAD,ST,High,0,65.3484970331192,34.65149998664856
13229,GHAZIABAD,Overall,High,0,59.176743030548096,40.823256969451904
13230,GHAZIPUR,General,High,1,0.12236066395416856,99.8776376247406
13230,GHAZIPUR,OBC,High,1,9.121338278055191,90.87866544723511
13230,GHAZIPUR,SC,High,1,0.060882343677803874,99.93911981582642
13230,GHAZIPUR,ST,High,0,83.93717408180237,16.062825918197632
13230,GHAZIPUR,Overall,High,1,0.5810079630464315,99.4189977645874
13231,GONDA,General,Low,0,62.59733438491821,37.40265965461731
13231,GONDA,OBC,Low,1,0.14788919361308217,99.85211491584778
13231,GONDA,SC,Low,1,0.025344424648210406,99.97465014457703
13231,GONDA,ST,Low,0,85.13707965612411,14.862924814224243
13231,GONDA,Overall,Low,1,0.19021817715838552,99.8097836971283
13232,GORAKHPUR,General,High,0,78.3909946680069,21.609002351760864
13232,GORAKHPUR,OBC,High,0,79.61528301239014,20.38472294807434
13232,GORAKHPUR,SC,High,1,23.16715568304062,76.83284878730774
13232,GORAKHPUR,ST,High,0,55.808889865875244,44.191110134124756
13232,GORAKHPUR,Overall,High,0,72.57311046123505,27.426892518997192
13233,HAMIRPUR(U.P.),General,High,0,78.3909946680069,21.609002351760864
13233,HAMIRPUR(U.P.),OBC,High,1,0.3090843791142106,99.69092011451721
13233,HAMIRPUR(U.P.),SC,High,1,0.028869343805126846,99.97113347053528
13233,HAMIRPUR(U.P.),ST,High,0,83.93717408180237,16.062825918197632
13233,HAMIRPUR(U.P.),Overall,High,1,0.2603655681014061,99.73963499069214
13234,HAPUR(PANCHSHEELNAGAR),General,High,0,78.3909946680069,21.609002351760864
13234,HAPUR(PANCHSHEELNAGAR),OBC,High,1,0.2385157160460949,99.7614860534668
13234,HAPUR(PANCHSHEELNAGAR),SC,High,1,15.883016586303711,84.11698341369629
13234,HAPUR(PANCHSHEELNAGAR),ST,High,0,83.93717408180237,16.062825918197632
13234,HAPUR(PANCHSHEELNAGAR),Overall,High,1,0.9524465538561344,99.0475594997406
13235,HARDOI,General,High,0,78.3909946680069,21.609002351760864
13235,HARDOI,OBC,High,1,0.05266638472676277,99.94733929634094
13235,HARDOI,SC,High,1,0.02295106532983482,99.977046251297
13235,HARDOI,ST,High,0,83.93717408180237,16.062825918197632
13235,HARDOI,Overall,High,1,0.09570522815920413,99.90429282188416
13236,HATHRAS,General,High,1,3.47006693482399,96.52993679046631
13236,HATHRAS,OBC,High,1,2.8766583651304245,97.12334275245667
13236,HATHRAS,SC,High,1,0.07850205292925239,99.92150068283081
13236,HATHRAS,ST,High,1,0.0005914896519243484,99.99940395355225
13236,HATHRAS,Overall,High,1,0.42741093784570694,99.57258701324463
13237,JALAUN,General,High,1,0.6889836862683296,99.3110179901123
13237,JALAUN,OBC,High,1,0.6321989931166172,99.36780333518982
13237,JALAUN,SC,High,1,0.048807504936121404,99.95119571685791
13237,JALAUN,ST,High,0,83.93717408180237,16.062825918197632
13237,JALAUN,Overall,High,1,0.28962381184101105,99.7103750705719
13238,JAUNPUR,General,High,1,0.13931619469076395,99.86068606376648
13238,JAUNPUR,OBC,High,1,1.6652245074510574,98.33477139472961
13238,JAUNPUR,SC,High,1,0.08504979778081179,99.91494417190552
13238,JAUNPUR,ST,High,0,83.93717408180237,16.062825918197632
13238,JAUNPUR,Overall,High,1,0.3671584418043494,99.63284134864807
13239,JHANSI,General,High,1,5.874696373939514,94.12530064582825
13239,JHANSI,OBC,High,1,0.31684720888733864,99.6831476688385
13239,JHANSI,SC,High,1,0.05808864370919764,99.9419093132019
13239,JHANSI,ST,High,0,83.93717408180237,16.062825918197632
13239,JHANSI,Overall,High,1,0.2431404311209917,99.75685477256775
13240,JyotibaPhuleNagar(AMROHA),General,High,1,0.30351707246154547,99.69648718833923
13240,JyotibaPhuleNagar(AMROHA),OBC,High,1,0.11702022748067975,99.88297820091248
13240,JyotibaPhuleNagar(AMROHA),SC,High,1,0.10637473315000534,99.89362359046936
13240,JyotibaPhuleNagar(AMROHA),ST,High,1,1.2458307274698655e-06,100.0
13240,JyotibaPhuleNagar(AMROHA),Overall,High,1,0.1226897700689733,99.87730383872986
13241,KANNAUJ,General,High,1,0.05933729698881507,99.94065761566162
13241,KANNAUJ,OBC,High,0,79.61528301239014,20.38472294807434
13241,KANNAUJ,SC,High,1,0.0020093806597287767,99.99798536300659
13241,KANNAUJ,ST,High,1,0.00038015900827303994,99.99961853027344
13241,KANNAUJ,Overall,High,1,0.391358882188797,99.60863590240479
13242,KANPURDEHAT,General,High,0,78.3909946680069,21.609002351760864
13242,KANPURDEHAT,OBC,High,1,1.2375226244330406,98.76247644424438
13242,KANPURDEHAT,SC,High,1,0.4160388372838497,99.58395957946777
13242,KANPURDEHAT,ST,High,1,0.010641151311574504,99.98935461044312
13242,KANPURDEHAT,Overall,High,0,72.57311046123505,27.426892518997192
13243,KANPURNAGAR,General,High,0,78.3909946680069,21.609002351760864
13243,KANPURNAGAR,OBC,High,0,79.61528301239014,20.38472294807434
13243,KANPURNAGAR,SC,High,1,0.535711832344532,99.46428537368774
13243,KANPURNAGAR,ST,High,1,1.7098173571428177e-09,100.0
13243,KANPURNAGAR,Overall,High,0,72.57311046123505,27.426892518997192
13244,KANSHIRAMNAGAR,General,High,1,0.03239571233280003,99.96761083602905
13244,KANSHIRAMNAGAR,OBC,High,1,0.21183728240430355,99.78815913200378
13244,KANSHIRAMNAGAR,SC,High,1,0.024188619863707572,99.97580647468567
13244,KANSHIRAMNAGAR,ST,High,0,83.93717408180237,16.062825918197632
13244,KANSHIRAMNAGAR,Overall,High,1,0.09650099673308432,99.90350008010864
13245,KAUSHAMBI,General,High,1,0.2366551896557212,99.76334571838379
13245,KAUSHAMBI,OBC,High,1,43.965908885002136,56.0340940952301
13245,KAUSHAMBI,SC,High,1,0.035031631705351174,99.96496438980103
13245,KAUSHAMBI,ST,High,0,83.93717408180237,16.062825918197632
13245,KAUSHAMBI,Overall,High,1,0.3261023433879018,99.67389702796936
13246,KHERI,General,High,1,0.1472250558435917,99.85277652740479
13246,KHERI,OBC,High,1,0.09076300775632262,99.90923404693604
13246,KHERI,SC,High,1,0.006670424772892147,99.99332427978516
13246,KHERI,ST,High,1,0.015113154950086027,99.98488426208496
13246,KHERI,Overall,High,1,0.043811925570480525,99.95618462562561
13247,KUSHINAGAR,General,Low,0,77.10721492767334,22.89278507232666
13247,KUSHINAGAR,OBC,Low,0,78.68927717208862,21.3107168674469
13247,KUSHINAGAR,SC,Low,1,0.05697734886780381,99.9430239200592
13247,KUSHINAGAR,ST,Low,1,1.4396930913054828e-12,100.0
13247,KUSHINAGAR,Overall,Low,0,53.82838845252991,46.17161750793457
13248,LALITPUR,General,High,1,0.023770869302097708,99.9762237071991
13248,LALITPUR,OBC,High,1,0.12925091432407498,99.87075328826904
13248,LALITPUR,SC,High,1,0.006670424772892147,99.99332427978516
13248,LALITPUR,ST,High,1,0.00041073553802561946,99.99959468841553
13248,LALITPUR,Overall,High,1,0.03551703703124076,99.96448755264282
13249,LUCKNOW,General,High,0,78.39099615812302,21.609002351760864
13249,LUCKNOW,OBC,High,1,0.4127628169953823,99.58723187446594
13249,LUCKNOW,SC,High,1,0.09012931259348989,99.90987777709961
13249,LUCKNOW,ST,High,1,0.010999837832059711,99.98899698257446
13249,LUCKNOW,Overall,High,1,17.73502677679062,82.26497173309326
13250,MAHARAJGANJ,General,High,0,78.3909946680069,21.609002351760864
13250,MAHARAJGANJ,OBC,High,0,71.99997901916504,28.00002098083496
13250,MAHARAJGANJ,SC,High,1,0.02816003980115056,99.97183680534363
13250,MAHARAJGANJ,ST,High,0,83.93717408180237,16.062825918197632
13250,MAHARAJGANJ,Overall,High,1,3.831777721643448,96.16822600364685
13251,MAHOBA,General,High,1,0.01093198443413712,99.9890685081482
13251,MAHOBA,OBC,High,1,0.567945372313261,99.43205118179321
13251,MAHOBA,SC,High,1,0.029433349845930934,99.97056126594543
13251,MAHOBA,ST,High,1,2.1468611333119725e-07,100.0
13251,MAHOBA,Overall,High,1,0.11674450943246484,99.88325238227844
13252,MAINPURI,General,High,1,30.26653528213501,69.73346471786499
