DNo,Location,Social Category,Income,dropout,snr_Boys_social_category,snr_Boys_income
10329,ROHTAS,SC,High,1,0.002357904850214254,99.9976396560669
10329,ROHTAS,ST,High,1,0.020600880088750273,99.9794065952301
10329,ROHTAS,Overall,High,1,0.0031435767596121877,99.99685287475586
10330,SAHARSA,General,High,1,42.09439754486084,57.90560841560364
10330,SAHARSA,OBC,High,1,0.0003024931629624916,99.99970197677612
10330,SAHARSA,SC,High,1,0.003679795190691948,99.99631643295288
10330,SAHARSA,ST,High,0,91.2901520729065,8.709847927093506
10330,SAHARSA,Overall,High,1,0.001335480010311585,99.99866485595703
10331,SAMASTIPUR,General,High,1,0.0020582849174388684,99.99793767929077
10331,SAMASTIPUR,OBC,High,1,0.0023188582417787984,99.99767541885376
10331,SAMASTIPUR,SC,High,1,0.0006343685981846647,99.99936819076538
10331,SAMASTIPUR,ST,High,1,0.0004349291430116864,99.99957084655762
10331,SAMASTIPUR,Overall,High,1,0.0009261759259970859,99.9990701675415
10332,SARAN,General,Low,1,0.01740767911542207,99.98258948326111
10332,SARAN,OBC,Low,1,0.0009473586032981984,99.99905824661255
10332,SARAN,SC,Low,1,0.0016938060070970096,99.99830722808838
10332,SARAN,ST,Low,1,5.636788387164415e-05,99.99994039535522
10332,SARAN,Overall,Low,1,0.0010773927897389513,99.99892711639404
10333,SHEIKHPURA,General,Low,1,14.958633482456207,85.04136800765991
10333,SHEIKHPURA,OBC,Low,1,0.24450120981782675,99.75549578666687
10333,SHEIKHPURA,SC,Low,1,0.03430444921832532,99.96569156646729
10333,SHEIKHPURA,ST,Low,0,94.74063590168953,5.25936484336853
10333,SHEIKHPURA,Overall,Low,1,0.20660471636801958,99.79339838027954
10334,SHEOHAR,General,High,1,0.2733192406594753,99.72667694091797
10334,SHEOHAR,OBC,High,1,0.0030102808523224667,99.99698400497437
10334,SHEOHAR,SC,High,1,0.0052871295338263735,99.99470710754395
10334,SHEOHAR,ST,High,0,91.2901520729065,8.709847927093506
10334,SHEOHAR,Overall,High,1,0.01004194127744995,99.98996257781982
10335,SITAMARHI,General,High,1,0.003286051287432201,99.9967098236084
10335,SITAMARHI,OBC,High,1,0.0004860188710154034,99.99951124191284
10335,SITAMARHI,SC,High,1,0.0005535282525670482,99.99945163726807
10335,SITAMARHI,ST,High,0,91.2901520729065,8.709847927093506
10335,SITAMARHI,Overall,High,1,0.0005856890766153811,99.9994158744812
10336,SIWAN,General,High,1,0.004954075484420173,99.99504089355469
10336,SIWAN,OBC,High,1,0.0019465202058199793,99.99805688858032
10336,SIWAN,SC,High,1,0.0041128889279207215,99.9958872795105
10336,SIWAN,ST,High,1,0.0016626305296085775,99.99834299087524
10336,SIWAN,Overall,High,1,0.0013397355360211805,99.99866485595703
10337,SUPAUL,General,High,1,9.087100516502744e-09,100.0
10337,SUPAUL,OBC,High,1,0.0006369923539750744,99.99936819076538
10337,SUPAUL,SC,High,1,0.000365410301128577,99.99963045120239
10337,SUPAUL,ST,High,0,91.2901520729065,8.709847927093506
10337,SUPAUL,Overall,High,1,5.9323531331756385e-05,99.99994039535522
10338,VAISHALI,General,High,1,0.00040351364987145644,99.99959468841553
10338,VAISHALI,OBC,High,1,0.00034355916795902885,99.9996542930603
10338,VAISHALI,SC,High,1,0.00016913031686272006,99.99983310699463
10338,VAISHALI,ST,High,1,1.2578191821432938e-06,100.0
10338,VAISHALI,Overall,High,1,0.00014637768117609085,99.99985694885254
10401,CHANDIGARH,General,High,0,80.18529266119003,19.814705848693848
10401,CHANDIGARH,OBC,High,0,82.90987014770508,17.0901358127594
10401,CHANDIGARH,SC,High,0,82.38890618085861,17.61109232902527
10401,CHANDIGARH,ST,High,0,91.2901520729065,8.709847927093506
10401,CHANDIGARH,Overall,High,0,72.41910398006439,27.580899000167847
10501,BALOD,General,High,1,38.20483088493347,61.79516911506653
10501,BALOD,OBC,High,1,8.698100596666336,91.30189418792725
10501,BALOD,SC,High,1,0.13242868008092046,99.86756443977356
10501,BALOD,ST,High,1,1.3867233879864216,98.61327409744263
10501,BALOD,Overall,High,1,1.3768869452178478,98.62311482429504
10502,BALODABAZAR,General,High,1,0.02896972873713821,99.97102618217468
10502,BALODABAZAR,OBC,High,1,0.05674471030943096,99.94325041770935
10502,BALODABAZAR,SC,High,1,0.03612351720221341,99.96387958526611
10502,BALODABAZAR,ST,High,1,0.003502138497424312,99.9964952468872
10502,BALODABAZAR,Overall,High,1,0.021086938795633614,99.97891783714294
10503,BALRAMPUR,General,High,1,0.01438591571059078,99.98561143875122
10503,BALRAMPUR,OBC,High,1,0.10554383043199778,99.89445805549622
10503,BALRAMPUR,SC,High,1,0.004424894723342732,99.99557733535767
10503,BALRAMPUR,ST,High,1,0.015004829037934542,99.98499155044556
10503,BALRAMPUR,Overall,High,1,0.012541163596324623,99.98745918273926
10504,BASTER,General,High,1,0.46483585610985756,99.53516721725464
10504,BASTER,OBC,High,1,0.4852952901273966,99.51470494270325
10504,BASTER,SC,High,1,0.015537580475211143,99.98445510864258
10504,BASTER,ST,High,1,0.0105208222521469,99.98947381973267
10504,BASTER,Overall,High,1,0.018143713532481343,99.98186230659485
10505,BEMETARA,General,High,1,0.08989183115772903,99.91011619567871
10505,BEMETARA,OBC,High,1,0.060973019571974874,99.93902444839478
10505,BEMETARA,SC,High,1,0.014673263649456203,99.9853253364563
10505,BEMETARA,ST,High,1,0.013817817671224475,99.98618364334106
10505,BEMETARA,Overall,High,1,0.026768154930323362,99.97323155403137
10506,BIJAPUR,General,High,0,80.18529266119003,19.814705848693848
10506,BIJAPUR,General,Low,0,87.3549535870552,12.645047903060913
10506,BIJAPUR,OBC,High,1,0.0023188582417787984,99.99767541885376
10506,BIJAPUR,OBC,Low,1,0.0012579767826537136,99.99873638153076
10506,BIJAPUR,SC,High,1,3.122651018202305,96.87735438346863
10506,BIJAPUR,SC,Low,1,4.557662829756737,95.44233083724976
10506,BIJAPUR,ST,High,1,0.008164255268638954,99.99183416366577
10506,BIJAPUR,ST,Low,1,0.0067600303736981004,99.99324083328247
10506,BIJAPUR,Overall,High,1,0.004923772576148622,99.99507665634155
10506,BIJAPUR,Overall,Low,1,0.0036937817640136927,99.99630451202393
10507,BILASPUR,General,High,0,73.07449281215668,26.92551016807556
10507,BILASPUR,General,High,0,73.07449281215668,26.92551016807556
10507,BILASPUR,OBC,High,1,0.08733260910958052,99.91267323493958
10507,BILASPUR,OBC,High,1,0.08733260910958052,99.91267323493958
10507,BILASPUR,SC,High,1,0.07123699760995805,99.92876648902893
10507,BILASPUR,SC,High,1,0.07123699760995805,99.92876648902893
10507,BILASPUR,ST,High,1,0.01736013946356252,99.98263716697693
10507,BILASPUR,ST,High,1,0.01736013946356252,99.98263716697693
10507,BILASPUR,Overall,High,1,0.06252331659197807,99.93748068809509
10507,BILASPUR,Overall,High,1,0.06252331659197807,99.93748068809509
10508,DANTEWADA,General,High,1,0.12314233463257551,99.87685084342957
10508,DANTEWADA,OBC,High,1,2.335854060947895,97.66414761543274
10508,DANTEWADA,SC,High,1,0.0014418718819797505,99.99855756759644
10508,DANTEWADA,ST,High,1,0.041370379040017724,99.9586284160614
10508,DANTEWADA,Overall,High,1,0.03131396370008588,99.96868371963501
10509,DHAMTARI,General,High,1,9.24518033862114,90.75482487678528
10509,DHAMTARI,OBC,High,1,0.47762379981577396,99.52238202095032
10509,DHAMTARI,SC,High,1,0.056132383178919554,99.94387030601501
10509,DHAMTARI,ST,High,1,0.020863725512754172,99.97913241386414
10509,DHAMTARI,Overall,High,1,0.08868114673532546,99.9113142490387
10510,DURG,General,Middle,1,0.049894064432010055,99.95009899139404
10510,DURG,OBC,Middle,1,0.020864122780039907,99.97913241386414
10510,DURG,SC,Middle,1,0.015163244097493589,99.98483657836914
10510,DURG,ST,Middle,1,0.20870186854153872,99.79129433631897
10510,DURG,Overall,Middle,1,0.016229769971687347,99.98376369476318
10511,GARIABAND,General,Middle,1,48.528361320495605,51.47163271903992
10511,GARIABAND,OBC,Middle,1,0.0162120777531527,99.9837875366211
10511,GARIABAND,SC,Middle,1,0.016412143304478377,99.98358488082886
10511,GARIABAND,ST,Middle,1,0.0012847074685851112,99.99871253967285
10511,GARIABAND,Overall,Middle,1,0.004926426117890514,99.99507665634155
10512,GOURELAPENDRAMARVAHI,General,Middle,1,0.010983090032823384,99.98902082443237
10512,GOURELAPENDRAMARVAHI,OBC,Middle,1,0.015052662638481706,99.98494386672974
10512,GOURELAPENDRAMARVAHI,SC,Middle,1,0.10218118550255895,99.89782571792603
10512,GOURELAPENDRAMARVAHI,ST,Middle,1,0.0001674264922257862,99.99983310699463
10512,GOURELAPENDRAMARVAHI,Overall,Middle,1,0.00042345850488345604,99.99957084655762
10513,JANJGIR-CHAMPA,General,Middle,1,0.10281354188919067,99.89718198776245
10513,JANJGIR-CHAMPA,OBC,Middle,1,0.01187111993203871,99.98812675476074
10513,JANJGIR-CHAMPA,SC,Middle,1,0.008713013812666759,99.99128580093384
10513,JANJGIR-CHAMPA,ST,Middle,1,0.002849268821591977,99.99715089797974
10513,JANJGIR-CHAMPA,Overall,Middle,1,0.0073183837230317295,99.99268054962158
10514,JASHPUR,General,High,1,0.01181017214548774,99.98818635940552
10514,JASHPUR,OBC,High,1,0.03579776675906032,99.9642014503479
10514,JASHPUR,SC,High,1,0.01682313159108162,99.98317956924438
10514,JASHPUR,ST,High,1,0.053021585335955024,99.94698166847229
10514,JASHPUR,Overall,High,1,0.021574896527454257,99.97842907905579
10515,KANKER,General,High,1,0.3348566126078367,99.66514706611633
10515,KANKER,OBC,High,1,0.2150990068912506,99.78489875793457
10515,KANKER,SC,High,1,0.0101791913039051,99.98981952667236
10515,KANKER,ST,High,1,0.05460208631120622,99.94539618492126
10515,KANKER,Overall,High,1,0.04574526392389089,99.95425939559937
10516,KAWARDHA,General,High,0,80.18529266119003,19.814705848693848
10516,KAWARDHA,OBC,High,1,0.054563197772949934,99.94543194770813
10516,KAWARDHA,SC,High,1,0.008225913916248828,99.991774559021
10516,KAWARDHA,ST,High,1,0.004869832264375873,99.99512434005737
10516,KAWARDHA,Overall,High,1,0.019117667397949845,99.98088479042053
10517,KONDAGAON,General,High,1,0.9019678458571434,99.0980327129364
10517,KONDAGAON,OBC,High,1,0.04298542044125497,99.95701909065247
10517,KONDAGAON,SC,High,1,0.03180410712957382,99.96819496154785
10517,KONDAGAON,ST,High,1,0.03644510870799422,99.96355772018433
10517,KONDAGAON,Overall,High,1,0.021294703765306622,99.97870326042175
10518,KORBA,General,High,1,0.03820764250122011,99.96179342269897
10518,KORBA,OBC,High,1,0.10798393050208688,99.8920202255249
10518,KORBA,SC,High,1,0.10002623312175274,99.89997744560242
10518,KORBA,ST,High,1,0.011316508607706055,99.98868703842163
10518,KORBA,Overall,High,1,0.021716373157687485,99.97828602790833
10519,KORIYA,General,High,1,0.3717992687597871,99.62820410728455
10519,KORIYA,OBC,High,1,0.10315875988453627,99.89683628082275
10519,KORIYA,SC,High,1,0.0997004215605557,99.9002993106842
10519,KORIYA,ST,High,1,0.012805617006961256,99.98719692230225
10519,KORIYA,Overall,High,1,0.023032129683997482,99.97696280479431
10520,MAHASAMUND,General,High,1,0.3054254688322544,99.69457983970642
10520,MAHASAMUND,OBC,High,1,0.04470419371500611,99.95529055595398
10520,MAHASAMUND,SC,High,1,0.012596222222782671,99.98739957809448
10520,MAHASAMUND,ST,High,1,0.0023340469851973467,99.9976634979248
10520,MAHASAMUND,Overall,High,1,0.009846941975411028,99.9901533126831
10521,MUNGELI,General,High,1,0.15929542714729905,99.84070658683777
10521,MUNGELI,OBC,High,1,0.026244443142786622,99.9737560749054
10521,MUNGELI,SC,High,1,0.03350992628838867,99.96649026870728
10521,MUNGELI,ST,High,1,0.0017658514479990117,99.99823570251465
10521,MUNGELI,Overall,High,1,0.014480754907708615,99.98551607131958
10522,NARAYANPUR,General,High,1,0.27593409176915884,99.7240662574768
10522,NARAYANPUR,OBC,High,1,38.407495617866516,61.59250736236572
10522,NARAYANPUR,SC,High,1,2.07169521600008,97.92830348014832
10522,NARAYANPUR,ST,High,1,6.60356730222702,93.39643120765686
10522,NARAYANPUR,Overall,High,1,2.1728049963712692,97.8272020816803
10523,RAIGARH,General,High,1,0.19521083449944854,99.80478286743164
10523,RAIGARH,General,High,1,0.19521083449944854,99.80478286743164
10523,RAIGARH,OBC,High,1,0.050779193406924605,99.94921684265137
10523,RAIGARH,OBC,High,1,0.050779193406924605,99.94921684265137
10523,RAIGARH,SC,High,1,0.005928363316343166,99.99407529830933
10523,RAIGARH,SC,High,1,0.005928363316343166,99.99407529830933
10523,RAIGARH,ST,High,1,0.010587729775579646,99.98941421508789
10523,RAIGARH,ST,High,1,0.010587729775579646,99.98941421508789
10523,RAIGARH,Overall,High,1,0.012789534230250865,99.9872088432312
10523,RAIGARH,Overall,High,1,0.012789534230250865,99.9872088432312
10524,RAIPUR,General,High,1,1.5166420489549637,98.48336577415466
10524,RAIPUR,OBC,High,1,0.05805729306302965,99.94194507598877
10524,RAIPUR,SC,High,1,0.02456016663927585,99.97543692588806
10524,RAIPUR,ST,High,1,0.03261881647631526,99.9673843383789
10524,RAIPUR,Overall,High,1,0.046045208000577986,99.95396137237549
10525,RAJNANDGAON,General,High,1,29.534244537353516,70.465749502182
10525,RAJNANDGAON,OBC,High,1,0.29057993087917566,99.70941543579102
10525,RAJNANDGAON,SC,High,1,0.13816935243085027,99.86182451248169
10525,RAJNANDGAON,ST,High,1,0.03519656602293253,99.96479749679565
10525,RAJNANDGAON,Overall,High,1,0.09616031893528998,99.90384578704834
10526,SUKMA,General,High,0,80.18529266119003,19.814705848693848
10526,SUKMA,OBC,High,1,0.12800066033378243,99.87200498580933
10526,SUKMA,SC,High,0,82.38890618085861,17.61109232902527
10526,SUKMA,ST,High,1,0.06221617804840207,99.93778467178345
10526,SUKMA,Overall,High,1,0.07166079012677073,99.92833733558655
10527,SURAJPUR,General,High,1,0.3122844034805894,99.68771934509277
10527,SURAJPUR,OBC,High,1,0.09353208588436246,99.90647435188293
10527,SURAJPUR,SC,High,1,0.027818794478662312,99.97218251228333
10527,SURAJPUR,ST,High,1,0.010160300735151395,99.98984336853027
10527,SURAJPUR,Overall,High,1,0.01981741952477023,99.98018145561218
10528,SURGUJA,General,High,1,0.20801310893148184,99.79198575019836
10528,SURGUJA,OBC,High,1,1.187013927847147,98.81298542022705
10528,SURGUJA,SC,High,1,0.5859033204615116,99.41409230232239
10528,SURGUJA,ST,High,1,0.044642959255725145,99.95535016059875
10528,SURGUJA,Overall,High,1,0.06414310773834586,99.9358594417572
10601,DADRAANDNAGARHAVELI(DIST),General,High,1,0.32750368118286133,99.67250227928162
10601,DADRAANDNAGARHAVELI(DIST),OBC,High,1,4.698871076107025,95.30112743377686
10601,DADRAANDNAGARHAVELI(DIST),SC,High,1,0.39964080788195133,99.60035681724548
10601,DADRAANDNAGARHAVELI(DIST),ST,High,1,0.037737953243777156,99.96225833892822
10601,DADRAANDNAGARHAVELI(DIST),Overall,High,1,0.052721251267939806,99.94727969169617
10602,DAMAN(DIST),General,High,1,0.007097986963344738,99.99290704727173
10602,DAMAN(DIST),OBC,High,0,82.90987014770508,17.0901358127594
10602,DAMAN(DIST),SC,High,1,0.018565860227681696,99.98143315315247
10602,DAMAN(DIST),ST,High,1,1.1681167408823967,98.83188009262085
10602,DAMAN(DIST),Overall,High,1,0.02061003469862044,99.97939467430115
10603,DIU(DIST),General,High,1,0.004320492735132575,99.99568462371826
10603,DIU(DIST),OBC,High,1,1.4577865600585938,98.5422134399414
10603,DIU(DIST),SC,High,0,82.38890320062637,17.611098289489746
10603,DIU(DIST),ST,High,0,91.29015058279037,8.709847927093506
10603,DIU(DIST),Overall,High,1,1.4676902443170547,98.53230714797974
10701,Central,General,High,1,1.633375883102417,98.3666181564331
10701,Central,OBC,High,0,82.90987014770508,17.0901358127594
10701,Central,SC,High,1,0.4239215049892664,99.57607388496399
10701,Central,ST,High,1,0.058095104759559035,99.9419093132019
10701,Central,Overall,High,1,1.237706746906042,98.7622857093811
10702,East,General,High,1,1.501670852303505,98.49832653999329
10702,East,OBC,High,0,82.90987014770508,17.0901358127594
10702,East,SC,High,0,82.38890618085861,17.61109232902527
10702,East,ST,High,1,0.0005785344455944141,99.9994158744812
10702,East,Overall,High,1,6.92766010761261,93.07233691215515
10703,NewDelhi,General,High,1,49.31591749191284,50.68408250808716
10703,NewDelhi,OBC,High,0,82.90987014770508,17.0901358127594
10703,NewDelhi,SC,High,0,82.38890618085861,17.61109232902527
10703,NewDelhi,ST,High,0,91.2901520729065,8.709847927093506
10703,NewDelhi,Overall,High,0,72.41910398006439,27.580899000167847
10704,North,General,High,1,0.30834649223834276,99.69165325164795
10704,North,OBC,High,0,82.90987014770508,17.0901358127594
10704,North,SC,High,1,0.4733144771307707,99.52669143676758
10704,North,ST,High,1,0.0002889434426833759,99.99971389770508
10704,North,Overall,High,1,0.18217692850157619,99.8178243637085
10705,NorthEast,General,High,1,0.05614499095827341,99.94385838508606
10705,NorthEast,OBC,High,0,82.90987014770508,17.0901358127594
10705,NorthEast,SC,High,1,0.11929833563044667,99.88070726394653
10705,NorthEast,ST,High,1,0.022299647389445454,99.97770190238953
10705,NorthEast,Overall,High,1,0.042991849477402866,99.95700716972351
10706,NorthWestA,General,High,1,0.2317290287464857,99.76826906204224
10706,NorthWestA,OBC,High,0,82.90987014770508,17.0901358127594
10706,NorthWestA,SC,High,1,46.19987905025482,53.80011796951294
10706,NorthWestA,ST,High,0,91.2901520729065,8.709847927093506
10706,NorthWestA,Overall,High,1,0.3377466229721904,99.66225624084473
10707,NorthWestB,General,High,1,0.417007552459836,99.58298802375793
10707,NorthWestB,OBC,High,0,82.90987014770508,17.0901358127594
10707,NorthWestB,SC,High,0,61.1201673746109,38.87983560562134
10707,NorthWestB,ST,High,0,91.2901520729065,8.709847927093506
10707,NorthWestB,Overall,High,1,0.9079767391085625,99.09201860427856
10708,South,General,High,1,0.29682707972824574,99.70316886901855
10708,South,OBC,High,0,82.90987014770508,17.0901358127594
10708,South,SC,High,1,2.585340663790703,97.41465449333191
10708,South,ST,High,0,91.2901520729065,8.709847927093506
10708,South,Overall,High,1,0.22321005817502737,99.77679252624512
10709,SouthEast,General,High,1,0.4748087376356125,99.52518939971924
10709,SouthEast,OBC,High,0,82.90987014770508,17.0901358127594
10709,SouthEast,SC,High,0,82.38890618085861,17.61109232902527
10709,SouthEast,ST,High,1,0.5397379864007235,99.4602620601654
10709,SouthEast,Overall,High,1,1.9547626376152039,98.04523587226868
10710,SouthWestA,General,High,1,22.501195967197418,77.4988055229187
10710,SouthWestA,OBC,High,0,82.90987014770508,17.0901358127594
10710,SouthWestA,SC,High,0,82.38890618085861,17.61109232902527
10710,SouthWestA,ST,High,0,91.2901520729065,8.709847927093506
10710,SouthWestA,Overall,High,0,51.18858814239502,48.81141781806946
10711,SouthWestB,General,High,1,0.5309147294610739,99.46908354759216
10711,SouthWestB,OBC,High,0,82.90987014770508,17.0901358127594
10711,SouthWestB,SC,High,0,82.38890618085861,17.61109232902527
10711,SouthWestB,ST,High,0,91.2901520729065,8.709847927093506
10711,SouthWestB,Overall,High,1,4.803638905286789,95.19636034965515
10712,WestA,General,High,1,0.1457345555536449,99.85426664352417
10712,WestA,OBC,High,0,82.90987014770508,17.0901358127594
10712,WestA,SC,High,1,0.9828923270106316,99.01711344718933
10712,WestA,ST,High,0,91.2901520729065,8.709847927093506
10712,WestA,Overall,High,1,0.09214854217134416,99.90785121917725
10713,WestB,General,High,1,0.2195517299696803,99.78044629096985
10713,WestB,OBC,High,0,82.90987014770508,17.0901358127594
10713,WestB,SC,High,0,82.38890320062637,17.611098289489746
10713,WestB,ST,High,0,91.2901520729065,8.709847927093506
10713,WestB,Overall,High,1,0.22321005817502737,99.77679252624512
10801,NORTHGOA,General,High,1,0.032176647800952196,99.96782541275024
10801,NORTHGOA,OBC,High,0,82.90987014770508,17.0901358127594
10801,NORTHGOA,SC,High,1,0.5979332141578197,99.40206408500671
10801,NORTHGOA,ST,High,1,0.3609403036534786,99.63905215263367
10801,NORTHGOA,Overall,High,1,0.03162246139254421,99.96837377548218
10802,SOUTHGOA,General,High,1,0.03796530072577298,99.96203184127808
10802,SOUTHGOA,OBC,High,1,0.7224660832434893,99.27753210067749
10802,SOUTHGOA,SC,High,1,7.694654166698456,92.30534434318542
10802,SOUTHGOA,ST,High,1,2.1789535880088806,97.82105088233948
10802,SOUTHGOA,Overall,High,1,0.026248395442962646,99.9737560749054
10901,AHMEDABAD,General,High,1,0.28392893727868795,99.71606731414795
10901,AHMEDABAD,OBC,High,1,0.0034189331927336752,99.99657869338989
