Kaneti,382110,23.002862,72.401259,"Kaneti, Ahmadabad, India",,,,,,,Kaneti,Ahmadabad,Gujarat,GJ,India,in,0,,,,https://www.whosonfirst.org/docs/licenses/
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Mankol,382110,22.890405,72.269725,"Mankol, Ahmadabad, India",,,,,,,Mankol,Ahmadabad,Gujarat,GJ,India,in,0,,,,https://www.whosonfirst.org/docs/licenses/
Moti Kishol,382110,21.871414,70.153444,"Paneli Moti, Rajkot, India",,,,,,,Paneli Moti,Rajkot,Gujarat,GJ,India,in,0,,,,https://www.whosonfirst.org/docs/licenses/
,,,,,,,,,,,,,,,,,,,,,
Rethal,382110,22.889382,72.188224,"Rethal, Ahmadabad, India",,,,,,,Rethal,Ahmadabad,Gujarat,GJ,India,in,0,,,,https://www.whosonfirst.org/docs/licenses/
Sanand,382110,22.989632,72.38545,"Sanand, Ahmadabad, India",,,,,,,Sanand,Ahmadabad,Gujarat,GJ,India,in,0,,,,https://www.whosonfirst.org/docs/licenses/
Upardal,382110,22.849865,72.145651,"Upardal, Ahmadabad, India",,,,,,,Upardal,Ahmadabad,Gujarat,GJ,India,in,0,,,,https://www.whosonfirst.org/docs/licenses/
Vekaria,382110,21.31661,70.91288,"Vekaria, Junagadh, India",,,,,,,Vekaria,Junagadh,Gujarat,GJ,India,in,0,,,CC BY 4.0,https://www.geonames.org/datasources/
Vinchhiya,382110,22.20947,71.379939,"Vinchhiya, Rajkot, India",,,,,,,Vinchhiya,Rajkot,Gujarat,GJ,India,in,0,,,,https://www.whosonfirst.org/docs/licenses/
D Cabin,380019,23.1023628,72.5702646,"D-cabin, Tragad gam road, Tragad - 380019, GJ, India",D-cabin,,Tragad gam road,380019,,,Tragad,Ahmedabad City Taluka,Gujarat,GJ,India,in,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Railway Colony (Ahmedabad),380019,23.09567075,72.58211624,"Railway Colony, Sabarmati, Ahmedabad - 380001, GJ, India",Railway Colony,,,380001,,Sabarmati,Ahmedabad,Ahmedabad City Taluka,Gujarat,GJ,India,in,0.2,0.3,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Gandhi Ashram (Ahmedabad),380027,23.06016515,72.58063822,"Gandhi Ashram, Sabarmati Riverfront Promenade, Ranna Park, Ahmedabad - 380001, GJ, India",Gandhi Ashram,,Sabarmati Riverfront Promenade,380001,,Ranna Park,Ahmedabad,Ahmedabad City Taluka,Gujarat,GJ,India,in,0.2,0.3,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Ghatlodia,380061,23.0848516,72.53032771,"Ghatlodiya Lake, Chanakyapuri, -, GJ, India",Ghatlodiya Lake,,Ghatlodiya Lake,,,Chanakyapuri,,Daskroi Taluka,Gujarat,GJ,India,in,0,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Ghodasar (Ahmedabad),380050,22.9873418,72.611577,"Ashirwad Hospital, Ahmedabad, Punit Nagar Road, Isanpur, Ahmedabad - 380050, GJ, India","Ashirwad Hospital, Ahmedabad",,Punit Nagar Road,380050,Dalal Colony,Isanpur,Ahmedabad,Ahmedabad City Taluka,Gujarat,GJ,India,in,0.53865,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Isanpur,382443,22.9798932,72.5997604,"Parth Eye Hospital, Isanpur, Vatwa Road, Isanpur, Ahmedabad - 382443, GJ, India","Parth Eye Hospital, Isanpur",,Vatwa Road,382443,,Isanpur,Ahmedabad,Ahmedabad City Taluka,Gujarat,GJ,India,in,0.729,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Juhapura,380055,23.0040778,72.52849647,"Juhapura, vejalpur, Ahmedabad - 380001, GJ, India",Juhapura,,,380001,,vejalpur,Ahmedabad,Ahmedabad City Taluka,Gujarat,GJ,India,in,0.3,0.3,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
,,,,,,,,,,,,,,,,,,,,,
Memnagar,380052,23.0455534,72.5424176,"Memnagar, BRTS Station, Memnagar, Ahmedabad - 380001, GJ, India",Memnagar,,BRTS Station,380001,,Memnagar,Ahmedabad,Ahmedabad City Taluka,Gujarat,GJ,India,in,0.3,0.3,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
,,,,,,,,,,,,,,,,,,,,,
Kubernagar,382340,23.0750588,72.64197244,"Kubernagar garden, Naroda, Ahmedabad - 382325, GJ, India",Kubernagar garden,,Kubernagar garden,382325,,Naroda,Ahmedabad,Ahmedabad City Taluka,Gujarat,GJ,India,in,0.27,0.3,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Naroda Road,382345,23.0586915,72.6374085,"Naroda Road, Sahijpur, Ahmedabad - 382345, GJ, India",Naroda Road,,Naroda Road,382345,,Sahijpur,Ahmedabad,Ahmedabad City Taluka,Gujarat,GJ,India,in,0,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Navjivan,380014,23.114943,72.581545,"Navjivan Hospital, SH41, Chandkheda, Ahmedabad - 382424, GJ, India",Navjivan Hospital,,SH41,382424,,Chandkheda,Ahmedabad,Ahmedabad City Taluka,Gujarat,GJ,India,in,0.27,0.3,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
,,,,,,,,,,,,,,,,,,,,,
Saijpur Bogha,382345,22.365751,72.815223,"Saijpur, Anand, India",,,,,,,Saijpur,Anand,Gujarat,GJ,India,in,0,,,,https://www.whosonfirst.org/docs/licenses/
,,,,,,,,,,,,,,,,,,,,,
N C Market,380002,23.465795,73.113439,"Ranasan Market, Ranasan - 383305, GJ, India",,,Ranasan Market,383305,,,Ranasan,Sabar Kantha,Gujarat,GJ,India,in,0.3,0.3,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
,,,,,,,,,,,,,,,,,,,,,
Railwaypura,380002,23.655446,72.389027,"Railwaypura, Mahesana, India",,,,,,,Railwaypura,Mahesana,Gujarat,GJ,India,in,0,,,,https://www.whosonfirst.org/docs/licenses/
,,,,,,,,,,,,,,,,,,,,,
Sardarnagar,382475,23.0804289,72.620522,"Sardarnagar Police Station, Airport Road, Ambavadi / kubernagar, Ahmedabad - 382475, GJ, India",Sardarnagar Police Station,,Airport Road,382475,,Ambavadi / kubernagar,Ahmedabad,Ahmedabad City Taluka,Gujarat,GJ,India,in,0.81,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,

