,DNo,Social Category,prim_Boys,prim_Girls,prim_Overall,snr_Boys,snr_Girls,snr_Overall,upPrim_Boys,upPrim_Girls,upPrim_Overall,Location
201,11841,OBC,0,0,0,1,0,1,1,4,1,SEHORE
202,11841,Overall,1,2,1,1,0,4,0,1,1,SEHORE
203,11841,SC,1,2,1,4,0,4,3,0,1,SEHORE
204,11841,ST,1,2,2,0,4,3,0,2,4,SEHORE
205,11842,General,0,4,1,4,4,3,4,1,0,SEONI
206,11842,OBC,0,0,0,1,0,1,1,4,1,SEONI
207,11842,Overall,1,2,1,3,0,2,0,1,1,SEONI
208,11842,SC,1,2,1,4,0,4,3,0,1,SEONI
209,11842,ST,1,2,2,0,4,3,2,1,4,SEONI
210,11843,General,0,1,1,4,0,3,4,4,0,SHAHDOL
211,11843,OBC,0,0,0,1,0,1,1,4,1,SHAHDOL
212,11843,Overall,1,2,1,3,0,2,0,1,1,SHAHDOL
213,11843,SC,1,2,1,2,3,1,4,0,3,SHAHDOL
214,11843,ST,2,2,2,0,4,3,0,2,4,SHAHDOL
215,11844,General,0,1,1,4,0,3,1,1,0,SHAJAPUR
216,11844,OBC,0,3,0,3,0,3,1,2,1,SHAJAPUR
217,11844,Overall,1,2,1,1,0,2,0,2,1,SHAJAPUR
218,11844,SC,1,2,1,4,3,4,3,0,1,SHAJAPUR
219,11844,ST,2,2,2,0,2,3,2,2,4,SHAJAPUR
220,11845,General,0,1,1,4,0,3,1,1,0,SHEOPUR
221,11845,OBC,0,3,0,3,0,3,4,2,3,SHEOPUR
222,11845,Overall,1,2,1,3,0,2,0,2,3,SHEOPUR
223,11845,SC,1,2,3,2,3,1,4,0,3,SHEOPUR
224,11845,ST,2,2,2,0,2,0,0,2,1,SHEOPUR
225,11846,General,0,1,1,4,0,3,1,1,0,SHIVPURI
226,11846,OBC,0,3,0,3,0,3,4,2,3,SHIVPURI
227,11846,Overall,1,2,1,3,0,2,0,2,3,SHIVPURI
228,11846,SC,1,2,3,2,3,1,4,3,3,SHIVPURI
229,11846,ST,2,2,2,0,2,0,0,2,1,SHIVPURI
230,11847,General,0,1,1,4,0,3,1,1,0,SIDHI
231,11847,OBC,0,3,0,3,0,3,4,2,3,SIDHI
232,11847,Overall,1,2,1,3,0,2,0,2,3,SIDHI
233,11847,SC,1,2,3,2,3,1,4,3,3,SIDHI
234,11847,ST,2,2,2,0,4,3,0,2,1,SIDHI
235,11848,General,0,1,1,4,0,3,1,1,0,SINGRAULI
236,11848,OBC,0,3,0,3,0,3,4,2,3,SINGRAULI
237,11848,Overall,1,2,1,3,0,2,0,2,3,SINGRAULI
238,11848,SC,1,2,3,2,3,1,4,3,3,SINGRAULI
239,11848,ST,2,2,2,0,4,3,0,2,1,SINGRAULI
240,11849,General,0,1,1,4,0,3,1,1,0,TIKAMGARH
241,11849,OBC,0,3,0,3,0,3,4,2,3,TIKAMGARH
242,11849,Overall,1,2,1,3,0,2,0,2,3,TIKAMGARH
243,11849,SC,1,2,3,2,3,1,4,3,3,TIKAMGARH
244,11849,ST,2,2,2,0,4,3,0,2,1,TIKAMGARH
