State,DNo,Location,Social Category,Income,dropout,prim_Girls_social_category,prim_Girls_income,prim_Boys_social_category,prim_Boys_income,prim_Overall_social_category,prim_Overall_income,upPrim_Girls_social_category,upPrim_Girls_income,upPrim_Boys_social_category,upPrim_Boys_income,upPrim_Overall_social_category,upPrim_Overall_income,snr_Girls_social_category,snr_Girls_income,snr_Boys_social_category,snr_Boys_income,snr_Overall_social_category,snr_Overall_income
CHHATTISGARH,10520,MAHASAMUND,General,High,0,67.63261855,32.36738443,35.74956656,64.25043344,48.86899292,51.1310041,0.154008542,99.84599352,0.090027339,99.90997314,0.125799398,99.8742044,0.097421277,99.90258217,0.077849353,99.92214441,0.015184903,99.98481274
CHHATTISGARH,10520,MAHASAMUND,OBC,High,0,81.92795664,18.07204485,76.44387186,23.55613112,78.39024067,21.60975933,0.219094055,99.78091121,0.038306549,99.96168613,0.108321721,99.89167452,0.023288214,99.97671247,0.003903338,99.99610186,0.000890605,99.99910593
CHHATTISGARH,10520,MAHASAMUND,SC,High,1,0.002081619,99.99791384,4.85E-09,100,0.001218796,99.99878407,8.72E-12,100,8.27E-06,99.99998808,1.02E-05,99.99998808,4.42E-05,99.99995232,1.98E-06,100,1.51E-08,100
CHHATTISGARH,10520,MAHASAMUND,ST,High,1,35.76719165,64.23280835,49.70006347,50.29994249,41.64763093,58.35236907,13.15656155,86.84343696,1.589270122,98.41072559,8.63988027,91.36012197,63.99207115,36.00792885,1.050480735,98.94952178,9.775644541,90.22436142
CHHATTISGARH,10520,MAHASAMUND,Overall,High,0,86.78786159,13.21213245,79.34147567,20.65852284,84.20865685,15.79134464,73.28335345,26.71664357,55.048123,44.95187998,80.24390489,19.7560966,20.72269469,79.2773068,0.315354299,99.68463778,0.59727612,99.4027257
CHHATTISGARH,10521,MUNGELI,General,High,1,0.280067115,99.7199297,0.492905965,99.50709343,0.413899263,99.58609939,0.219094055,99.78091121,0.021256525,99.97873902,0.07923292,99.92076755,0.00168505,99.99831915,0.001350817,99.99865294,4.09E-05,99.99996424
CHHATTISGARH,10521,MUNGELI,OBC,High,1,6.463097036,93.53690147,82.84777403,17.15222597,49.90518093,50.09482503,2.243590541,97.75640368,4.644861072,95.35514116,5.020042509,94.97995973,0.053941028,99.94606376,0.019274748,99.98072982,0.019449447,99.980551
CHHATTISGARH,10521,MUNGELI,SC,High,0,87.30406612,12.69593239,82.74552375,17.25447774,84.28528309,15.71471691,1.863830537,98.13616872,79.91227359,20.08772492,29.30880189,70.69119811,0.011959027,99.98804331,0.006917195,99.99308586,0.001031206,99.99896288
CHHATTISGARH,10521,MUNGELI,ST,High,1,0.274024461,99.72597361,0.243834336,99.75616932,0.388238858,99.61175919,6.402031332,93.59796643,77.45562643,22.54437804,80.99277169,19.00722384,1.483980846,98.51601124,1.646839082,98.35315943,0.9946106,99.00538921
CHHATTISGARH,10521,MUNGELI,Overall,High,0,86.23487353,13.76512051,81.2612325,18.73877048,84.13024694,15.86975455,76.41726583,23.58273864,77.88336426,22.11663723,82.28021115,17.71979332,0.348323188,99.65167046,0.647846237,99.35215116,0.45363945,99.54636693
CHHATTISGARH,10522,NARAYANPUR,General,High,1,9.45E-06,99.99998808,1.24E-16,100,4.91E-06,100,4.56E-07,100,0.000134073,99.99986887,0.000229396,99.9997735,69.50929165,30.49070835,84.96988416,15.03010988,79.86942977,20.13056874
CHHATTISGARH,10522,NARAYANPUR,OBC,High,0,85.04921645,14.95078802,81.66470081,18.33530068,78.71292531,21.28707767,31.43215179,68.56784225,64.78815079,35.21184921,70.59009969,29.40990329,0.329495384,99.67051148,0.048371096,99.95162487,0.020210516,99.97978806
CHHATTISGARH,10522,NARAYANPUR,SC,High,1,0.304964231,99.69503284,0.634747185,99.3652463,0.435922295,99.56407547,0.000282778,99.9997139,0.023558104,99.97643828,0.021616119,99.9783814,0.016146417,99.98384714,0.010205813,99.98979568,0.001362751,99.99864101
CHHATTISGARH,10522,NARAYANPUR,ST,High,0,82.48625547,17.51374602,20.68459094,79.31540012,50.19324422,49.80675578,0.307460548,99.69254136,0.082087721,99.91790652,0.193091237,99.80691075,1.287007052,98.71298671,3.835870326,96.16413116,1.361135766,98.63886237
CHHATTISGARH,10522,NARAYANPUR,Overall,High,0,87.30406612,12.69593239,82.74552375,17.25447774,84.28528309,15.71471691,78.99610847,21.00389004,81.72736466,18.27263236,87.09792495,12.90208101,86.46310419,13.53689432,94.86644566,5.13355732,88.95367831,11.0463202
CHHATTISGARH,10523,RAIGARH,General,High,1,0.666697649,99.33330417,1.074670535,98.92533422,0.72871591,99.27127957,63.50136399,36.49863601,68.67536902,31.32463098,73.85933697,26.14066601,0.037303899,99.96269941,0.028483412,99.97151494,0.006775765,99.99322891
CHHATTISGARH,10523,RAIGARH,General,High,0,87.81744987,12.18255162,79.20586467,20.79414129,82.50156641,17.49843359,43.40360463,56.59639835,77.45562643,22.54437804,80.99277169,19.00722384,70.68471014,29.31529284,88.78800124,11.21199727,81.33489043,18.66511106
CHHATTISGARH,10523,RAIGARH,OBC,High,1,43.30248237,56.69751763,80.39331287,19.60668564,65.98553061,34.01446939,0.48112073,99.51888323,3.219752759,96.7802465,2.232397534,97.7676034,0.007478973,99.99252558,0.009308058,99.99068975,0.003873417,99.9961257
CHHATTISGARH,10523,RAIGARH,OBC,High,0,86.78786159,13.21213245,79.34147567,20.65852284,84.20865685,15.79134464,0.079127669,99.92087483,3.810321167,96.18968368,0.501862308,99.49813485,0.000244804,99.99974966,0.000290326,99.9997139,1.05E-06,100
CHHATTISGARH,10523,RAIGARH,SC,High,1,5.518339574,94.48165894,21.03545815,78.96454334,10.99696532,89.00303245,78.99610847,21.00389004,81.72736466,18.27263236,87.09792495,12.90208101,0.091868796,99.9081254,0.191639981,99.80835915,0.066356326,99.93364215
CHHATTISGARH,10523,RAIGARH,SC,High,0,81.92795664,18.07204485,50.91690719,49.08308983,66.64702892,33.35297108,0.149789092,99.85021353,0.543119712,99.45688248,0.272969436,99.72702861,0.692930631,99.3070662,0.904771872,99.09522533,0.483875768,99.51612353
CHHATTISGARH,10523,RAIGARH,ST,High,1,0.105048809,99.89495873,0.330424029,99.66957569,0.27294138,99.72705245,10.62901095,89.3709898,78.96629274,21.03371024,79.31895256,20.68104744,76.66031867,23.33968282,85.32757014,14.67242837,88.16306517,11.83693409
CHHATTISGARH,10523,RAIGARH,ST,High,1,0.040058896,99.95993972,0.066796219,99.93320107,0.078841578,99.92115498,2.07E-15,100,1.98E-07,100,9.75E-08,100,0.001612278,99.99839067,0.043634666,99.95636344,0.001493241,99.99850988
CHHATTISGARH,10523,RAIGARH,Overall,High,0,86.78786159,13.21213245,79.34147567,20.65852284,84.20865685,15.79134464,73.28335345,26.71664357,71.89123631,28.10876369,80.24390489,19.7560966,0.299700792,99.70030189,0.073727471,99.92627501,0.045454313,99.95453954
CHHATTISGARH,10523,RAIGARH,Overall,High,1,0.30308594,99.69691634,10.55446938,89.44553137,2.254360728,97.74563909,0.000223132,99.9997735,0.002914541,99.99709129,0.011477917,99.98852015,0.000303236,99.99970198,4.88E-05,99.99995232,6.31E-06,99.99998808
CHHATTISGARH,10524,RAIPUR,General,High,0,69.97491419,30.02508879,76.44387186,23.55613112,78.39024067,21.60975933,42.92883575,57.07116127,46.61552608,53.3844769,54.38200831,45.61799169,26.49600208,73.50399494,21.94758952,78.05241346,20.32942772,79.67056632
CHHATTISGARH,10524,RAIPUR,OBC,High,0,80.67598045,19.32401657,71.06837928,28.9316237,74.71215427,25.28784871,0.007844822,99.99215603,0.009638214,99.99035597,0.039170112,99.96083379,0.001250793,99.9987483,0.000224573,99.9997735,1.05E-05,99.99998808
CHHATTISGARH,10524,RAIPUR,SC,High,0,57.0327431,42.96725988,47.14965522,52.8503418,50.77597201,49.22401905,0.239769788,99.7602284,0.32011366,99.67988729,0.503377011,99.49662089,0.052471191,99.94753003,0.02694758,99.97305274,0.010193081,99.98980761
CHHATTISGARH,10524,RAIPUR,ST,High,0,86.23487353,13.76512051,81.2612325,18.73877048,84.13024694,15.86975455,69.47876513,30.52123785,74.55025911,25.44973493,78.21228504,21.78771496,0.018549229,99.981457,0.075149216,99.9248445,0.010835931,99.98916388
CHHATTISGARH,10524,RAIPUR,Overall,High,0,87.30406612,12.69593239,82.74552375,17.25447774,84.28528309,15.71471691,22.90444523,77.0955503,0.019965565,99.9800384,0.185154122,99.81484413,1.033613924,98.96638989,94.86644566,5.13355732,55.52765429,44.47234869
CHHATTISGARH,10525,RAJNANDGAON,General,High,0,87.33655959,12.6634419,86.46627218,13.53372931,85.73264629,14.26736116,65.9982264,34.0017736,78.96630019,21.03369236,79.31894809,20.68104744,76.66032761,23.33967686,85.32757461,14.67242837,88.16307262,11.83692813
CHHATTISGARH,10525,RAJNANDGAON,OBC,High,1,0.189615646,99.8103857,0.139833137,99.86017346,0.190363906,99.80964065,0.909033138,99.0909636,0.189149112,99.81085062,0.481275003,99.51871634,0.004716348,99.99527931,0.000145254,99.99985695,9.33E-06,99.99998808
CHHATTISGARH,10525,RAJNANDGAON,SC,High,1,11.72548756,88.27451468,1.203721017,98.79627824,2.60775499,97.39224315,2.086580545,97.9134202,0.227718218,99.77228045,1.092077605,98.90791774,0.006898664,99.99309778,0.001719087,99.99828339,0.000189911,99.99980927
CHHATTISGARH,10525,RAJNANDGAON,ST,High,1,0.51611946,99.48387742,0.501555903,99.49843884,0.373255019,99.62674975,0.133681716,99.8663187,0.121441414,99.87855554,0.224275282,99.7757256,0.00097472,99.99902248,0.000492916,99.99951124,5.76E-06,100
CHHATTISGARH,10525,RAJNANDGAON,Overall,High,0,86.23487353,13.76512051,81.2612325,18.73877048,84.13024694,15.86975455,76.41726583,23.58273864,77.88336426,22.11663723,82.28021115,17.71979332,69.50929165,30.49070835,0.072071922,99.92793202,0.353661203,99.64633584
CHHATTISGARH,10526,SUKMA,General,High,1,0.228482438,99.77152348,0.02647152,99.97352958,0.248732232,99.75126982,0.000363311,99.99964237,0.004052731,99.99594688,0.006290618,99.99370575,0.000851519,99.99915361,0.000937599,99.99905825,7.20E-06,99.99998808
CHHATTISGARH,10526,SUKMA,OBC,High,0,85.04921645,14.95078802,81.66470081,18.33530068,78.71292531,21.28707767,2.049042098,97.95095325,51.1520952,48.84790778,16.8352589,83.16473961,0.00142995,99.99856949,0.022958552,99.97704625,0.000855732,99.99914169
CHHATTISGARH,10526,SUKMA,SC,High,1,0.118671346,99.88132715,0.079221861,99.92077947,0.171296264,99.82870221,0.000180377,99.99982119,0.006800208,99.99320507,0.025453372,99.97454286,0.005731814,99.99426603,0.123757683,99.87624884,0.008752653,99.99125004
CHHATTISGARH,10526,SUKMA,ST,High,1,0.108068692,99.89193678,0.005320501,99.99468327,0.093400106,99.90660548,76.41726583,23.58273864,77.88336426,22.11663723,82.28021115,17.71979332,69.50929165,30.49070835,84.96988416,15.03010988,79.86942977,20.13056874
CHHATTISGARH,10526,SUKMA,Overall,High,0,81.92795664,18.07204485,76.44387186,23.55613112,78.39024067,21.60975933,14.25670832,85.74329019,3.985472023,96.01452947,11.25572175,88.74427676,8.335225284,91.66477323,8.673731983,91.32626653,6.081585214,93.91841888
CHHATTISGARH,10527,SURAJPUR,General,High,0,86.23487353,13.76512051,81.2612325,18.73877048,84.13024694,15.86975455,8.93E-13,100,77.88336426,22.11663723,0.002853111,99.9971509,1.61E-05,99.99998808,84.96988416,15.03010988,79.86942977,20.13056874
CHHATTISGARH,10527,SURAJPUR,OBC,High,1,0.228041084,99.77195859,0.57573989,99.42426085,0.386600732,99.61340427,0.733378483,99.26661849,68.67536902,31.32463098,31.14857078,68.85143518,0.029098333,99.97089505,0.017595518,99.98241067,0.003615004,99.99638796
CHHATTISGARH,10527,SURAJPUR,SC,High,0,80.57498336,19.4250226,3.398419172,96.60158157,54.49512601,45.50486803,0.063033088,99.93696809,0.037210307,99.96278286,0.072712684,99.92728829,0.001003928,99.99899864,1.99E-05,99.99997616,8.14E-05,99.99991655
CHHATTISGARH,10527,SURAJPUR,ST,High,0,86.23487353,13.76512051,81.2612325,18.73877048,84.13024694,15.86975455,0.004247052,99.99575615,0.01335804,99.98663664,0.019719837,99.98027682,0.007085509,99.99291897,0.003330104,99.99667406,0.000418085,99.99958277
CHHATTISGARH,10527,SURAJPUR,Overall,High,1,0.121579506,99.87842441,0.087852404,99.91214871,0.149290124,99.85070825,78.99610847,21.00389004,12.6392439,87.36075759,87.09792495,12.90208101,0.060410477,99.93958473,59.20263827,40.79737067,0.401677424,99.5983243
CHHATTISGARH,10528,SURGUJA,General,High,1,0.117409113,99.88258481,0.025534193,99.97445941,0.121092354,99.87891316,3.739310056,96.26069069,0.37972217,99.62027669,2.341153845,97.65884876,0.002050896,99.9979496,0.003070038,99.9969244,0.000111036,99.99989271
CHHATTISGARH,10528,SURGUJA,OBC,High,1,1.909417287,98.09058905,3.303834051,96.69616818,2.388340421,97.6116538,74.06021953,25.93978047,77.45562643,22.54437804,80.99277169,19.00722384,4.95374687,95.04624605,60.12232602,39.877671,17.87846833,82.12153316
CHHATTISGARH,10528,SURGUJA,SC,High,1,0.152872119,99.84713197,0.206157402,99.79384542,0.265559182,99.73444343,0.002544895,99.99746084,0.011693841,99.98830557,0.021616119,99.9783814,0.070759613,99.92923737,0.216886308,99.78311658,0.056586915,99.94340539
CHHATTISGARH,10528,SURGUJA,ST,High,0,87.81744987,12.18255162,79.20586467,20.79414129,82.50156641,17.49843359,74.06021953,25.93978047,77.45562643,22.54437804,80.99277169,19.00722384,0.316558196,99.68344569,0.036792434,99.96320009,0.019896316,99.98010993
CHHATTISGARH,10528,SURGUJA,Overall,High,1,25.2654165,74.73457456,82.74552375,17.25447774,84.28528309,15.71471691,78.99610847,21.00389004,81.72736466,18.27263236,87.09792495,12.90208101,86.46310419,13.53689432,94.86644566,5.13355732,88.95367831,11.0463202
DADRA & NAGAR HAVELI & DAMAN & DIU,10601,DADRAANDNAGARHAVELI(DIST),General,High,1,16.14765078,83.85234475,54.48285341,45.51714659,34.09470916,65.90529084,3.006339073,96.99365497,0.376582542,99.62342381,1.595789567,98.40421677,0.114137272,99.88586903,0.360012404,99.63998795,0.061968743,99.93802309
DADRA & NAGAR HAVELI & DAMAN & DIU,10601,DADRAANDNAGARHAVELI(DIST),OBC,High,0,87.30406612,12.69593239,82.74552375,17.25447774,84.28528309,15.71471691,78.99610847,21.00389004,81.72736466,18.27263236,87.09792495,12.90208101,77.4118945,22.58810997,19.80224848,80.19775152,44.86711323,55.13288379
DADRA & NAGAR HAVELI & DAMAN & DIU,10601,DADRAANDNAGARHAVELI(DIST),SC,High,1,2.151725069,97.84827828,0.491606118,99.50838685,0.524254097,99.47575331,41.44191146,58.55808854,15.19538611,84.80461836,39.47522044,60.52478552,0.967175048,99.03282523,0.520568946,99.47943091,0.737393182,99.26260114
DADRA & NAGAR HAVELI & DAMAN & DIU,10601,DADRAANDNAGARHAVELI(DIST),ST,High,0,58.81646276,41.18353128,1.779565401,98.22043777,11.76349446,88.23649883,0.014443936,99.98555183,0.036683481,99.9633193,0.045529095,99.95446801,0.036388412,99.9636054,0.040343561,99.95965362,0.011050228,99.9889493
DADRA & NAGAR HAVELI & DAMAN & DIU,10601,DADRAANDNAGARHAVELI(DIST),Overall,High,1,0.131120067,99.86887574,0.047527906,99.95247126,0.13217486,99.8678267,0.010114469,99.98987913,0.044978232,99.95501637,0.07305803,99.92694259,0.047461878,99.95254278,0.036609083,99.96339083,0.005232622,99.99476671
DADRA & NAGAR HAVELI & DAMAN & DIU,10602,DAMAN(DIST),General,High,0,78.2531321,21.7468679,78.83313149,21.16687298,78.87141258,21.12858891,0.413772278,99.58622456,0.055443571,99.9445498,0.183407136,99.81659055,0.015553086,99.98444319,0.001116185,99.99887943,0.000391151,99.99960661
DADRA & NAGAR HAVELI & DAMAN & DIU,10602,DAMAN(DIST),OBC,High,0,87.81744987,12.18255162,79.20586467,20.79414129,82.50156641,17.49843359,74.06021953,25.93978047,77.45562643,22.54437804,80.99277169,19.00722384,70.68471014,29.31529284,88.41011003,11.58988476,81.33489043,18.66511106
DADRA & NAGAR HAVELI & DAMAN & DIU,10602,DAMAN(DIST),SC,High,0,86.23487353,13.76512051,81.2612325,18.73877048,84.13024694,15.86975455,67.65267849,32.34731555,47.99777567,52.00222135,66.54436886,33.45563412,12.20499277,87.79500127,0.482966658,99.51702952,1.327305101,98.67269397
DADRA & NAGAR HAVELI & DAMAN & DIU,10602,DAMAN(DIST),ST,High,1,0.036209921,99.96378422,0.001258552,99.99873638,0.041609487,99.95839,0.000103365,99.99989271,0.004059674,99.99593496,0.004597992,99.99539852,0.038421739,99.96157885,0.021262039,99.97873902,0.006960722,99.99303818
DADRA & NAGAR HAVELI & DAMAN & DIU,10602,DAMAN(DIST),Overall,High,0,81.92795664,18.07204485,76.44387186,23.55613112,78.39024067,21.60975933,7.635636628,92.3643589,0.706636766,99.29336309,3.803004324,96.19699717,0.001710508,99.99829531,0.001033986,99.99896288,3.46E-05,99.99996424
DADRA & NAGAR HAVELI & DAMAN & DIU,10603,DIU(DIST),General,High,1,10.99884361,89.0011549,6.313309819,93.68669391,7.831344754,92.16864705,0.026567827,99.97343421,0.054928911,99.94507432,0.066531543,99.93346334,0.028081326,99.97192025,0.009952786,99.99004602,0.000971079,99.9990344
DADRA & NAGAR HAVELI & DAMAN & DIU,10603,DIU(DIST),OBC,High,0,72.85524905,27.14475393,34.60051715,65.39947987,52.53369212,47.46630788,0.005682451,99.99431372,0.007744773,99.9922514,0.028832702,99.97116923,0.001039616,99.99896288,0.001782408,99.99821186,0.000205227,99.99979734
DADRA & NAGAR HAVELI & DAMAN & DIU,10603,DIU(DIST),SC,High,0,86.23487204,13.76513243,81.2612325,18.73876452,84.13024545,15.86975455,76.41727328,23.58273268,60.39613485,39.60386515,79.47464436,20.52536011,0.097664853,99.90233183,0.096826657,99.90317822,0.053386635,99.94661212
DADRA & NAGAR HAVELI & DAMAN & DIU,10603,DIU(DIST),ST,High,1,3.101312742,96.89868093,2.657355182,97.34265208,2.739921212,97.26008177,0.106785714,99.89321828,0.217343308,99.78265166,0.165368477,99.83463287,0.425425963,99.57457185,0.828952901,99.1710484,0.361621799,99.63837862
DADRA & NAGAR HAVELI & DAMAN & DIU,10603,DIU(DIST),Overall,High,0,67.79798865,32.20201731,28.20800841,71.79199457,46.98066711,53.01933885,0.003655421,99.99634027,0.023263182,99.97673631,0.026840632,99.97316003,0.082640955,99.91735816,0.079595979,99.92040992,0.033532712,99.96646643
DELHI,10701,Central,General,High,0,87.81744987,12.18255162,79.20586467,20.79414129,82.50156641,17.49843359,74.06021953,25.93978047,77.45562643,22.54437804,80.99277169,19.00722384,70.68471014,29.31529284,88.78800124,11.21199727,81.33489043,18.66511106
DELHI,10701,Central,OBC,High,0,83.42007101,16.57993197,82.84777403,17.15222597,83.09198916,16.90801382,66.8608129,33.1391871,71.57939374,28.42060924,76.78606361,23.2139349,66.97945595,33.02053809,81.30990118,18.69009137,84.70386118,15.29613733
DELHI,10701,Central,SC,High,1,10.98165289,89.01834488,20.99712789,79.00287509,15.77107906,84.22891498,0.007346527,99.99265671,0.0367792,99.96322393,0.053443835,99.94655252,0.067359966,99.93264675,0.115491741,99.88451004,0.034212379,99.96578693
DELHI,10701,Central,ST,High,1,0.228325278,99.77167845,0.545886811,99.45411086,0.383971748,99.61602688,0.003920491,99.99607801,0.025886143,99.9741137,0.037945874,99.96205568,0.018838693,99.98115897,0.023964299,99.97603297,0.003291807,99.99670982
DELHI,10701,Central,Overall,High,1,0.050063978,99.9499321,0.000612822,99.99939203,0.039872955,99.96013045,0.677496009,99.32250381,0.174329733,99.8256743,0.392004102,99.60799813,35.97256839,64.02743459,73.7075597,26.29244924,52.31671333,47.68328667
DELHI,10702,East,General,High,1,31.23120368,68.76879334,1.143056899,98.85694385,4.190959036,95.80903649,11.11399308,88.88600469,17.83495396,82.16505051,25.52620769,74.47379231,11.56953126,88.43047023,3.852304071,96.14769816,5.838847905,94.16115284
DELHI,10702,East,OBC,High,1,11.63166314,88.36833239,9.071076661,90.92892408,10.54781675,89.45218921,0.015899238,99.98409748,0.017647132,99.98235106,0.030185303,99.96981621,0.004129577,99.99587536,0.063409406,99.93658662,0.002594095,99.99740124
DELHI,10702,East,SC,High,0,81.92795664,18.07204485,76.44387186,23.55613112,78.39024067,21.60975933,63.50136399,36.49863601,68.67536902,31.32463098,73.85933697,26.14066601,48.50954711,51.49044991,77.9242903,22.07571268,61.36318445,38.63680959
DELHI,10702,East,ST,High,0,82.6694265,17.33057499,1.172965672,98.8270402,49.77938235,50.22062063,0.653747469,99.34625626,6.90112859,93.0988729,5.70737347,94.29262877,2.939482033,97.06051946,0.066829904,99.93316531,0.388583285,99.61141348
DELHI,10702,East,Overall,High,1,6.795466691,93.20452809,4.014518112,95.98548412,4.497463629,95.50254345,3.80E-05,99.99996424,0.001543674,99.9984622,0.004830827,99.99517202,0.000199237,99.99979734,8.23E-05,99.99991655,9.18E-07,100
DELHI,10703,NewDelhi,General,High,0,67.81418622,32.18581676,24.31413084,75.68586469,42.50248373,57.49752522,0.046267992,99.95373487,0.016929934,99.98307228,0.076630962,99.92337227,0.085436879,99.9145627,0.074664952,99.92533326,0.031313425,99.96868372
DELHI,10703,NewDelhi,OBC,High,0,86.78786159,13.21213245,79.34147567,20.65852284,84.20865685,15.79134464,73.28335345,26.71664357,77.26988643,22.73010612,80.24390489,19.7560966,71.49957716,28.50041986,86.15782112,13.84217739,80.8986783,19.1013217
DELHI,10703,NewDelhi,SC,High,1,0.250364537,99.74963069,0.45909863,99.54089522,0.391913252,99.6080935,0.025351869,99.97465014,0.156669482,99.84332919,0.104618003,99.89538193,0.080629566,99.9193728,0.187451381,99.81254935,0.059298292,99.9407053
DELHI,10703,NewDelhi,ST,High,0,87.30406612,12.69593239,0.001000471,99.99899864,0.059916312,99.94008541,78.99610847,21.00389004,81.72736466,18.27263236,87.09792495,12.90208101,86.46310419,13.53689432,94.86644566,5.13355732,88.95367831,11.0463202
DELHI,10703,NewDelhi,Overall,High,0,87.30406612,12.69593239,82.74552375,17.25447774,84.28528309,15.71471691,0.002260655,99.99773502,1.669741981,98.33025336,0.111875089,99.88812804,0.013709765,99.98629093,0.193650671,99.80635047,0.015357412,99.98464584
DELHI,10704,North,General,High,0,81.92795664,18.07204485,75.51192343,24.48807955,78.39024067,21.60975933,1.03402473,98.96597266,0.728836376,99.27116632,1.31755583,98.68244529,0.055554748,99.94444251,0.138690183,99.86131191,0.033551519,99.96645451
DELHI,10704,North,OBC,High,1,1.193603128,98.80639911,1.211322378,98.78867865,0.94304746,99.05694723,0.002167758,99.99783039,0.03187113,99.96813536,0.029097585,99.97089505,0.043199191,99.95680451,0.087218347,99.91278052,0.023438821,99.97655749
DELHI,10704,North,SC,High,1,0.139617035,99.86038804,0.483393157,99.51660633,0.203431537,99.79656935,0.041945593,99.95805621,9.889797121,90.1102066,0.781692378,99.21830297,1.705586538,98.29440713,0.138435618,99.86156225,0.520136813,99.47986603
DELHI,10704,North,ST,High,1,0.008552671,99.99144077,0.019646795,99.98036027,0.024488172,99.97550845,9.04E-12,100,9.10E-05,99.99990463,2.94E-05,99.99997616,2.76E-08,100,1.45E-08,100,1.75E-13,100
DELHI,10704,North,Overall,High,1,2.325829864,97.67416716,15.23082703,84.76917148,6.446332484,93.55367422,0.117236236,99.88276362,0.04517335,99.95482564,0.106311426,99.8936832,0.075614534,99.92438555,0.065125298,99.93487,0.02455654,99.97544885
DELHI,10705,NorthEast,General,High,0,87.30406612,12.69593239,82.74552375,17.25447774,84.28528309,15.71471691,0.000451945,99.999547,0.001426039,99.99856949,0.007216985,99.99278784,2.01E-05,99.99997616,5.81E-05,99.9999404,1.03E-07,100
DELHI,10705,NorthEast,OBC,High,0,86.23487353,13.76512051,46.94517553,53.05482149,77.06463486,22.93536663,0.850405917,99.14959669,0.208526873,99.79147315,0.586846424,99.41315055,1.565477811,98.43452573,0.024294826,99.97571111,0.035311072,99.96469021
DELHI,10705,NorthEast,SC,High,1,0.212465785,99.78753328,7.111489028,92.88851023,0.707935775,99.29206967,0.04545702,99.95453954,0.509852171,99.49014187,0.245087873,99.75491166,0.004268832,99.99573231,0.070127327,99.92986917,0.003355907,99.9966383
DELHI,10705,NorthEast,ST,High,0,87.81744987,12.18255162,79.20586467,20.79414129,82.50156641,17.49843359,74.06021953,25.93978047,77.45562643,22.54437804,80.99277169,19.00722384,0.101681647,99.89832044,0.143035408,99.85696077,0.02596722,99.97403026
DELHI,10705,NorthEast,Overall,High,1,0.101981405,99.89801049,0.211376417,99.78862405,0.161838718,99.83816147,0.162428094,99.83756542,81.72736466,18.27263236,87.09792495,12.90208101,86.46310419,13.53689432,0.109043519,99.89095926,0.361203146,99.63879585
DELHI,10706,NorthWestA,General,High,1,2.835319564,97.16468453,1.988989115,98.01101685,2.264010347,97.73599505,0.053001678,99.94700551,0.03773662,99.96225834,0.080404,99.91959929,0.191372854,99.80863333,0.062618736,99.93738532,0.0365582,99.96343851
DELHI,10706,NorthWestA,OBC,High,1,0.021796838,99.97820258,9.84E-06,99.99998808,0.013724912,99.98627901,9.75E-07,100,0.000618424,99.99938011,0.00133505,99.99866486,0.001002556,99.99899864,6.40E-05,99.9999404,3.81E-06,100
DELHI,10706,NorthWestA,SC,High,1,2.39160601,97.60839343,38.4231478,61.57686114,11.52259335,88.47740293,0.149109541,99.85088706,0.862841588,99.13716316,0.535779679,99.46421385,0.03285094,99.96714592,0.018112495,99.98188615,0.004941454,99.99505281
DELHI,10706,NorthWestA,ST,High,0,87.81744987,12.18255162,79.20586467,20.79414129,82.50156641,17.49843359,71.54272199,28.45727801,4.894207418,95.10579705,36.61324978,63.38675618,0.273289741,99.7267127,1.68743711,98.3125627,0.269300211,99.73069429
DELHI,10706,NorthWestA,Overall,High,1,0.006499054,99.99350309,79.34147567,20.65852284,84.20865983,15.79134464,73.28335345,26.71664357,0.00044677,99.99955893,80.24390638,19.7560966,0.001821965,99.9981761,2.04E-09,100,5.75E-11,100
DELHI,10707,NorthWestB,General,High,1,0.185311236,99.81468916,3.421283886,96.57871723,0.816367008,99.1836369,1.243933477,98.75606894,0.363737065,99.63626266,1.296294108,98.70370626,0.060878776,99.93911982,0.08200641,99.91798997,0.029389831,99.97060895
DELHI,10707,NorthWestB,OBC,High,1,0.125387649,99.87461567,0.015523011,99.98447895,0.158818194,99.84117746,0.216163276,99.78384376,0.024694711,99.9753058,0.083001074,99.91700649,0.01504457,99.98495579,0.010073053,99.98992682,0.001368079,99.99862909
DELHI,10707,NorthWestB,SC,High,0,85.04921645,14.95078802,81.66470081,18.33530068,78.71292531,21.28707767,0.008260005,99.9917388,0.037632906,99.96236563,0.117046875,99.88295436,0.010711489,99.98928308,0.014120182,99.9858737,0.002050487,99.9979496
DELHI,10707,NorthWestB,ST,High,1,0.160058262,99.83994365,0.056056754,99.94394183,0.15064578,99.84935522,0.00049992,99.99949932,0.029814997,99.9701798,0.031340067,99.96865988,0.041295122,99.95869994,0.01403176,99.98596907,0.002206995,99.99779463
DELHI,10707,NorthWestB,Overall,High,1,0.213208538,99.78679419,0.172517088,99.82748032,0.308199506,99.6917963,0.086549344,99.9134481,0.028935695,99.97106194,0.07637922,99.92362261,1.089395396,98.91059995,0.34408872,99.65590835,0.327816489,99.67218041
DELHI,10708,South,General,High,1,0.015689332,99.98431206,6.19E-05,99.9999404,0.022240596,99.97776151,0.003077836,99.9969244,52.46652365,47.53347635,0.10861198,99.89138842,0.006427847,99.99357462,0.000818892,99.99917746,9.13E-05,99.99990463
